"Piezo Voltage (V)";"Fine In 1 (V)";
77.018799;2.977558;
77.058014;2.977054;
77.097183;2.976646;
77.136398;2.976109;
77.175606;2.975711;
77.214806;2.975189;
77.254021;2.974789;
77.293228;2.974358;
77.332443;2.973863;
77.371628;2.973369;
77.410828;2.972969;
77.450035;2.972391;
77.489250;2.971924;
77.528450;2.971481;
77.567665;2.970945;
77.606873;2.970473;
77.646042;2.969949;
77.685257;2.969408;
77.724464;2.969054;
77.763680;2.968510;
77.802879;2.968032;
77.842094;2.967586;
77.881302;2.967162;
77.920479;2.966603;
77.959686;2.966119;
77.998894;2.965701;
78.038109;2.965283;
78.077309;2.964928;
78.116524;2.964405;
78.155731;2.964036;
78.194908;2.963619;
78.234116;2.963200;
78.273331;2.962797;
78.312538;2.962471;
78.351753;2.962085;
78.390953;2.961643;
78.430161;2.961351;
78.469337;2.961040;
78.508545;2.960665;
78.547760;2.960445;
78.586967;2.960132;
78.626183;2.959946;
78.665382;2.959630;
78.704597;2.959354;
78.743767;2.959146;
78.783005;2.958852;
78.822189;2.958626;
78.861397;2.958463;
78.900612;2.958215;
78.939812;2.958025;
78.979027;2.957760;
79.018196;2.957565;
79.057411;2.957349;
79.096619;2.957161;
79.135834;2.956962;
79.175041;2.956766;
79.214241;2.956645;
79.253456;2.956356;
79.292648;2.956250;
79.331841;2.955995;
79.371048;2.955695;
79.410263;2.955499;
79.449471;2.955260;
79.488686;2.954997;
79.527885;2.954724;
79.567062;2.954467;
79.606270;2.954252;
79.645477;2.953965;
79.684692;2.953543;
79.723900;2.953306;
79.763115;2.953060;
79.802315;2.952680;
79.841492;2.952304;
79.880707;2.951984;
79.919914;2.951594;
79.959122;2.951214;
79.998329;2.950847;
80.037544;2.950402;
80.076744;2.949941;
80.115921;2.949520;
80.155128;2.949039;
80.194344;2.948563;
80.233551;2.948153;
80.272766;2.947601;
80.311974;2.947146;
80.351189;2.946729;
80.390350;2.946232;
80.429558;2.945731;
80.468773;2.945320;
80.507980;2.944808;
80.547195;2.944295;
80.586403;2.943762;
80.625618;2.943301;
80.664780;2.942761;
80.704010;2.942232;
80.743202;2.941752;
80.782417;2.941285;
80.821625;2.940825;
80.860832;2.940330;
80.900047;2.939838;
80.939209;2.939379;
80.978424;2.938935;
81.017632;2.938524;
81.056847;2.938029;
81.096054;2.937698;
81.135269;2.937350;
81.174477;2.936953;
81.213661;2.936503;
81.252853;2.936213;
81.292061;2.935797;
81.331276;2.935547;
81.370483;2.935201;
81.409698;2.934897;
