"Piezo Voltage (V)";"Fine In 1 (V)";
77.018913;2.954302;
77.058128;2.953759;
77.097336;2.953257;
77.136551;2.952936;
77.175758;2.952534;
77.214920;2.952015;
77.254135;2.951742;
77.293343;2.951390;
77.332558;2.951022;
77.371765;2.950599;
77.410980;2.950312;
77.450188;2.949873;
77.489365;2.949661;
77.528564;2.949394;
77.567772;2.949072;
77.606987;2.948674;
77.646194;2.948393;
77.685410;2.947984;
77.724617;2.947882;
77.763794;2.947543;
77.802994;2.947270;
77.842209;2.947063;
77.881416;2.946898;
77.920631;2.946571;
77.959839;2.946399;
77.999054;2.946195;
78.038223;2.945979;
78.077423;2.945808;
78.116638;2.945624;
78.155846;2.945415;
78.195061;2.945268;
78.234268;2.945085;
78.273483;2.944849;
78.312653;2.944680;
78.351868;2.944583;
78.391068;2.944451;
78.430275;2.944266;
78.469490;2.944158;
78.508698;2.943988;
78.547913;2.943838;
78.587097;2.943632;
78.626297;2.943417;
78.665497;2.943250;
78.704712;2.943142;
78.743919;2.942943;
78.783127;2.942747;
78.822342;2.942438;
78.861511;2.942239;
78.900726;2.941962;
78.939926;2.941791;
78.979141;2.941448;
79.018349;2.941220;
79.057564;2.940911;
79.096771;2.940639;
79.135948;2.940383;
79.175156;2.940002;
79.214355;2.939626;
79.253571;2.939284;
79.292778;2.938871;
79.331993;2.938512;
79.371201;2.938090;
79.410378;2.937622;
79.449585;2.937259;
79.488800;2.936818;
79.528000;2.936386;
79.567215;2.935911;
79.606422;2.935452;
79.645630;2.935018;
79.684807;2.934485;
79.724014;2.933997;
79.763229;2.933477;
79.802429;2.933110;
79.841644;2.932566;
79.880852;2.932130;
79.920067;2.931635;
79.959236;2.931130;
79.998444;2.930623;
80.037659;2.930194;
80.076859;2.929640;
80.116074;2.929190;
80.155281;2.928778;
80.194496;2.928334;
80.233665;2.927874;
80.272881;2.927466;
80.312088;2.927066;
80.351303;2.926595;
80.390503;2.926176;
80.429710;2.925794;
80.468925;2.925466;
80.508110;2.925074;
80.547310;2.924735;
80.586517;2.924423;
80.625732;2.924067;
80.664932;2.923823;
80.704147;2.923440;
80.743355;2.923220;
80.782532;2.922920;
80.821739;2.922679;
80.860947;2.922428;
80.900162;2.922192;
80.939362;2.921973;
80.978577;2.921788;
81.017784;2.921576;
81.056961;2.921396;
81.096169;2.921108;
81.135384;2.920972;
81.174591;2.920814;
81.213791;2.920618;
81.253006;2.920412;
81.292213;2.920207;
81.331390;2.920049;
81.370598;2.919935;
81.409813;2.919731;
81.449020;2.919504;
81.488235;2.919390;
81.527435;2.919203;
81.566650;2.918978;
81.605820;2.918751;
81.645027;2.918553;
81.684242;2.918299;
81.723450;2.918123;
81.762665;2.917882;
81.801865;2.917513;
81.841080;2.917309;
81.880249;2.917019;
81.919464;2.916759;
81.958672;2.916373;
81.997879;2.916093;
82.037094;2.915744;
82.076294;2.915390;
82.115509;2.915023;
82.154678;2.914570;
82.193893;2.914120;
82.233101;2.913739;
82.272316;2.913355;
82.311523;2.912833;
82.350739;2.912415;
82.389938;2.911941;
82.429131;2.911501;
82.468323;2.910967;
82.507530;2.910520;
82.546745;2.909979;
82.585953;2.909453;
82.625168;2.908960;
82.664368;2.908444;
82.703545;2.907925;
82.742752;2.907446;
82.781967;2.906905;
82.821175;2.906352;
82.860382;2.905903;
82.899597;2.905326;
82.938782;2.904890;
82.977974;2.904398;
83.017181;2.903890;
83.056396;2.903439;
83.095604;2.902966;
83.134819;2.902497;
83.174026;2.902074;
83.213188;2.901697;
83.252403;2.901205;
83.291611;2.900884;
83.330826;2.900417;
83.370033;2.900035;
83.409248;2.899670;
83.448456;2.899354;
83.487633;2.899000;
83.526833;2.898695;
83.566048;2.898390;
83.605255;2.898111;
83.644463;2.897788;
83.683678;2.897514;
83.722885;2.897245;
