"Piezo Voltage (V)";"Fine In 1 (V)";
77.018837;2.914804;
77.058052;2.914289;
77.097260;2.913753;
77.136475;2.913393;
77.175644;2.912994;
77.214844;2.912458;
77.254059;2.912124;
77.293266;2.911717;
77.332481;2.911252;
77.371689;2.910799;
77.410904;2.910426;
77.450073;2.909950;
77.489288;2.909497;
77.528488;2.909070;
77.567703;2.908628;
77.606911;2.908157;
77.646118;2.907776;
77.685333;2.907325;
77.724503;2.906798;
77.763718;2.906343;
77.802917;2.905907;
77.842133;2.905506;
77.881340;2.905023;
77.920555;2.904593;
77.959763;2.904205;
77.998932;2.903711;
78.038147;2.903373;
78.077347;2.902993;
78.116562;2.902580;
78.155769;2.902110;
78.194984;2.901762;
78.234192;2.901421;
78.273384;2.901043;
78.312576;2.900746;
78.351791;2.900377;
78.390991;2.900053;
78.430199;2.899793;
78.469414;2.899475;
78.508621;2.899117;
78.547798;2.898954;
78.587006;2.898739;
78.626221;2.898452;
78.665421;2.898185;
78.704636;2.897954;
78.743843;2.897779;
78.783051;2.897570;
78.822227;2.897320;
78.861450;2.897200;
78.900650;2.896983;
78.939850;2.896812;
78.979065;2.896558;
79.018272;2.896445;
79.057487;2.896228;
79.096657;2.896089;
79.135872;2.895877;
79.175079;2.895744;
79.214279;2.895628;
79.253494;2.895389;
79.292702;2.895212;
79.331917;2.894994;
79.371086;2.894824;
79.410301;2.894678;
79.449509;2.894427;
79.488724;2.894265;
79.527924;2.894027;
79.567139;2.893806;
79.606346;2.893478;
79.645515;2.893196;
79.684731;2.892962;
79.723938;2.892755;
79.763153;2.892473;
79.802353;2.892144;
79.841568;2.891817;
79.880775;2.891437;
79.919952;2.891126;
79.959160;2.890712;
79.998367;2.890417;
80.037582;2.889996;
80.076782;2.889584;
80.115997;2.889147;
80.155205;2.888744;
80.194405;2.888348;
80.233589;2.887885;
80.272804;2.887466;
80.312012;2.887039;
80.351227;2.886627;
80.390427;2.886150;
80.429634;2.885651;
80.468811;2.885213;
80.508018;2.884730;
80.547234;2.884285;
80.586441;2.883801;
80.625656;2.883343;
80.664856;2.882881;
80.704071;2.882430;
80.743240;2.881947;
80.782478;2.881502;
80.821663;2.881059;
80.860870;2.880657;
80.900085;2.880255;
80.939285;2.879884;
80.978500;2.879479;
81.017670;2.879048;
81.056885;2.878621;
81.096092;2.878259;
81.135307;2.877888;
81.174515;2.877520;
81.213715;2.877180;
81.252930;2.876809;
81.292099;2.876476;
81.331314;2.876222;
81.370522;2.875913;
81.409737;2.875684;
81.448944;2.875463;
81.488159;2.875211;
81.527359;2.874948;
81.566536;2.874714;
81.605743;2.874455;
81.644951;2.874247;
81.684166;2.874106;
81.723373;2.873867;
81.762589;2.873708;
81.801788;2.873545;
81.840965;2.873343;
81.880173;2.873134;
81.919388;2.873006;
81.958595;2.872844;
81.997810;2.872635;
82.037018;2.872498;
82.076218;2.872332;
82.115410;2.872199;
82.154602;2.871994;
82.193817;2.871837;
82.233025;2.871656;
82.272240;2.871426;
82.311447;2.871267;
82.350662;2.871063;
82.389824;2.870833;
82.429031;2.870561;
82.468246;2.870326;
82.507454;2.870008;
82.546669;2.869792;
82.585876;2.869462;
82.625092;2.869155;
82.664253;2.868916;
82.703491;2.868600;
82.742676;2.868190;
82.781891;2.867964;
82.821098;2.867507;
82.860306;2.867200;
82.899521;2.866769;
82.938683;2.866414;
82.977898;2.866008;
83.017105;2.865525;
83.056320;2.865103;
83.095528;2.864691;
83.134743;2.864260;
83.173950;2.863757;
83.213127;2.863251;
83.252327;2.862835;
83.291534;2.862289;
83.330750;2.861811;
83.369957;2.861322;
83.409172;2.860825;
83.448380;2.860359;
83.487556;2.859835;
83.526756;2.859318;
83.565971;2.858842;
83.605179;2.858405;
83.644386;2.857915;
83.683601;2.857496;
83.722809;2.857037;
83.761986;2.856562;
83.801186;2.856188;
83.840401;2.855811;
83.879608;2.855382;
83.918823;2.854879;
83.958031;2.854521;
83.997246;2.854113;
84.036415;2.853754;
84.075615;2.853433;
84.114830;2.853072;
84.154037;2.852839;
84.193253;2.852490;
84.232460;2.852145;
84.271675;2.851894;
84.310844;2.851625;
84.350060;2.851400;
84.389259;2.851107;
84.428467;2.850886;
84.467682;2.850599;
84.506889;2.850372;
84.546104;2.850214;
84.585274;2.850015;
84.624504;2.849768;
84.663689;2.849517;
84.702904;2.849331;
84.742111;2.849218;
84.781326;2.848993;
84.820534;2.848701;
84.859703;2.848485;
84.898918;2.848250;
84.938118;2.848056;
84.977333;2.847721;
85.016541;2.847458;
85.055756;2.847204;
85.094963;2.846962;
85.134148;2.846647;
85.173347;2.846368;
85.212563;2.846003;
85.251762;2.845606;
85.290970;2.845211;
85.330185;2.844799;
85.369392;2.844403;
85.408569;2.843949;
85.447777;2.843475;
85.486992;2.842967;
85.526192;2.842365;
85.565407;2.841865;
85.604614;2.841311;
85.643822;2.840729;
85.682999;2.840163;
85.722206;2.839470;
85.761421;2.838793;
85.800621;2.838121;
85.839836;2.837419;
85.879044;2.836700;
85.918259;2.836013;
85.957428;2.835219;
85.996643;2.834551;
86.035851;2.833799;
86.075050;2.833037;
86.114265;2.832272;
86.153473;2.831522;
86.192688;2.830804;
86.231857;2.830003;
86.271072;2.829282;
86.310280;2.828530;
86.349495;2.827760;
86.388695;2.827143;
86.427910;2.826398;
86.467117;2.825712;
86.506287;2.825034;
86.545509;2.824406;
86.584709;2.823711;
86.623924;2.823074;
86.663124;2.822469;
86.702339;2.821879;
86.741547;2.821332;
86.780724;2.820746;
86.819931;2.820216;
86.859138;2.819763;
86.898354;2.819293;
86.937553;2.818976;
86.976768;2.818312;
87.015976;2.817921;
87.055176;2.817569;
87.094360;2.817144;
87.133575;2.816694;
87.172783;2.816414;
87.211998;2.816040;
87.251198;2.815745;
87.290405;2.815361;
87.329582;2.815111;
87.368790;2.814859;
87.408005;2.814547;
87.447212;2.814258;
87.486427;2.814013;
87.525627;2.813716;
87.564842;2.813483;
87.604012;2.813185;
87.643227;2.812927;
87.682434;2.812717;
87.721642;2.812365;
87.760857;2.812045;
87.800056;2.811769;
87.839272;2.811446;
87.878441;2.811149;
87.917656;2.810781;
87.956863;2.810491;
87.996078;2.810169;
88.035286;2.809745;
88.074486;2.809323;
88.113701;2.808957;
88.152870;2.808487;
88.192085;2.808054;
88.231293;2.807571;
88.270508;2.807136;
88.309715;2.806683;
88.348930;2.806147;
88.388130;2.805696;
88.427307;2.805183;
88.466522;2.804659;
88.505722;2.804018;
88.544937;2.803445;
88.584145;2.802984;
88.623360;2.802379;
88.662560;2.801755;
88.701736;2.801151;
88.740944;2.800525;
88.780159;2.799900;
88.819366;2.799363;
88.858574;2.798755;
88.897789;2.798197;
88.936989;2.797573;
88.976189;2.796924;
89.015373;2.796296;
89.054588;2.795770;
89.093796;2.795184;
89.133011;2.794610;
89.172218;2.793944;
89.211433;2.793356;
89.250595;2.792945;
89.289803;2.792352;
89.329018;2.791771;
89.368225;2.791302;
89.407440;2.790826;
89.446648;2.790229;
89.485863;2.789831;
89.525024;2.789235;
89.564255;2.788856;
89.603447;2.788399;
89.642662;2.787895;
89.681870;2.787571;
89.721077;2.787135;
89.760292;2.786797;
89.799454;2.786379;
89.838669;2.786034;
89.877876;2.785684;
89.917091;2.785275;
89.956299;2.785042;
89.995514;2.784558;
90.034721;2.784312;
90.073883;2.784018;
90.113098;2.783737;
90.152306;2.783437;
90.191521;2.783139;
90.230728;2.782917;
90.269943;2.782616;
90.309151;2.782308;
90.348328;2.782073;
90.387535;2.781849;
90.426750;2.781588;
90.465950;2.781294;
90.505157;2.781026;
90.544373;2.780802;
90.583580;2.780464;
90.622757;2.780140;
90.661964;2.779799;
90.701180;2.779533;
90.740379;2.779263;
90.779594;2.778895;
90.818802;2.778557;
90.858017;2.778169;
90.897202;2.777866;
90.936394;2.777488;
90.975609;2.777141;
91.014809;2.776785;
91.054024;2.776361;
91.093231;2.776080;
91.132446;2.775602;
91.171616;2.775240;
91.210831;2.774819;
91.250038;2.774455;
91.289238;2.774035;
91.328453;2.773668;
91.367661;2.773387;
91.406876;2.773024;
91.446045;2.772668;
91.485275;2.772325;
91.524467;2.772022;
91.563683;2.771709;
91.602882;2.771432;
91.642097;2.771236;
91.681305;2.771046;
91.720474;2.770802;
91.759689;2.770591;
91.798897;2.770413;
91.838112;2.770216;
91.877312;2.770082;
91.916527;2.770052;
91.955734;2.769948;
91.994911;2.769827;
92.034119;2.769827;
92.073334;2.769669;
92.112541;2.769716;
92.151741;2.769749;
92.190956;2.769639;
92.230164;2.769730;
92.269341;2.769679;
92.308548;2.769692;
92.347763;2.769705;
92.386971;2.769802;
92.426186;2.769762;
92.465385;2.769858;
92.504593;2.769823;
92.543770;2.769848;
92.582977;2.769896;
92.622192;2.769869;
92.661400;2.769798;
92.700615;2.769774;
92.739815;2.769695;
92.779030;2.769686;
92.818222;2.769573;
92.857414;2.769429;
92.896622;2.769305;
92.935829;2.769138;
92.975044;2.768883;
93.014244;2.768648;
93.053459;2.768371;
93.092628;2.768054;
93.131844;2.767781;
93.171051;2.767447;
93.210266;2.767055;
