"Piezo Voltage (V)";"Fine In 1 (V)";
77.018799;3.011487;
77.058014;3.010989;
77.097221;3.010535;
77.136398;3.010059;
77.175606;3.009602;
77.214806;3.009109;
77.254021;3.008613;
77.293228;3.008151;
77.332443;3.007568;
77.371651;3.007127;
77.410828;3.006609;
77.450050;3.006070;
77.489250;3.005608;
77.528450;3.005074;
77.567665;3.004445;
77.606873;3.003856;
77.646080;3.003437;
77.685257;3.002747;
77.724464;3.002235;
77.763680;3.001703;
77.802879;3.001169;
77.842094;3.000639;
77.881302;3.000111;
77.920517;2.999529;
77.959686;2.999010;
77.998894;2.998474;
78.038109;2.997925;
78.077309;2.997414;
78.116524;2.996911;
78.155731;2.996356;
78.194946;2.995940;
78.234116;2.995450;
78.273331;2.994952;
78.312538;2.994511;
78.351753;2.994065;
78.390953;2.993586;
78.430161;2.993113;
78.469376;2.992722;
78.508545;2.992307;
78.547760;2.991857;
78.586967;2.991509;
78.626183;2.991051;
78.665382;2.990661;
78.704597;2.990383;
78.743805;2.990048;
78.783005;2.989667;
78.822189;2.989379;
78.861397;2.989035;
78.900612;2.988765;
78.939812;2.988371;
78.979027;2.988162;
79.018234;2.987829;
79.057411;2.987546;
79.096619;2.987254;
79.135834;2.986996;
79.175041;2.986668;
79.214241;2.986383;
79.253456;2.986154;
79.292664;2.985864;
79.331841;2.985545;
79.371063;2.985276;
79.410263;2.984992;
79.449471;2.984710;
79.488686;2.984421;
79.527885;2.984085;
79.567101;2.983690;
79.606270;2.983440;
79.645477;2.983258;
79.684692;2.982774;
79.723900;2.982410;
79.763115;2.982018;
79.802315;2.981581;
79.841530;2.981325;
79.880707;2.980906;
79.919914;2.980407;
79.959122;2.980024;
79.998329;2.979522;
80.037544;2.979084;
80.076744;2.978618;
80.115959;2.978083;
80.155128;2.977667;
80.194344;2.977152;
80.233551;2.976634;
80.272766;2.976120;
80.311974;2.975578;
80.351189;2.975028;
80.390388;2.974487;
80.429558;2.973983;
80.468773;2.973356;
80.507980;2.972859;
80.547195;2.972288;
80.586403;2.971702;
80.625618;2.971129;
80.664818;2.970526;
80.704010;2.969933;
80.743202;2.969412;
80.782417;2.968872;
80.821625;2.968295;
80.860832;2.967728;
80.900047;2.967236;
80.939247;2.966586;
80.978424;2.966099;
81.017632;2.965558;
81.056847;2.964960;
81.096054;2.964547;
81.135269;2.963988;
81.174477;2.963497;
81.213676;2.963052;
81.252853;2.962673;
81.292084;2.962171;
81.331276;2.961751;
81.370483;2.961426;
81.409698;2.960944;
81.448906;2.960550;
81.488121;2.960172;
81.527283;2.959824;
81.566498;2.959490;
81.605705;2.959119;
81.644913;2.958792;
81.684128;2.958446;
81.723335;2.958222;
81.762550;2.957927;
81.801735;2.957637;
81.840927;2.957403;
81.880135;2.957035;
81.919350;2.956836;
81.958557;2.956616;
81.997772;2.956365;
82.036980;2.956114;
82.076141;2.955819;
82.115356;2.955542;
82.154564;2.955323;
82.193779;2.955034;
82.232986;2.954818;
82.272202;2.954552;
82.311409;2.954309;
82.350586;2.953975;
82.389786;2.953663;
82.428993;2.953394;
82.468208;2.953056;
82.507416;2.952712;
82.546631;2.952402;
82.585838;2.952085;
82.625015;2.951692;
82.664215;2.951245;
82.703430;2.950900;
82.742638;2.950505;
82.781853;2.950138;
82.821060;2.949677;
82.860268;2.949250;
82.899445;2.948755;
82.938644;2.948266;
82.977859;2.947811;
83.017067;2.947320;
83.056282;2.946874;
83.095490;2.946325;
83.134705;2.945793;
83.173874;2.945240;
83.213104;2.944708;
83.252289;2.944129;
83.291496;2.943606;
83.330711;2.943090;
83.369919;2.942436;
83.409134;2.941866;
83.448303;2.941266;
83.487518;2.940759;
83.526718;2.940159;
83.565933;2.939626;
83.605141;2.938986;
83.644348;2.938502;
83.683563;2.937865;
83.722748;2.937279;
83.761948;2.936771;
83.801147;2.936266;
83.840363;2.935699;
83.879570;2.935237;
