"Piezo Voltage (V)";"Fine In 1 (V)";
77.018799;3.019519;
77.058014;3.019062;
77.097183;3.018549;
77.136398;3.018042;
77.175606;3.017571;
77.214806;3.017115;
77.254021;3.016618;
77.293228;3.016230;
77.332443;3.015726;
77.371628;3.015141;
77.410828;3.014717;
77.450035;3.014173;
77.489250;3.013676;
77.528450;3.013183;
77.567665;3.012672;
77.606873;3.012158;
77.646042;3.011656;
77.685257;3.011087;
77.724464;3.010512;
77.763680;3.010108;
77.802879;3.009531;
77.842094;3.008950;
77.881302;3.008507;
77.920479;3.007966;
77.959686;3.007476;
77.998894;3.006953;
78.038109;3.006500;
78.077309;3.006062;
78.116524;3.005533;
78.155731;3.005116;
78.194908;3.004591;
78.234116;3.004257;
78.273331;3.003813;
78.312538;3.003406;
78.351753;3.003018;
78.390953;3.002633;
78.430161;3.002263;
78.469337;3.001772;
78.508545;3.001360;
78.547760;3.001086;
78.586967;3.000795;
78.626183;3.000500;
78.665382;3.000128;
78.704597;2.999844;
78.743767;2.999478;
78.782982;2.999293;
78.822189;2.999007;
78.861397;2.998828;
78.900612;2.998477;
78.939812;2.998217;
78.979027;2.997995;
79.018196;2.997743;
79.057411;2.997485;
79.096619;2.997267;
79.135834;2.996942;
79.175041;2.996775;
79.214241;2.996574;
79.253456;2.996235;
79.292648;2.995995;
79.331841;2.995784;
79.371048;2.995554;
79.410263;2.995281;
79.449471;2.995040;
79.488686;2.994705;
79.527885;2.994417;
79.567062;2.994083;
79.606270;2.993779;
79.645477;2.993495;
79.684692;2.993165;
79.723900;2.992871;
79.763115;2.992508;
79.802315;2.992085;
79.841492;2.991720;
79.880699;2.991352;
79.919914;2.990972;
79.959122;2.990537;
79.998329;2.990107;
80.037544;2.989675;
80.076744;2.989186;
80.115921;2.988787;
80.155128;2.988288;
80.194344;2.987870;
80.233551;2.987306;
80.272766;2.986789;
80.311974;2.986312;
80.351189;2.985735;
80.390350;2.985271;
80.429558;2.984730;
80.468773;2.984149;
80.507980;2.983617;
80.547195;2.983128;
80.586403;2.982554;
80.625595;2.981971;
80.664780;2.981435;
80.703995;2.980970;
80.743202;2.980349;
80.782417;2.979897;
80.821625;2.979278;
80.860832;2.978758;
80.900009;2.978231;
80.939209;2.977700;
80.978424;2.977192;
81.017632;2.976742;
81.056847;2.976168;
81.096054;2.975866;
81.135269;2.975373;
81.174438;2.974890;
81.213661;2.974411;
81.252853;2.974041;
81.292061;2.973643;
81.331276;2.973239;
81.370483;2.972872;
81.409698;2.972405;
81.448868;2.972111;
81.488083;2.971826;
81.527283;2.971558;
81.566498;2.971211;
81.605705;2.970871;
81.644913;2.970585;
81.684128;2.970325;
81.723305;2.970024;
81.762512;2.969775;
81.801712;2.969476;
81.840927;2.969275;
81.880135;2.968974;
81.919350;2.968733;
81.958557;2.968574;
81.997734;2.968356;
82.036942;2.968094;
82.076141;2.967860;
82.115356;2.967578;
82.154564;2.967363;
82.193779;2.967165;
82.232986;2.966906;
82.272163;2.966602;
82.311371;2.966355;
82.350586;2.966110;
82.389786;2.965756;
82.428993;2.965494;
82.468208;2.965166;
82.507416;2.964826;
82.546600;2.964527;
82.585800;2.964210;
82.625015;2.963824;
82.664215;2.963434;
82.703430;2.963103;
82.742638;2.962652;
82.781853;2.962273;
82.821022;2.961830;
82.860229;2.961279;
82.899445;2.960860;
82.938644;2.960381;
82.977859;2.959887;
83.017067;2.959298;
83.056282;2.958861;
83.095451;2.958316;
83.134682;2.957761;
83.173874;2.957247;
83.213089;2.956718;
