"Piezo Voltage (V)";"Fine In 1 (V)";
77.018990;3.012505;
77.058205;3.012019;
77.097412;3.011592;
77.136627;3.011184;
77.175835;3.010687;
77.214996;3.010221;
77.254211;3.009755;
77.293419;3.009355;
77.332634;3.008807;
77.371841;3.008409;
77.411057;3.008071;
77.450264;3.007638;
77.489441;3.007273;
77.528641;3.006891;
77.567848;3.006455;
77.607063;3.006083;
77.646271;3.005770;
77.685486;3.005322;
77.724693;3.005082;
77.763870;3.004697;
77.803070;3.004333;
77.842285;3.004048;
77.881493;3.003701;
77.920708;3.003367;
77.959915;3.003083;
77.999123;3.002784;
78.038300;3.002481;
78.077499;3.002295;
78.116714;3.002002;
78.155922;3.001681;
78.195137;3.001415;
78.234344;3.001193;
78.273560;3.000952;
78.312744;3.000732;
78.351929;3.000524;
78.391144;3.000221;
78.430351;2.999988;
78.469566;2.999712;
78.508774;2.999426;
78.547989;2.999178;
78.587158;2.998960;
78.626373;2.998649;
78.665573;2.998331;
78.704788;2.998088;
78.743996;2.997777;
78.783203;2.997452;
78.822418;2.997176;
78.861588;2.996795;
78.900803;2.996474;
78.940002;2.996076;
78.979218;2.995689;
79.018425;2.995347;
79.057640;2.994941;
79.096848;2.994494;
79.136024;2.994144;
79.175232;2.993727;
79.214432;2.993272;
79.253647;2.992842;
79.292854;2.992330;
79.332069;2.991860;
79.371277;2.991305;
79.410454;2.990853;
79.449661;2.990335;
79.488876;2.989781;
79.528076;2.989255;
79.567291;2.988704;
79.606499;2.988204;
79.645706;2.987696;
79.684883;2.987116;
79.724091;2.986601;
79.763306;2.986015;
79.802505;2.985497;
79.841721;2.984938;
79.880928;2.984427;
79.920143;2.983843;
79.959312;2.983312;
79.998520;2.982890;
80.037735;2.982252;
80.076935;2.981700;
80.116150;2.981169;
80.155357;2.980711;
80.194572;2.980235;
80.233749;2.979732;
80.272957;2.979167;
80.312164;2.978740;
80.351379;2.978256;
80.390579;2.977808;
80.429787;2.977405;
80.469002;2.977002;
80.508171;2.976588;
80.547386;2.976219;
80.586594;2.975816;
80.625809;2.975375;
80.665009;2.975061;
80.704224;2.974687;
80.743431;2.974310;
80.782600;2.974092;
80.821815;2.973747;
80.861023;2.973449;
80.900238;2.973183;
80.939438;2.972872;
80.978653;2.972661;
81.017860;2.972358;
81.057037;2.972037;
81.096245;2.971914;
81.135460;2.971674;
81.174667;2.971405;
81.213867;2.971124;
81.253082;2.970884;
81.292290;2.970576;
81.331467;2.970387;
81.370674;2.970168;
81.409889;2.969869;
81.449097;2.969638;
81.488312;2.969426;
81.527512;2.969111;
81.566727;2.968818;
81.605896;2.968592;
81.645103;2.968312;
81.684319;2.968020;
81.723526;2.967705;
81.762741;2.967359;
81.801941;2.967026;
81.841156;2.966608;
81.880325;2.966313;
81.919540;2.965891;
81.958748;2.965503;
81.997955;2.965078;
82.037170;2.964634;
82.076370;2.964121;
82.115585;2.963701;
82.154755;2.963239;
82.193970;2.962763;
82.233177;2.962181;
82.272392;2.961739;
82.311600;2.961203;
82.350815;2.960640;
82.390015;2.960132;
82.429184;2.959591;
82.468399;2.959009;
82.507607;2.958477;
82.546822;2.957932;
82.586029;2.957328;
82.625244;2.956762;
82.664444;2.956173;
82.703621;2.955566;
82.742828;2.955041;
82.782043;2.954470;
82.821251;2.953930;
82.860458;2.953361;
82.899673;2.952833;
82.938873;2.952294;
82.978050;2.951793;
83.017258;2.951308;
83.056473;2.950801;
83.095680;2.950291;
83.134895;2.949733;
83.174103;2.949253;
83.213303;2.948801;
83.252495;2.948251;
83.291687;2.947847;
83.330902;2.947477;
83.370110;2.947053;
83.409325;2.946596;
83.448532;2.946115;
83.487747;2.945740;
83.526909;2.945309;
83.566124;2.945000;
83.605331;2.944720;
83.644539;2.944361;
83.683754;2.944033;
83.722961;2.943677;
83.762138;2.943332;
83.801338;2.942981;
83.840553;2.942785;
83.879761;2.942449;
83.918976;2.942149;
83.958183;2.941920;
83.997398;2.941612;
84.036568;2.941299;
84.075768;2.940983;
84.114983;2.940614;
84.154190;2.940354;
84.193405;2.940002;
84.232613;2.939633;
84.271828;2.939340;
84.310997;2.938909;
84.350212;2.938605;
84.389412;2.938183;
84.428619;2.937765;
84.467834;2.937311;
84.507042;2.936893;
84.546257;2.936393;
84.585442;2.935923;
84.624641;2.935353;
84.663841;2.934899;
84.703056;2.934285;
84.742264;2.933660;
84.781479;2.933102;
84.820686;2.932475;
84.859856;2.931672;
84.899071;2.930986;
84.938271;2.930294;
84.977486;2.929538;
85.016693;2.928720;
85.055908;2.927945;
85.095116;2.927078;
85.134293;2.926211;
85.173515;2.925241;
85.212700;2.924239;
85.251915;2.923412;
85.291122;2.922277;
85.330338;2.921306;
85.369545;2.920175;
85.408722;2.919076;
85.447929;2.917936;
85.487144;2.916731;
85.526344;2.915553;
85.565559;2.914223;
85.604767;2.912872;
85.643974;2.911519;
85.683151;2.910112;
85.722359;2.908708;
85.761574;2.907263;
85.800774;2.905680;
85.839989;2.904110;
85.879196;2.902572;
85.918411;2.900843;
85.957581;2.899117;
85.996796;2.897406;
86.036003;2.895625;
86.075203;2.893666;
86.114418;2.891788;
86.153625;2.889763;
86.192841;2.887711;
86.232010;2.885655;
86.271225;2.883462;
86.310432;2.881272;
86.349648;2.878977;
86.388847;2.876580;
86.428055;2.874244;
86.467270;2.871753;
86.506447;2.869203;
86.545654;2.866667;
86.584862;2.863915;
86.624077;2.861190;
86.663277;2.858405;
86.702492;2.855538;
86.741699;2.852702;
86.780876;2.849711;
86.820084;2.846745;
86.859291;2.843638;
86.898506;2.840557;
86.937706;2.837524;
86.976921;2.834388;
87.016129;2.831256;
87.055305;2.827951;
87.094528;2.824828;
87.133728;2.821617;
87.172935;2.818384;
87.212151;2.815268;
87.251350;2.812045;
87.290558;2.808853;
87.329735;2.805658;
87.368942;2.802463;
87.408157;2.799231;
87.447365;2.796071;
87.486580;2.792926;
87.525780;2.789803;
87.564995;2.786645;
87.604164;2.783620;
87.643372;2.780548;
87.682587;2.777472;
87.721794;2.774597;
87.761009;2.771585;
87.800209;2.768772;
87.839424;2.765941;
87.878593;2.763107;
87.917809;2.760432;
87.957016;2.757719;
87.996231;2.755224;
88.035439;2.752675;
88.074638;2.750179;
88.113853;2.747725;
88.153023;2.745328;
88.192238;2.743074;
88.231445;2.740799;
88.270660;2.738678;
88.309868;2.736527;
88.349083;2.734492;
88.388283;2.732573;
88.427483;2.730669;
88.466667;2.728858;
88.505875;2.727130;
88.545090;2.725493;
88.584297;2.723917;
88.623512;2.722440;
88.662712;2.720952;
88.701889;2.719684;
88.741096;2.718457;
88.780312;2.717252;
88.819519;2.716181;
88.858727;2.715217;
88.897942;2.714302;
88.937141;2.713475;
88.976318;2.712821;
89.015549;2.712156;
89.054741;2.711535;
89.093948;2.711047;
89.133163;2.710751;
89.172371;2.710407;
89.211586;2.710231;
89.250748;2.710060;
89.289955;2.710068;
89.329170;2.710072;
89.368378;2.710185;
89.407593;2.710361;
89.446800;2.710678;
89.486015;2.711130;
89.525192;2.711567;
89.564392;2.712093;
89.603600;2.712671;
89.642807;2.713438;
89.682022;2.714200;
89.721230;2.715035;
89.760445;2.715960;
89.799606;2.716924;
89.838821;2.718066;
89.878029;2.719175;
89.917244;2.720358;
89.956451;2.721682;
89.995667;2.722998;
90.034874;2.724478;
90.074036;2.726122;
90.113251;2.727573;
90.152458;2.729253;
90.191673;2.730982;
90.230881;2.732796;
90.270096;2.734787;
90.309303;2.736648;
90.348488;2.738646;
90.387688;2.740723;
90.426903;2.742746;
90.466103;2.744889;
90.505310;2.747051;
90.544525;2.749284;
90.583733;2.751641;
90.622910;2.753868;
90.662117;2.756255;
90.701332;2.758556;
90.740532;2.760907;
90.779747;2.763394;
90.818954;2.765822;
90.858162;2.768250;
90.897339;2.770704;
90.936562;2.773131;
90.975761;2.775658;
91.014961;2.778103;
91.054176;2.780588;
91.093384;2.783071;
91.132599;2.785489;
91.171768;2.787958;
91.210983;2.790334;
91.250191;2.792617;
91.289391;2.794922;
91.328606;2.797178;
91.367813;2.799432;
91.407028;2.801635;
91.446213;2.803745;
91.485413;2.805821;
91.524620;2.807854;
91.563835;2.809879;
91.603035;2.811723;
91.642250;2.813577;
91.681458;2.815337;
91.720627;2.817011;
91.759842;2.818669;
91.799049;2.820195;
91.838264;2.821696;
91.877464;2.823094;
91.916679;2.824436;
91.955887;2.825698;
91.995064;2.826992;
92.034271;2.828007;
92.073479;2.829136;
92.112694;2.830077;
92.151894;2.831076;
92.191109;2.831899;
92.230316;2.832699;
92.269493;2.833469;
92.308701;2.834050;
92.347916;2.834678;
92.387123;2.835154;
92.426338;2.835590;
92.465538;2.835984;
92.504745;2.836303;
92.543922;2.836610;
92.583130;2.836817;
92.622345;2.837027;
92.661552;2.837039;
92.700768;2.837063;
92.739967;2.837019;
92.779182;2.836994;
92.818352;2.836960;
92.857590;2.836793;
92.896774;2.836615;
92.935982;2.836444;
92.975197;2.836190;
93.014397;2.835854;
93.053612;2.835524;
93.092781;2.835178;
93.131996;2.834837;
93.171204;2.834430;
93.210419;2.834039;
93.249626;2.833640;
93.288826;2.833301;
93.328041;2.832844;
93.367233;2.832293;
93.406425;2.831898;
93.445633;2.831457;
93.484848;2.830959;
93.524055;2.830521;
93.563271;2.830046;
93.602470;2.829584;
93.641647;2.829152;
93.680855;2.828673;
93.720062;2.828204;
93.759277;2.827863;
93.798485;2.827404;
93.837700;2.826978;
93.876900;2.826623;
93.916077;2.826219;
93.955292;2.825831;
93.994499;2.825504;
94.033707;2.825045;
94.072914;2.824721;
94.112129;2.824304;
94.151329;2.823964;
94.190506;2.823620;
94.229713;2.823242;
94.268929;2.822940;
94.308136;2.822604;
94.347351;2.822227;
94.386559;2.821803;
94.425774;2.821431;
94.464935;2.821038;
94.504143;2.820580;
94.543358;2.820157;
94.582565;2.819704;
94.621780;2.819249;
94.660988;2.818781;
94.700203;2.818207;
94.739365;2.817650;
