#Thorlabs FTS
[SpectrumHeader]
#Date;20180720
#Time;10292606
#GMTTime;9292606
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;2750.000000
#TriggerMode;0
#InterferometerSerial;M253319
#Source;
#AirMeasureOpt;0
#WnrMin;13448.183594
#WnrMax;30997.445313
#Length;3648
#Resolution;0.0000000000e+000
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.226072388e+002;-1.169893891e-003
3.227119141e+002;-1.724234782e-003
3.228166199e+002;-2.755751833e-003
3.229213257e+002;7.836082950e-004
3.230260315e+002;-1.204793807e-003
3.231307373e+002;-1.279626042e-003
3.232354736e+002;-3.556096926e-004
3.233402100e+002;4.172397312e-003
3.234449463e+002;-1.513056457e-003
3.235497131e+002;-7.663266733e-004
3.236544800e+002;2.941247076e-004
3.237592468e+002;7.137712091e-004
3.238640442e+002;1.500293147e-003
3.239688416e+002;-1.690810546e-003
3.240736389e+002;2.603726462e-004
3.241784363e+002;-1.477790996e-003
3.242832642e+002;1.878078096e-003
3.243880920e+002;2.947933972e-004
3.244929504e+002;2.569034696e-004
3.245977783e+002;1.673457213e-003
3.247026367e+002;1.980294008e-003
3.248075256e+002;-1.836819574e-004
3.249123840e+002;-3.932844847e-004
3.250172729e+002;-1.406725496e-004
3.251221619e+002;-1.034657005e-003
3.252270813e+002;1.666180789e-003
3.253320007e+002;-1.830196008e-003
3.254369202e+002;2.255156636e-003
3.255418396e+002;1.535660122e-003
3.256467896e+002;-4.910985008e-004
3.257517395e+002;-4.398836754e-003
3.258567200e+002;5.094902590e-004
3.259616699e+002;1.658992842e-004
3.260666504e+002;-4.557445645e-004
3.261716614e+002;-2.201199532e-004
3.262766418e+002;-2.812739462e-003
3.263816528e+002;9.666709229e-005
3.264866638e+002;-2.923808061e-003
3.265917053e+002;-2.205471508e-003
3.266967468e+002;-2.779806964e-003
3.268017883e+002;-1.376041211e-003
3.269068298e+002;9.457888082e-004
3.270119019e+002;1.800308004e-003
3.271169739e+002;3.731437027e-004
3.272220459e+002;-1.425519586e-004
3.273271484e+002;-3.401210764e-003
3.274322510e+002;-3.130597994e-003
3.275373535e+002;-2.780562732e-003
3.276424561e+002;-4.175407812e-004
3.277475891e+002;2.264939249e-004
3.278527222e+002;-6.646029651e-004
3.279578857e+002;1.325886697e-004
3.280630188e+002;2.048971597e-003
3.281681824e+002;-1.586778555e-003
3.282733765e+002;-7.008407265e-004
3.283785400e+002;-1.614616252e-003
3.284837341e+002;-1.890109852e-003
3.285889587e+002;3.632437438e-004
3.286941528e+002;-8.396245539e-005
3.287993774e+002;-3.825500607e-005
3.289046021e+002;-5.197310820e-004
3.290098572e+002;2.386358567e-003
3.291150818e+002;-3.711062018e-003
3.292203369e+002;-9.646168910e-004
3.293256226e+002;-2.266103867e-003
3.294308777e+002;-1.452272758e-003
3.295361633e+002;4.994766787e-004
3.296414795e+002;-1.613507047e-003
3.297467651e+002;-2.573861741e-003
3.298520813e+002;-2.866666764e-004
3.299573975e+002;-4.922589287e-004
3.300627441e+002;-3.670448903e-003
3.301680603e+002;-3.833840601e-004
3.302734070e+002;-5.595111288e-004
3.303787842e+002;-2.211164683e-004
3.304841309e+002;-1.718434040e-003
3.305895081e+002;6.444752216e-004
3.306948853e+002;-1.828771085e-003
3.308002930e+002;3.630295396e-004
3.309057007e+002;-2.162702382e-003
3.310111084e+002;7.479144260e-004
3.311165161e+002;9.463932365e-004
3.312219543e+002;1.391494647e-003
3.313273926e+002;1.262310892e-003
3.314328613e+002;-2.782870550e-003
3.315382996e+002;-2.203566954e-003
3.316437683e+002;1.527424902e-003
3.317492371e+002;-1.238774043e-003
3.318547363e+002;-2.813697793e-003
3.319602356e+002;3.925600089e-003
3.320657349e+002;3.855219111e-003
3.321712341e+002;2.802675124e-003
3.322767639e+002;1.671729609e-003
3.323822937e+002;-2.649903297e-003
3.324878235e+002;1.149464399e-003
