"Piezo Voltage (V)";"Fine In 1 (V)";
85.728195;2.916286;
85.752708;2.916028;
85.777191;2.915753;
85.801674;2.915493;
85.826195;2.915225;
85.850685;2.914933;
85.875183;2.914735;
85.899704;2.914573;
85.924210;2.914286;
85.948700;2.913995;
85.973183;2.913899;
85.997704;2.913626;
86.022194;2.913373;
86.046692;2.913249;
86.071220;2.912984;
86.095718;2.912855;
86.120209;2.912640;
86.144691;2.912430;
86.169212;2.912253;
86.193703;2.912109;
86.218201;2.911943;
86.242722;2.911819;
86.267227;2.911651;
86.291710;2.911422;
86.316193;2.911335;
86.340721;2.911218;
86.365196;2.911118;
86.389709;2.910957;
86.414230;2.910799;
86.438736;2.910600;
86.463219;2.910548;
86.487701;2.910403;
86.512230;2.910212;
86.536705;2.910165;
86.561218;2.910095;
86.585739;2.909997;
86.610237;2.909878;
86.634727;2.909698;
86.659210;2.909623;
86.683723;2.909517;
86.708214;2.909380;
86.732719;2.909276;
86.757248;2.909122;
86.781746;2.909059;
86.806236;2.908962;
86.830719;2.908849;
86.855232;2.908663;
86.879723;2.908538;
86.904228;2.908432;
86.928757;2.908266;
86.953247;2.908090;
86.977745;2.907979;
87.002213;2.907790;
87.026741;2.907661;
87.051224;2.907468;
87.075737;2.907302;
87.100250;2.907135;
87.124756;2.906901;
87.149246;2.906678;
87.173737;2.906443;
87.198250;2.906317;
87.222733;2.906123;
87.247246;2.905871;
87.271759;2.905604;
87.296249;2.905375;
87.320755;2.905126;
87.345245;2.904953;
87.369759;2.904677;
87.394241;2.904401;
87.418739;2.904071;
87.443268;2.903799;
87.467758;2.903427;
87.492264;2.903239;
87.516754;2.902907;
87.541260;2.902526;
87.565750;2.902199;
87.590248;2.901837;
87.614777;2.901481;
87.639259;2.901111;
87.663773;2.900681;
87.688263;2.900387;
87.712769;2.900004;
87.737259;2.899674;
87.761757;2.899222;
87.786278;2.898761;
87.810768;2.898412;
87.835266;2.897971;
87.859772;2.897586;
87.884277;2.897103;
87.908760;2.896624;
87.933266;2.896151;
87.957787;2.895780;
87.982277;2.895368;
88.006775;2.894872;
88.031281;2.894440;
88.055786;2.893988;
88.080269;2.893490;
88.104774;2.892944;
88.129295;2.892541;
88.153786;2.892048;
88.178284;2.891559;
88.202789;2.891050;
88.227287;2.890602;
88.251778;2.890024;
88.276276;2.889544;
88.300804;2.888984;
88.325287;2.888587;
88.349792;2.888020;
88.374298;2.887515;
88.398796;2.887013;
88.423286;2.886514;
88.447784;2.885983;
88.472313;2.885485;
88.496796;2.884987;
88.521301;2.884500;
88.545807;2.883940;
88.570305;2.883452;
88.594788;2.882934;
88.619293;2.882410;
88.643814;2.881943;
88.668304;2.881468;
88.692802;2.880911;
88.717300;2.880399;
88.741814;2.879913;
88.766296;2.879491;
88.790802;2.878923;
88.815323;2.878513;
88.839813;2.877916;
88.864311;2.877413;
88.888809;2.876991;
88.913322;2.876466;
88.937805;2.876024;
88.962303;2.875525;
88.986832;2.875063;
89.011314;2.874705;
89.035820;2.874241;
89.060318;2.873805;
89.084824;2.873348;
89.109314;2.872843;
89.133812;2.872492;
89.158340;2.872002;
89.182823;2.871561;
89.207329;2.871185;
89.231827;2.870749;
89.256332;2.870337;
89.280823;2.869853;
89.305321;2.869463;
89.329842;2.869037;
89.354332;2.868730;
89.378830;2.868273;
89.403328;2.867817;
89.427841;2.867511;
89.452316;2.867153;
89.476830;2.866772;
89.501350;2.866374;
89.525841;2.866037;
89.550339;2.865608;
89.574837;2.865237;
89.599350;2.864868;
89.623825;2.864396;
89.648338;2.864115;
89.672859;2.863755;
89.697350;2.863285;
89.721848;2.862983;
89.746346;2.862584;
89.770844;2.862221;
89.795334;2.861874;
89.819839;2.861477;
89.844368;2.860986;
89.868843;2.860700;
89.893356;2.860281;
89.917854;2.859928;
89.942352;2.859533;
89.966843;2.859202;
89.991348;2.858792;
90.015877;2.858356;
90.040352;2.857918;
90.064865;2.857580;
90.089363;2.857147;
90.113853;2.856719;
90.138344;2.856408;
90.162857;2.855983;
90.187370;2.855590;
90.211861;2.855262;
90.236366;2.854796;
90.260864;2.854395;
90.285362;2.853988;
90.309853;2.853580;
90.334373;2.853084;
90.358887;2.852676;
90.383377;2.852240;
90.407875;2.851774;
90.432373;2.851350;
90.456863;2.850935;
90.481361;2.850426;
90.505875;2.850036;
90.530396;2.849666;
90.554871;2.849210;
90.579384;2.848768;
90.603882;2.848323;
90.628365;2.847831;
90.652870;2.847425;
90.677383;2.846983;
90.701904;2.846483;
90.726379;2.845995;
90.750893;2.845580;
90.775391;2.845072;
90.799873;2.844656;
90.824379;2.844220;
90.848892;2.843661;
90.873413;2.843289;
90.897888;2.842895;
90.922394;2.842366;
90.946892;2.841918;
90.971382;2.841431;
90.995880;2.840913;
91.020409;2.840450;
91.044907;2.839965;
91.069397;2.839511;
91.093903;2.839119;
91.118401;2.838672;
91.142891;2.838218;
91.167389;2.837781;
91.191917;2.837290;
91.216415;2.836910;
91.240906;2.836469;
91.265411;2.836046;
91.289909;2.835591;
91.314392;2.835108;
91.338898;2.834781;
91.363419;2.834295;
91.387924;2.833947;
91.412407;2.833520;
91.436920;2.833098;
91.461418;2.832648;
91.485901;2.832316;
91.510406;2.831911;
91.534927;2.831508;
91.559425;2.831173;
91.583916;2.830662;
91.608429;2.830355;
91.632927;2.829921;
91.657410;2.829642;
91.681908;2.829251;
91.706436;2.828848;
91.730934;2.828497;
91.755424;2.828168;
91.779907;2.827853;
91.804428;2.827521;
91.828918;2.827260;
91.853416;2.826879;
91.877945;2.826590;
91.902435;2.826311;
91.926933;2.825977;
91.951416;2.825726;
91.975937;2.825466;
92.000427;2.825180;
92.024925;2.824865;
92.049454;2.824522;
92.073944;2.824248;
92.098434;2.824035;
92.122917;2.823721;
92.147446;2.823420;
92.171921;2.823179;
92.196434;2.822937;
92.220955;2.822585;
92.245445;2.822342;
92.269943;2.822178;
92.294434;2.821876;
92.318954;2.821663;
92.343430;2.821421;
92.367943;2.821150;
92.392464;2.820900;
92.416954;2.820711;
92.441452;2.820435;
92.465942;2.820180;
92.490448;2.819931;
92.514938;2.819683;
92.539444;2.819515;
92.563972;2.819256;
92.588448;2.819016;
92.612961;2.818774;
92.637451;2.818485;
92.661957;2.818300;
92.686447;2.818013;
92.710953;2.817703;
92.735481;2.817410;
92.759956;2.817176;
92.784470;2.816951;
92.808968;2.816736;
92.833466;2.816387;
92.857948;2.816132;
92.882462;2.815789;
92.906975;2.815517;
92.931465;2.815337;
92.955971;2.815043;
92.980469;2.814768;
93.004974;2.814402;
93.029457;2.814174;
93.053970;2.813904;
93.078484;2.813625;
93.102974;2.813245;
93.127480;2.812925;
93.151978;2.812637;
93.176483;2.812373;
93.200966;2.812079;
93.225464;2.811811;
93.249992;2.811491;
93.274475;2.811222;
93.298988;2.810896;
93.323486;2.810540;
93.347984;2.810393;
93.372475;2.810045;
93.396973;2.809691;
93.421501;2.809492;
93.445984;2.809107;
93.470497;2.808834;
93.494995;2.808516;
93.519493;2.808288;
93.543983;2.807980;
93.568481;2.807694;
93.593010;2.807415;
93.617493;2.807164;
93.641991;2.806905;
93.666496;2.806560;
93.691002;2.806379;
93.715485;2.806203;
93.739990;2.805886;
93.764511;2.805693;
93.789001;2.805513;
93.813499;2.805240;
93.838005;2.805039;
93.862511;2.804884;
93.886993;2.804633;
93.911499;2.804538;
93.936020;2.804364;
93.960510;2.804156;
93.985008;2.804060;
94.009514;2.803990;
94.034012;2.803731;
94.058502;2.803734;
94.083000;2.803566;
94.107529;2.803470;
94.132011;2.803383;
94.156517;2.803280;
94.181023;2.803222;
94.205521;2.803191;
94.230011;2.803166;
94.254509;2.803100;
94.279037;2.803149;
94.303520;2.803107;
94.328026;2.803140;
94.352531;2.803176;
94.377029;2.803175;
94.401512;2.803220;
94.426018;2.803183;
94.450539;2.803332;
94.475029;2.803447;
94.499527;2.803544;
94.524025;2.803611;
94.548538;2.803655;
94.573021;2.803767;
94.597527;2.803991;
94.622047;2.804116;
94.646538;2.804263;
94.671036;2.804385;
94.695534;2.804545;
94.720039;2.804661;
94.744530;2.804854;
94.769035;2.805031;
94.793556;2.805195;
94.818039;2.805320;
94.842545;2.805527;
94.867043;2.805754;
94.891548;2.805952;
94.916039;2.806112;
94.940536;2.806247;
94.965065;2.806437;
94.989548;2.806611;
95.014053;2.806844;
95.038551;2.806983;
95.063042;2.807197;
95.087547;2.807403;
95.112045;2.807594;
95.136574;2.807746;
95.161057;2.807981;
95.185555;2.808103;
95.210052;2.808268;
95.234550;2.808455;
95.259041;2.808547;
95.283554;2.808724;
95.308075;2.808820;
95.332565;2.808961;
95.357063;2.809057;
95.381561;2.809080;
95.406052;2.809128;
95.430550;2.809190;
95.455070;2.809318;
95.479584;2.809391;
95.504074;2.809351;
95.528572;2.809354;
95.553070;2.809464;
95.577560;2.809401;
95.602058;2.809342;
95.626572;2.809301;
95.651093;2.809334;
95.675568;2.809306;
95.700081;2.809245;
95.724579;2.809233;
95.749062;2.809058;
95.773567;2.808928;
95.798080;2.808843;
95.822601;2.808658;
95.847076;2.808559;
95.871590;2.808385;
95.896088;2.808235;
95.920570;2.808052;
95.945076;2.807802;
95.969597;2.807672;
95.994095;2.807438;
96.018585;2.807202;
96.043091;2.807008;
96.067589;2.806723;
96.092079;2.806437;
96.116577;2.806201;
96.141106;2.805890;
96.165604;2.805629;
96.190094;2.805359;
96.214600;2.804976;
96.239098;2.804792;
96.263588;2.804371;
96.288086;2.804033;
96.312614;2.803754;
96.337112;2.803378;
96.361595;2.803049;
96.386108;2.802681;
96.410606;2.802377;
96.435089;2.801971;
96.459595;2.801598;
96.484116;2.801239;
96.508621;2.800907;
96.533104;2.800468;
96.557617;2.800104;
96.582115;2.799774;
96.606598;2.799417;
96.631104;2.798982;
96.655624;2.798624;
96.680122;2.798240;
96.704613;2.797899;
96.729111;2.797447;
96.753616;2.797102;
96.778107;2.796715;
96.802605;2.796313;
96.827133;2.795836;
96.851631;2.795557;
96.876122;2.795249;
96.900620;2.794928;
96.925125;2.794575;
96.949615;2.794147;
96.974113;2.793829;
96.998642;2.793549;
97.023132;2.793180;
97.047630;2.792847;
97.072128;2.792510;
97.096634;2.792144;
97.121109;2.791895;
97.145622;2.791578;
97.170143;2.791273;
97.194633;2.791032;
97.219131;2.790613;
97.243652;2.790403;
97.268143;2.790125;
97.292618;2.789832;
97.317131;2.789629;
97.341652;2.789321;
97.366142;2.789068;
97.390640;2.788799;
97.415161;2.788602;
97.439651;2.788309;
97.464127;2.788115;
97.488640;2.787881;
97.513161;2.787703;
97.537636;2.787451;
97.562149;2.787251;
97.586655;2.787039;
97.611145;2.786804;
97.635635;2.786674;
97.660141;2.786407;
97.684669;2.786280;
97.709145;2.786031;
97.733658;2.785790;
97.758163;2.785666;
97.782654;2.785481;
97.807144;2.785229;
97.831650;2.785126;
97.856178;2.784938;
97.880653;2.784729;
97.905159;2.784494;
97.929688;2.784320;
97.954163;2.784051;
97.978645;2.783867;
98.003159;2.783687;
98.027672;2.783433;
98.052162;2.783249;
98.076668;2.782996;
98.101196;2.782764;
98.125671;2.782544;
98.150154;2.782248;
98.178986;2.781987;
98.199181;2.781687;
98.223671;2.781378;
98.248177;2.781096;
98.272705;2.780805;
