"Piezo Voltage (V)";"Fine In 1 (V)";
80.118881;2.748171;
80.158096;2.747789;
80.197266;2.747407;
80.236481;2.746958;
80.275681;2.746535;
80.314888;2.746067;
80.354103;2.745627;
80.393311;2.745168;
80.432526;2.744734;
80.471695;2.744297;
80.510910;2.743958;
80.550110;2.743507;
80.589325;2.743068;
80.628532;2.742686;
80.667740;2.742160;
80.706955;2.741762;
80.746140;2.741375;
80.785339;2.740938;
80.824539;2.740532;
80.863754;2.740150;
80.902962;2.739733;
80.942177;2.739369;
80.981384;2.739019;
81.020561;2.738607;
81.059769;2.738312;
81.098969;2.737968;
81.138184;2.737581;
81.177391;2.737244;
81.216606;2.737000;
81.255814;2.736611;
81.294991;2.736354;
81.334213;2.736163;
81.373413;2.735859;
81.412613;2.735515;
81.451828;2.735266;
81.491035;2.735046;
81.530243;2.734798;
81.569420;2.734563;
81.608627;2.734333;
81.647842;2.734127;
81.687042;2.733959;
81.726257;2.733780;
81.765465;2.733460;
81.804680;2.733252;
81.843849;2.733157;
81.883057;2.732819;
81.922272;2.732725;
81.961472;2.732497;
82.000687;2.732277;
82.039894;2.732032;
82.079109;2.731877;
82.118279;2.731682;
82.157494;2.731447;
82.196701;2.731286;
82.235916;2.731050;
82.275116;2.730791;
82.314323;2.730540;
82.353539;2.730280;
82.392708;2.730067;
82.431923;2.729677;
82.471130;2.729417;
82.510345;2.729113;
82.549545;2.728748;
82.588760;2.728468;
82.627968;2.728155;
82.667168;2.727797;
82.706352;2.727430;
82.745560;2.727037;
82.784775;2.726624;
82.823975;2.726169;
82.863190;2.725823;
82.902397;2.725376;
82.941574;2.724889;
82.980782;2.724462;
83.019997;2.724030;
83.059204;2.723560;
83.098404;2.722992;
83.137619;2.722524;
83.176826;2.722048;
83.216003;2.721448;
83.255226;2.721031;
83.294426;2.720514;
83.333633;2.720011;
83.372849;2.719475;
83.412048;2.719039;
83.451263;2.718490;
83.490433;2.717968;
83.529640;2.717513;
83.568855;2.717041;
83.608063;2.716513;
83.647278;2.715999;
83.686478;2.715497;
83.725693;2.715016;
83.764862;2.714537;
83.804077;2.714122;
83.843285;2.713640;
83.882500;2.713201;
83.921707;2.712739;
83.960907;2.712266;
84.000122;2.711955;
84.039291;2.711508;
84.078506;2.711074;
84.117714;2.710743;
84.156929;2.710395;
84.196136;2.710059;
84.235352;2.709682;
84.274551;2.709364;
84.313721;2.709090;
84.352936;2.708740;
84.392143;2.708399;
84.431358;2.708082;
84.470566;2.707852;
84.509781;2.707577;
84.548981;2.707328;
84.588173;2.707027;
84.627365;2.706799;
84.666580;2.706618;
84.705788;2.706346;
84.744995;2.706059;
84.784210;2.705802;
84.823410;2.705628;
84.862587;2.705307;
84.901794;2.705076;
84.941010;2.704862;
84.980217;2.704554;
85.019432;2.704378;
85.058640;2.704162;
85.097839;2.703854;
85.137016;2.703633;
85.176224;2.703334;
85.215439;2.703032;
85.254646;2.702690;
85.293861;2.702416;
85.333069;2.702038;
85.372284;2.701732;
85.411446;2.701315;
85.450661;2.701048;
85.489868;2.700599;
85.529076;2.700208;
85.568291;2.699720;
85.607498;2.699322;
85.646713;2.698861;
85.685890;2.698460;
85.725090;2.697935;
85.764297;2.697449;
85.803513;2.696949;
85.842720;2.696474;
85.881935;2.695932;
85.921143;2.695438;
85.960304;2.694908;
85.999519;2.694358;
86.038727;2.693870;
86.077942;2.693289;
86.117149;2.692702;
86.156364;2.692123;
86.195572;2.691584;
86.234749;2.690988;
86.273949;2.690449;
86.313156;2.689816;
86.352371;2.689304;
86.391579;2.688740;
86.430794;2.688240;
86.470001;2.687656;
86.509178;2.687081;
86.548378;2.686495;
86.587593;2.685954;
86.626801;2.685524;
86.666016;2.684944;
86.705223;2.684465;
86.744431;2.683980;
86.783607;2.683474;
86.822807;2.683010;
86.862022;2.682553;
86.901230;2.682104;
86.940445;2.681721;
86.979652;2.681295;
87.018867;2.680856;
87.058037;2.680426;
87.097252;2.680069;
87.136452;2.679725;
87.175659;2.679386;
87.214874;2.679006;
87.254082;2.678658;
87.293297;2.678246;
87.332466;2.677933;
87.371681;2.677722;
87.410881;2.677379;
87.450096;2.677066;
87.489304;2.676726;
87.528511;2.676438;
87.567726;2.676165;
87.606911;2.675862;
87.646111;2.675548;
87.685310;2.675296;
87.724525;2.675040;
87.763733;2.674752;
87.802948;2.674462;
87.842155;2.674063;
87.881332;2.673764;
87.920540;2.673429;
87.959740;2.673092;
87.998955;2.672769;
88.038162;2.672450;
88.077377;2.672028;
88.116585;2.671661;
88.155762;2.671266;
88.194969;2.670815;
88.234184;2.670430;
88.273384;2.669989;
88.312599;2.669534;
88.351807;2.669064;
88.391014;2.668508;
88.430191;2.668048;
88.469398;2.667483;
88.508614;2.667014;
88.547813;2.666392;
88.587029;2.665861;
88.626236;2.665304;
88.665451;2.664683;
88.704620;2.664152;
88.743828;2.663558;
88.783043;2.662982;
88.822243;2.662320;
88.861458;2.661738;
88.900665;2.661075;
88.939880;2.660463;
88.979050;2.659838;
89.018265;2.659216;
89.057472;2.658588;
89.096687;2.657976;
89.135887;2.657289;
89.175095;2.656677;
89.214310;2.656146;
89.253479;2.655475;
89.292694;2.654912;
89.331902;2.654317;
89.371117;2.653689;
89.410316;2.653131;
89.449532;2.652574;
89.488739;2.652076;
89.527939;2.651518;
89.567123;2.650959;
89.606331;2.650450;
89.645546;2.649983;
89.684746;2.649504;
89.723961;2.649022;
89.763168;2.648499;
89.802345;2.648105;
89.841553;2.647688;
89.880768;2.647222;
89.919975;2.646810;
89.959175;2.646419;
89.998390;2.646029;
90.037598;2.645693;
90.076775;2.645301;
90.115982;2.644921;
90.155197;2.644593;
90.194405;2.644250;
90.233620;2.643889;
90.272820;2.643557;
90.312042;2.643294;
90.351204;2.642941;
90.390411;2.642564;
90.429626;2.642223;
90.468834;2.641858;
90.508049;2.641550;
90.547256;2.641137;
90.586472;2.640777;
90.625633;2.640504;
90.664848;2.640102;
90.704056;2.639676;
90.743271;2.639262;
90.782478;2.638848;
90.821686;2.638404;
90.860901;2.637997;
90.900063;2.637533;
90.939278;2.637021;
90.978485;2.636597;
91.017700;2.636084;
91.056908;2.635570;
91.096123;2.635018;
91.135330;2.634435;
91.174492;2.633847;
91.213707;2.633301;
91.252914;2.632641;
91.292130;2.632064;
91.331337;2.631399;
91.370552;2.630711;
91.409760;2.630227;
91.448952;2.629518;
91.488136;2.628859;
91.527351;2.628158;
91.566559;2.627474;
91.605766;2.626761;
91.644981;2.626084;
91.684189;2.625357;
91.723366;2.624676;
91.762566;2.623949;
91.801781;2.623330;
91.840988;2.622644;
91.880203;2.621927;
91.919411;2.621300;
91.958618;2.620595;
91.997795;2.619972;
92.036995;2.619278;
92.076210;2.618651;
92.115417;2.618072;
92.154633;2.617450;
92.193840;2.616879;
92.233055;2.616277;
92.272224;2.615774;
92.311440;2.615185;
92.350639;2.614698;
92.389847;2.614173;
92.429062;2.613696;
92.468269;2.613187;
92.507484;2.612732;
92.546654;2.612238;
92.585869;2.611815;
92.625069;2.611398;
92.664284;2.610929;
92.703491;2.610557;
92.742706;2.610188;
92.781914;2.609819;
92.821083;2.609394;
92.860298;2.609072;
92.899498;2.608666;
92.938713;2.608439;
92.977921;2.608025;
93.017136;2.607657;
93.056343;2.607304;
93.095520;2.607024;
93.134727;2.606632;
93.173927;2.606287;
93.213142;2.605949;
93.252350;2.605563;
93.291565;2.605152;
93.330772;2.604711;
93.369965;2.604326;
93.409157;2.603910;
93.448372;2.603493;
93.487572;2.603056;
93.526787;2.602605;
93.565994;2.602156;
93.605202;2.601574;
93.644379;2.601075;
93.683586;2.600549;
93.722801;2.600065;
93.762001;2.599467;
93.801216;2.598894;
93.840424;2.598294;
93.879639;2.597681;
93.918808;2.597058;
93.958023;2.596461;
93.997231;2.595832;
94.036430;2.595096;
94.075645;2.594454;
94.114853;2.593829;
94.154068;2.593141;
94.193237;2.592475;
94.232452;2.591825;
94.271660;2.591140;
94.310875;2.590502;
94.350075;2.589762;
94.389282;2.589099;
94.428497;2.588382;
94.467667;2.587834;
94.506882;2.587175;
94.546089;2.586511;
94.585304;2.585845;
94.624504;2.585249;
94.663719;2.584622;
94.702927;2.584044;
94.742104;2.583514;
94.781311;2.582937;
94.820518;2.582436;
94.859734;2.581869;
94.898933;2.581287;
94.938148;2.580797;
94.977356;2.580337;
95.016533;2.579894;
95.055740;2.579425;
95.094955;2.579031;
95.134163;2.578604;
95.173378;2.578266;
95.212578;2.577824;
95.251785;2.577449;
95.290970;2.577187;
95.330170;2.576836;
95.369385;2.576452;
95.408592;2.576104;
95.447807;2.575865;
95.487007;2.575543;
95.526222;2.575243;
95.565392;2.574937;
95.604599;2.574624;
95.643814;2.574363;
95.683022;2.574024;
95.722237;2.573719;
95.761436;2.573477;
95.800652;2.573121;
95.839821;2.572820;
95.879036;2.572475;
95.918243;2.572100;
95.957458;2.571748;
95.996666;2.571381;
96.035866;2.570973;
96.075081;2.570660;
96.114250;2.570208;
96.153465;2.569684;
96.192673;2.569227;
96.231888;2.568794;
96.271095;2.568249;
96.310310;2.567892;
96.349510;2.567213;
96.388687;2.566624;
96.427895;2.566061;
96.467102;2.565482;
96.506317;2.564856;
96.545525;2.564232;
96.584740;2.563661;
96.623940;2.563084;
96.663116;2.562492;
96.702324;2.561856;
96.741539;2.561161;
96.780746;2.560525;
96.819954;2.559883;
96.859169;2.559160;
96.898331;2.558604;
96.937546;2.557959;
96.976753;2.557276;
97.015968;2.556703;
97.055176;2.556065;
97.094391;2.555432;
97.133598;2.554793;
97.172775;2.554178;
97.211990;2.553676;
97.251183;2.553040;
97.290398;2.552521;
97.329605;2.551924;
97.368820;2.551395;
97.408028;2.550902;
97.447205;2.550389;
97.486404;2.549966;
97.525620;2.549477;
97.564827;2.549026;
97.604034;2.548575;
97.643250;2.548161;
97.682457;2.547807;
97.721649;2.547395;
97.760834;2.547009;
97.800049;2.546647;
97.839256;2.546286;
97.878471;2.546016;
97.917679;2.545678;
97.956894;2.545342;
97.996063;2.545021;
