"Piezo Voltage (V)";"Fine In 1 (V)";
80.118805;2.734740;
80.158020;2.734319;
80.197227;2.733825;
80.236443;2.733450;
80.275642;2.733136;
80.314812;2.732670;
80.354027;2.732302;
80.393234;2.731950;
80.432449;2.731564;
80.471657;2.731211;
80.510872;2.730879;
80.550072;2.730416;
80.589249;2.730090;
80.628456;2.729800;
80.667671;2.729401;
80.706879;2.729127;
80.746086;2.728802;
80.785301;2.728504;
80.824501;2.728241;
80.863678;2.727914;
80.902885;2.727615;
80.942101;2.727355;
80.981308;2.727075;
81.020523;2.726856;
81.059731;2.726597;
81.098930;2.726331;
81.138107;2.726060;
81.177322;2.725851;
81.216530;2.725657;
81.255737;2.725386;
81.294952;2.725157;
81.334160;2.725003;
81.373375;2.724753;
81.412537;2.724611;
81.451752;2.724371;
81.490959;2.724158;
81.530167;2.723973;
81.569382;2.723744;
81.608589;2.723637;
81.647804;2.723354;
81.686989;2.723121;
81.726181;2.722947;
81.765388;2.722770;
81.804604;2.722508;
81.843811;2.722316;
81.883018;2.722113;
81.922234;2.721893;
81.961395;2.721610;
82.000610;2.721315;
82.039818;2.721023;
82.079033;2.720772;
82.118240;2.720433;
82.157455;2.720134;
82.196663;2.719836;
82.235840;2.719503;
82.275040;2.719105;
82.314247;2.718750;
82.353462;2.718359;
82.392670;2.717999;
82.431885;2.717635;
82.471092;2.717296;
82.510269;2.716854;
82.549469;2.716442;
82.588684;2.716002;
82.627892;2.715621;
82.667107;2.715134;
82.706314;2.714661;
82.745522;2.714176;
82.784698;2.713739;
82.823898;2.713197;
82.863113;2.712760;
82.902321;2.712265;
82.941536;2.711823;
82.980743;2.711343;
83.019958;2.710854;
83.059128;2.710353;
83.098343;2.709935;
83.137543;2.709426;
83.176750;2.708911;
83.215965;2.708472;
83.255173;2.707958;
83.294388;2.707535;
83.333557;2.707106;
83.372772;2.706728;
83.411972;2.706250;
83.451187;2.705874;
83.490395;2.705394;
83.529602;2.705081;
83.568817;2.704646;
83.608002;2.704290;
83.647202;2.703880;
83.686401;2.703520;
83.725616;2.703198;
83.764824;2.702785;
83.804039;2.702461;
83.843246;2.702161;
83.882423;2.701854;
83.921631;2.701625;
83.960831;2.701289;
84.000046;2.701029;
84.039253;2.700808;
84.078468;2.700465;
84.117676;2.700291;
84.156853;2.700012;
84.196068;2.699845;
84.235275;2.699598;
84.274475;2.699337;
84.313683;2.699269;
84.352898;2.698929;
84.392105;2.698701;
84.431282;2.698515;
84.470490;2.698326;
84.509705;2.698074;
84.548904;2.697821;
84.588120;2.697652;
84.627327;2.697423;
84.666542;2.697257;
84.705711;2.696997;
84.744919;2.696702;
84.784134;2.696545;
84.823334;2.696207;
84.862549;2.695965;
84.901756;2.695684;
84.940971;2.695329;
84.980141;2.695051;
85.019363;2.694750;
85.058563;2.694475;
85.097778;2.694151;
85.136978;2.693755;
85.176186;2.693386;
85.215401;2.692943;
85.254570;2.692598;
85.293785;2.692230;
85.332993;2.691795;
85.372208;2.691440;
85.411407;2.690992;
85.450623;2.690455;
85.489830;2.690062;
85.529015;2.689535;
85.568214;2.689032;
85.607422;2.688563;
85.646637;2.688137;
85.685837;2.687615;
85.725052;2.687098;
85.764259;2.686623;
85.803436;2.686115;
85.842644;2.685586;
85.881859;2.685069;
85.921066;2.684573;
85.960266;2.684087;
85.999481;2.683527;
86.038689;2.683066;
86.077866;2.682600;
86.117088;2.682066;
86.156288;2.681631;
86.195496;2.681163;
86.234711;2.680770;
86.273911;2.680308;
