"Piezo Voltage (V)";"Fine In 1 (V)";
80.118767;2.725726;
80.157944;2.725146;
80.197166;2.724707;
80.236366;2.724535;
80.275566;2.724296;
80.314774;2.723986;
80.353989;2.723830;
80.393196;2.723599;
80.432373;2.723239;
80.471581;2.723094;
80.510796;2.722917;
80.549995;2.722585;
80.589211;2.722398;
80.628418;2.722141;
80.667633;2.721900;
80.706802;2.721683;
80.746010;2.721393;
80.785225;2.721153;
80.824425;2.720913;
80.863640;2.720645;
80.902847;2.720319;
80.942062;2.719999;
80.981232;2.719728;
81.020447;2.719362;
81.059654;2.719114;
81.098854;2.718765;
81.138069;2.718320;
81.177277;2.718023;
81.216492;2.717545;
81.255661;2.717206;
81.294876;2.716815;
81.334084;2.716383;
81.373299;2.715955;
81.412498;2.715526;
81.451714;2.715156;
81.490921;2.714692;
81.530106;2.714244;
81.569305;2.713745;
81.608513;2.713379;
81.647728;2.712949;
81.686928;2.712420;
81.726143;2.711936;
81.765350;2.711344;
81.804527;2.710948;
81.843735;2.710444;
81.882950;2.709953;
81.922157;2.709438;
81.961357;2.708948;
82.000572;2.708491;
82.039780;2.708060;
82.078957;2.707549;
82.118179;2.707081;
82.157379;2.706650;
82.196587;2.706181;
82.235802;2.705760;
82.275002;2.705302;
82.314209;2.704897;
82.353386;2.704485;
82.392593;2.703985;
82.431808;2.703645;
82.471016;2.703297;
82.510231;2.702914;
82.549431;2.702557;
82.588646;2.702168;
82.627815;2.701808;
82.667030;2.701430;
82.706238;2.701165;
82.745445;2.700798;
82.784660;2.700491;
82.823860;2.700185;
82.863075;2.699858;
82.902245;2.699599;
82.941460;2.699346;
82.980667;2.699038;
83.019882;2.698834;
83.059090;2.698576;
83.098305;2.698363;
83.137505;2.698136;
83.176674;2.697877;
83.215889;2.697638;
83.255096;2.697441;
83.294312;2.697273;
83.333519;2.697061;
83.372734;2.696832;
83.411934;2.696612;
83.451134;2.696364;
83.490318;2.696167;
83.529526;2.695927;
83.568741;2.695681;
83.607948;2.695549;
83.647163;2.695231;
83.686363;2.694943;
83.725540;2.694688;
83.764748;2.694450;
83.803963;2.694134;
83.843170;2.693826;
83.882385;2.693491;
83.921593;2.693215;
83.960793;2.692850;
83.999969;2.692505;
84.039200;2.692150;
84.078392;2.691771;
84.117599;2.691408;
84.156815;2.690971;
84.196022;2.690544;
84.235237;2.690212;
84.274399;2.689737;
84.313614;2.689396;
84.352821;2.688858;
84.392029;2.688338;
84.431244;2.687885;
84.470451;2.687433;
84.509666;2.686997;
84.548843;2.686466;
84.588043;2.685986;
84.627251;2.685426;
84.666466;2.684980;
84.705673;2.684484;
84.744881;2.683944;
84.784096;2.683506;
84.823257;2.682976;
84.862473;2.682475;
84.901680;2.681966;
84.940895;2.681451;
84.980103;2.680924;
85.019318;2.680440;
85.058525;2.679984;
85.097702;2.679559;
85.136902;2.678984;
85.176109;2.678600;
85.215324;2.678105;
85.254532;2.677657;
85.293747;2.677264;
85.332954;2.676802;
85.372139;2.676424;
85.411331;2.676007;
85.450546;2.675611;
85.489754;2.675218;
85.528961;2.674899;
85.568176;2.674554;
85.607384;2.674209;
85.646561;2.673859;
85.685760;2.673519;
85.724976;2.673227;
85.764183;2.672912;
85.803398;2.672590;
85.842606;2.672369;
85.881821;2.672108;
85.920990;2.671769;
85.960213;2.671565;
85.999405;2.671305;
86.038612;2.671035;
86.077827;2.670820;
86.117035;2.670613;
86.156250;2.670363;
86.195419;2.670141;
86.234634;2.669915;
86.273834;2.669633;
86.313049;2.669466;
86.352257;2.669204;
86.391464;2.668976;
86.430679;2.668707;
86.469864;2.668433;
86.509064;2.668163;
86.548264;2.667934;
86.587479;2.667591;
86.626686;2.667284;
86.665901;2.666968;
86.705109;2.666707;
86.744278;2.666349;
86.783493;2.666011;
86.822693;2.665675;
86.861908;2.665222;
86.901115;2.664876;
86.940331;2.664380;
86.979538;2.663966;
87.018715;2.663579;
87.057922;2.663136;
87.097137;2.662684;
87.136337;2.662209;
87.175545;2.661676;
87.214760;2.661216;
87.253967;2.660738;
87.293144;2.660175;
87.332352;2.659638;
87.371567;2.659136;
87.410767;2.658622;
87.449982;2.658078;
87.489189;2.657538;
87.528404;2.656988;
87.567574;2.656438;
87.606781;2.655940;
87.645996;2.655383;
87.685196;2.654879;
87.724411;2.654337;
87.763618;2.653859;
87.802834;2.653304;
87.842003;2.652806;
87.881233;2.652273;
87.920425;2.651772;
87.959625;2.651304;
87.998840;2.650839;
88.038048;2.650347;
88.077263;2.649914;
88.116432;2.649452;
88.155647;2.649015;
88.194855;2.648602;
