"Piezo Voltage (V)";"Fine In 1 (V)";
80.118881;2.616286;
80.158096;2.615963;
80.197304;2.615571;
80.236519;2.615118;
80.275719;2.614817;
80.314926;2.614282;
80.354103;2.613946;
80.393311;2.613579;
80.432526;2.613132;
80.471733;2.612771;
80.510948;2.612391;
80.550148;2.611912;
80.589363;2.611505;
80.628532;2.611172;
80.667740;2.610809;
80.706955;2.610432;
80.746162;2.610106;
80.785378;2.609672;
80.824577;2.609359;
80.863792;2.608978;
80.902962;2.608712;
80.942177;2.608445;
80.981384;2.608135;
81.020599;2.607765;
81.059807;2.607528;
81.099007;2.607203;
81.138222;2.606911;
81.177391;2.606728;
81.216606;2.606409;
81.255814;2.606143;
81.295029;2.605876;
81.334236;2.605646;
81.373451;2.605386;
81.412651;2.605124;
81.451828;2.604908;
81.491058;2.604646;
81.530243;2.604417;
81.569458;2.604273;
81.608665;2.604068;
81.647881;2.603787;
81.687080;2.603542;
81.726257;2.603308;
81.765465;2.603095;
81.804680;2.602941;
81.843887;2.602665;
81.883095;2.602418;
81.922310;2.602207;
81.961510;2.602000;
82.000702;2.601695;
82.039894;2.601415;
82.079109;2.601128;
82.118317;2.600841;
82.157532;2.600612;
82.196739;2.600343;
82.235954;2.599985;
82.275116;2.599628;
82.314323;2.599318;
82.353539;2.598921;
82.392746;2.598573;
82.431961;2.598220;
82.471169;2.597840;
82.510384;2.597473;
82.549545;2.597036;
82.588760;2.596637;
82.627968;2.596232;
82.667183;2.595760;
82.706390;2.595421;
82.745598;2.594895;
82.784813;2.594459;
82.823975;2.594013;
82.863190;2.593505;
82.902397;2.593028;
82.941612;2.592540;
82.980820;2.592046;
83.020035;2.591588;
83.059242;2.591146;
83.098404;2.590643;
83.137619;2.590211;
83.176826;2.589698;
83.216042;2.589233;
83.255249;2.588764;
83.294464;2.588239;
83.333672;2.587822;
83.372849;2.587316;
83.412064;2.586855;
83.451263;2.586414;
83.490471;2.585956;
83.529678;2.585497;
83.568893;2.585119;
83.608101;2.584648;
83.647278;2.584287;
83.686478;2.583864;
83.725693;2.583444;
83.764900;2.583078;
83.804115;2.582774;
83.843323;2.582351;
83.882538;2.582021;
83.921722;2.581684;
83.960907;2.581356;
84.000122;2.581093;
84.039330;2.580753;
84.078545;2.580432;
84.117752;2.580120;
84.156967;2.579875;
84.196136;2.579580;
84.235352;2.579311;
84.274551;2.579101;
84.313759;2.578969;
84.352974;2.578685;
84.392181;2.578377;
84.431396;2.578196;
84.470566;2.577967;
84.509781;2.577718;
84.548981;2.577461;
84.588196;2.577227;
84.627403;2.576978;
84.666618;2.576813;
84.705826;2.576593;
84.744995;2.576296;
