"Piezo Voltage (V)";"Fine In 1 (V)";
85.728172;2.898419;
85.752686;2.898167;
85.777176;2.897924;
85.801674;2.897559;
85.826195;2.897332;
85.850685;2.897052;
85.875160;2.896738;
85.899673;2.896554;
85.924194;2.896090;
85.948669;2.895829;
85.973183;2.895587;
85.997704;2.895133;
86.022194;2.894851;
86.046669;2.894564;
86.071190;2.894177;
86.095703;2.893936;
86.120178;2.893561;
86.144691;2.893196;
86.169212;2.892896;
86.193703;2.892554;
86.218170;2.892163;
86.242699;2.891792;
86.267197;2.891406;
86.291687;2.891022;
86.316193;2.890667;
86.340721;2.890301;
86.365196;2.890004;
86.389679;2.889632;
86.414207;2.889225;
86.438705;2.888867;
86.463196;2.888535;
86.487701;2.888217;
86.512230;2.887836;
86.536705;2.887432;
86.561188;2.887046;
86.585716;2.886618;
86.610214;2.886362;
86.634697;2.886002;
86.659210;2.885643;
86.683723;2.885348;
86.708214;2.884978;
86.732697;2.884598;
86.757217;2.884273;
86.781723;2.883983;
86.806206;2.883597;
86.830719;2.883287;
86.855232;2.882953;
86.879723;2.882685;
86.904205;2.882375;
86.928726;2.882070;
86.953232;2.881646;
86.977715;2.881477;
87.002213;2.881104;
87.026741;2.880860;
87.051224;2.880667;
87.075706;2.880337;
87.100235;2.880143;
87.124733;2.879841;
87.149223;2.879515;
87.173721;2.879284;
87.198250;2.879113;
87.222733;2.878909;
87.247215;2.878607;
87.271744;2.878434;
87.296242;2.878130;
87.320732;2.877948;
87.345230;2.877697;
87.369759;2.877525;
87.394241;2.877310;
87.418724;2.877153;
87.443245;2.876960;
87.467751;2.876813;
87.492233;2.876529;
87.516739;2.876434;
87.541260;2.876316;
87.565750;2.876225;
87.590233;2.876019;
87.614754;2.875830;
87.639259;2.875686;
87.663742;2.875541;
87.688248;2.875533;
87.712769;2.875340;
87.737259;2.875246;
87.761742;2.875089;
87.786263;2.875002;
87.810760;2.874882;
87.835251;2.874753;
87.859749;2.874629;
87.884277;2.874457;
87.908760;2.874344;
87.933243;2.874135;
87.957771;2.874105;
87.982269;2.873997;
88.006760;2.873900;
88.031258;2.873686;
88.055786;2.873591;
88.080269;2.873373;
88.104752;2.873348;
88.129280;2.873201;
88.153770;2.873009;
88.178261;2.872853;
88.202766;2.872741;
88.227287;2.872467;
88.251778;2.872278;
88.276260;2.872128;
88.300774;2.871963;
88.325279;2.871808;
88.349770;2.871588;
88.374275;2.871369;
88.398796;2.871134;
88.423286;2.870925;
88.447769;2.870749;
88.472282;2.870456;
88.496773;2.870177;
88.521278;2.869889;
88.545792;2.869686;
88.570305;2.869328;
88.594788;2.869077;
88.619263;2.868777;
88.643791;2.868504;
88.668282;2.868148;
88.692787;2.867938;
88.717285;2.867584;
88.741814;2.867173;
88.766296;2.866888;
88.790771;2.866570;
88.815300;2.866130;
88.839783;2.865859;
88.864296;2.865466;
88.888802;2.865066;
88.913322;2.864734;
88.937805;2.864374;
88.962280;2.863946;
88.986801;2.863575;
89.011292;2.863144;
89.035789;2.862730;
89.060318;2.862338;
89.084824;2.861849;
89.109314;2.861491;
89.133789;2.861108;
89.158310;2.860608;
89.182800;2.860209;
89.207298;2.859751;
89.231827;2.859412;
89.256332;2.858948;
89.280823;2.858417;
89.305298;2.858072;
89.329819;2.857583;
89.354301;2.857118;
89.378807;2.856723;
89.403328;2.856229;
89.427841;2.855920;
89.452316;2.855499;
89.476799;2.855012;
89.501328;2.854561;
89.525810;2.854159;
89.550316;2.853641;
89.574837;2.853218;
89.599350;2.852876;
89.623825;2.852428;
89.648308;2.852033;
89.672836;2.851585;
89.697319;2.851114;
89.721817;2.850813;
89.746346;2.850326;
89.770844;2.849927;
89.795334;2.849537;
89.819817;2.849187;
89.844337;2.848795;
89.868828;2.848376;
89.893326;2.848052;
89.917854;2.847692;
89.942352;2.847365;
89.966843;2.846968;
89.991325;2.846619;
90.015846;2.846325;
90.040337;2.845961;
90.064835;2.845670;
90.089363;2.845367;
90.113853;2.845013;
90.138344;2.844741;
90.162827;2.844490;
90.187355;2.844177;
90.211838;2.843952;
90.236343;2.843719;
90.260864;2.843434;
90.285362;2.843248;
90.309853;2.842983;
90.334343;2.842683;
90.358864;2.842565;
90.383347;2.842354;
90.407852;2.842118;
90.432373;2.841859;
90.456863;2.841620;
90.481361;2.841441;
90.505852;2.841228;
90.530365;2.841070;
90.554855;2.840863;
90.579353;2.840719;
90.603882;2.840528;
90.628365;2.840391;
90.652870;2.840175;
90.677361;2.839986;
90.701874;2.839876;
90.726364;2.839685;
90.750862;2.839560;
90.775391;2.839448;
90.799873;2.839232;
90.824379;2.839033;
90.848869;2.838878;
90.873383;2.838707;
90.897865;2.838583;
90.922371;2.838404;
90.946892;2.838251;
90.971382;2.838084;
90.995880;2.837944;
91.020378;2.837728;
91.044891;2.837620;
91.069374;2.837344;
91.093880;2.837237;
91.118401;2.837120;
91.142891;2.836867;
91.167389;2.836666;
91.191887;2.836518;
91.216400;2.836304;
91.240883;2.836125;
91.265388;2.835914;
91.289909;2.835630;
91.314392;2.835393;
91.338898;2.835169;
91.363396;2.834870;
91.387901;2.834620;
91.412392;2.834363;
91.436890;2.834160;
91.461418;2.833845;
91.485901;2.833540;
91.510406;2.833299;
