"Piezo Voltage (V)";"Fine In 1 (V)";
87.607864;2.882094;
87.632416;2.881790;
87.656960;2.881489;
87.681519;2.881228;
87.706093;2.881007;
87.730629;2.880724;
87.755211;2.880505;
87.779747;2.880254;
87.804291;2.879952;
87.828835;2.879736;
87.853409;2.879524;
87.877945;2.879188;
87.902519;2.878967;
87.927063;2.878706;
87.951614;2.878365;
87.976166;2.878111;
88.000710;2.877803;
88.025291;2.877541;
88.049828;2.877159;
88.074402;2.876924;
88.098938;2.876602;
88.123520;2.876306;
88.148026;2.875984;
88.172600;2.875701;
88.197144;2.875463;
88.221710;2.875122;
88.246254;2.874712;
88.270813;2.874472;
88.295372;2.874138;
88.319908;2.873786;
88.344482;2.873493;
88.369019;2.873140;
88.393600;2.872794;
88.418137;2.872490;
88.442711;2.872196;
88.467247;2.871827;
88.491798;2.871532;
88.516335;2.871168;
88.540894;2.870820;
88.565453;2.870556;
88.590004;2.870166;
88.614571;2.869775;
88.639122;2.869498;
88.663681;2.869098;
88.688217;2.868793;
88.712791;2.868480;
88.737328;2.868091;
88.761909;2.867906;
88.786446;2.867514;
88.811020;2.867157;
88.835533;2.866885;
88.860107;2.866505;
88.884644;2.866213;
88.909203;2.865885;
88.933777;2.865576;
88.958313;2.865197;
88.982895;2.864950;
89.007408;2.864590;
89.031990;2.864274;
89.056526;2.863971;
89.081100;2.863680;
89.105637;2.863424;
89.130219;2.863065;
89.154755;2.862815;
89.179291;2.862486;
89.203850;2.862240;
89.228394;2.861925;
89.252975;2.861634;
89.277512;2.861311;
89.302086;2.861062;
89.326622;2.860678;
89.351181;2.860507;
89.375717;2.860262;
89.400299;2.860006;
89.424835;2.859735;
89.449409;2.859412;
89.473946;2.859175;
89.498505;2.858886;
89.523056;2.858672;
89.547592;2.858454;
89.572166;2.858158;
89.596703;2.857944;
89.621284;2.857720;
89.645821;2.857391;
89.670395;2.857174;
89.694916;2.856956;
89.719490;2.856760;
89.744026;2.856495;
89.768593;2.856250;
89.793144;2.856025;
89.817703;2.855797;
89.842255;2.855595;
89.866783;2.855428;
89.891365;2.855173;
89.915901;2.854937;
89.940475;2.854715;
89.965012;2.854482;
89.989594;2.854209;
90.014130;2.854019;
90.038689;2.853768;
90.063225;2.853533;
90.087784;2.853313;
90.112335;2.853029;
90.136894;2.852840;
90.161461;2.852657;
90.186012;2.852395;
90.210556;2.852212;
90.235092;2.851958;
90.259674;2.851773;
90.284210;2.851535;
90.308784;2.851342;
90.333328;2.851108;
90.357903;2.850956;
90.382423;2.850753;
90.406990;2.850435;
90.431534;2.850288;
90.456093;2.850064;
90.480667;2.849775;
90.505203;2.849615;
90.529785;2.849359;
90.554291;2.849157;
90.578865;2.848909;
90.603409;2.848624;
90.627983;2.848416;
90.652519;2.848063;
90.677094;2.847878;
90.701637;2.847624;
90.726173;2.847344;
90.750740;2.847122;
90.775284;2.846840;
90.799866;2.846619;
90.824402;2.846315;
90.848976;2.846010;
90.873512;2.845739;
90.898064;2.845480;
90.922600;2.845246;
90.947174;2.844888;
90.971718;2.844564;
90.996284;2.844333;
91.020828;2.844039;
91.045387;2.843637;
91.069946;2.843377;
91.094482;2.843103;
91.119057;2.842766;
91.143593;2.842461;
91.168175;2.842152;
91.192711;2.841817;
91.217285;2.841548;
91.241798;2.841229;
91.266373;2.840892;
91.290909;2.840502;
91.315468;2.840174;
91.340027;2.839861;
91.364578;2.839551;
91.389145;2.839239;
91.413673;2.838925;
91.438255;2.838589;
91.462791;2.838218;
91.487366;2.837827;
91.511902;2.837474;
91.536484;2.837219;
91.561020;2.836886;
91.585564;2.836545;
91.610107;2.836213;
91.634659;2.835901;
91.659218;2.835545;
91.683777;2.835184;
91.708351;2.834888;
91.732887;2.834529;
91.757446;2.834177;
91.781982;2.833933;
91.806564;2.833631;
91.831100;2.833283;
91.855675;2.832949;
91.880211;2.832606;
91.904793;2.832312;
91.929298;2.831991;
91.953865;2.831654;
91.978424;2.831326;
92.002968;2.831037;
92.027550;2.830747;
92.052086;2.830383;
92.076660;2.830098;
92.101181;2.829834;
92.125755;2.829504;
92.150291;2.829247;
92.174873;2.828964;
92.199409;2.828739;
92.223984;2.828357;
92.248520;2.828146;
92.273048;2.827800;
92.297630;2.827551;
