"Piezo Voltage (V)";"Fine In 1 (V)";
80.118919;2.652284;
80.158104;2.651730;
80.197304;2.651412;
80.236519;2.651141;
80.275719;2.650850;
80.314926;2.650515;
80.354141;2.650323;
80.393349;2.650100;
80.432526;2.649829;
80.471733;2.649610;
80.510948;2.649386;
80.550148;2.649092;
80.589363;2.648895;
80.628571;2.648611;
80.667778;2.648300;
80.706955;2.648011;
80.746162;2.647775;
80.785378;2.647448;
80.824577;2.647178;
80.863792;2.646912;
80.903000;2.646581;
80.942215;2.646282;
80.981384;2.645966;
81.020599;2.645614;
81.059807;2.645280;
81.099007;2.644893;
81.138222;2.644504;
81.177429;2.644216;
81.216644;2.643773;
81.255814;2.643385;
81.295029;2.643023;
81.334236;2.642578;
81.373451;2.642116;
81.412651;2.641745;
81.451866;2.641200;
81.491074;2.640790;
81.530243;2.640333;
81.569473;2.639817;
81.608665;2.639260;
81.647881;2.638816;
81.687080;2.638332;
81.726295;2.637830;
81.765503;2.637316;
81.804680;2.636801;
81.843887;2.636268;
81.883095;2.635786;
81.922310;2.635257;
81.961510;2.634706;
82.000725;2.634258;
82.039932;2.633776;
82.079132;2.633191;
82.118317;2.632659;
82.157532;2.632160;
82.196739;2.631749;
82.235954;2.631308;
82.275154;2.630798;
82.314362;2.630272;
82.353539;2.629790;
82.392746;2.629257;
82.431961;2.628821;
82.471169;2.628426;
82.510384;2.627922;
82.549583;2.627521;
82.588799;2.627124;
82.627968;2.626709;
82.667183;2.626313;
82.706390;2.625994;
82.745598;2.625582;
82.784813;2.625191;
82.824013;2.624871;
82.863228;2.624563;
82.902397;2.624208;
82.941612;2.623887;
82.980820;2.623558;
83.020035;2.623314;
83.059242;2.622961;
83.098442;2.622706;
83.137657;2.622421;
83.176826;2.622193;
83.216042;2.621837;
83.255249;2.621667;
83.294464;2.621354;
83.333672;2.621058;
83.372887;2.620786;
83.412086;2.620574;
83.451263;2.620247;
83.490479;2.620014;
83.529678;2.619780;
83.568893;2.619531;
83.608101;2.619326;
83.647316;2.619061;
83.686516;2.618760;
83.725693;2.618463;
83.764900;2.618196;
83.804115;2.617884;
83.843323;2.617604;
83.882538;2.617272;
83.921745;2.616872;
83.960945;2.616612;
84.000145;2.616191;
84.039330;2.615896;
84.078545;2.615516;
84.117752;2.615142;
84.156967;2.614748;
84.196175;2.614271;
84.235390;2.613826;
84.274551;2.613386;
84.313759;2.613028;
84.352974;2.612527;
84.392181;2.612010;
84.431396;2.611619;
84.470604;2.611120;
84.509819;2.610593;
84.548981;2.610077;
84.588211;2.609569;
84.627403;2.609125;
84.666618;2.608625;
84.705826;2.608002;
84.745033;2.607454;
84.784248;2.606924;
84.823410;2.606344;
84.862625;2.605859;
84.901833;2.605320;
84.941048;2.604756;
84.980255;2.604248;
85.019470;2.603756;
85.058678;2.603194;
85.097839;2.602668;
85.137054;2.602181;
85.176262;2.601668;
85.215477;2.601191;
85.254684;2.600698;
85.293900;2.600199;
85.333107;2.599752;
85.372284;2.599268;
85.411484;2.598861;
85.450699;2.598393;
85.489906;2.598010;
85.529114;2.597466;
85.568329;2.597121;
85.607536;2.596791;
85.646713;2.596323;
85.685913;2.595999;
85.725128;2.595629;
85.764336;2.595249;
85.803551;2.594961;
85.842758;2.594634;
85.881973;2.594271;
85.921158;2.593961;
85.960342;2.593614;
85.999557;2.593379;
86.038765;2.593092;
86.077980;2.592781;
86.117188;2.592566;
86.156403;2.592279;
86.195572;2.592002;
86.234787;2.591677;
86.273987;2.591453;
86.313194;2.591221;
86.352409;2.590945;
86.391617;2.590640;
86.430832;2.590370;
86.470001;2.590103;
86.509232;2.589841;
86.548416;2.589571;
86.587631;2.589245;
86.626839;2.588938;
86.666054;2.588617;
86.705261;2.588310;
86.744431;2.587909;
86.783646;2.587632;
86.822845;2.587186;
86.862061;2.586841;
86.901268;2.586468;
86.940483;2.586053;
86.979691;2.585604;
87.018867;2.585189;
87.058075;2.584718;
87.097290;2.584234;
87.136490;2.583779;
87.175697;2.583304;
87.214912;2.582816;
87.254120;2.582309;
87.293297;2.581793;
87.332504;2.581240;
87.371719;2.580736;
87.410919;2.580188;
87.450134;2.579666;
87.489342;2.579106;
87.528549;2.578662;
87.567726;2.578027;
87.606934;2.577416;
87.646149;2.576874;
