"Piezo Voltage (V)";"Fine In 1 (V)";
87.607864;2.867739;
87.632431;2.867446;
87.656982;2.867177;
87.681534;2.866879;
87.706093;2.866654;
87.730652;2.866314;
87.755211;2.866018;
87.779747;2.865710;
87.804321;2.865380;
87.828857;2.865063;
87.853439;2.864833;
87.877975;2.864489;
87.902550;2.864179;
87.927063;2.863856;
87.951637;2.863459;
87.976173;2.863265;
88.000732;2.862894;
88.025299;2.862571;
88.049843;2.862209;
88.074425;2.861881;
88.098938;2.861494;
88.123520;2.861202;
88.148056;2.860873;
88.172630;2.860564;
88.197166;2.860187;
88.221748;2.859821;
88.246284;2.859501;
88.270828;2.859177;
88.295372;2.858814;
88.319923;2.858448;
88.344505;2.858109;
88.369041;2.857798;
88.393616;2.857497;
88.418152;2.857111;
88.442711;2.856770;
88.467247;2.856448;
88.491829;2.856097;
88.516365;2.855754;
88.540939;2.855449;
88.565475;2.855143;
88.590042;2.854803;
88.614571;2.854500;
88.639122;2.854193;
88.663696;2.853894;
88.688232;2.853470;
88.712814;2.853251;
88.737350;2.852931;
88.761925;2.852599;
88.786446;2.852303;
88.811020;2.851951;
88.835556;2.851690;
88.860138;2.851386;
88.884674;2.851031;
88.909233;2.850816;
88.933784;2.850547;
88.958313;2.850191;
88.982895;2.849933;
89.007431;2.849627;
89.032005;2.849325;
89.056541;2.849082;
89.081123;2.848778;
89.105659;2.848462;
89.130219;2.848319;
89.154755;2.848017;
89.179321;2.847720;
89.203865;2.847513;
89.228424;2.847262;
89.252983;2.847000;
89.277542;2.846741;
89.302086;2.846525;
89.326622;2.846298;
89.351204;2.846065;
89.375740;2.845850;
89.400314;2.845610;
89.424850;2.845365;
89.449432;2.845110;
89.473946;2.844874;
89.498528;2.844628;
89.523064;2.844469;
89.547623;2.844179;
89.572189;2.843974;
89.596733;2.843810;
89.621307;2.843569;
89.645821;2.843390;
89.670395;2.843203;
89.694931;2.842946;
89.719513;2.842817;
89.744049;2.842499;
89.768623;2.842326;
89.793159;2.842051;
89.817711;2.841882;
89.842255;2.841707;
89.866814;2.841499;
89.891388;2.841286;
89.915932;2.841164;
89.940506;2.840893;
89.965042;2.840704;
89.989594;2.840517;
90.014130;2.840286;
90.038704;2.840023;
90.063240;2.839781;
90.087822;2.839590;
90.112358;2.839385;
90.136917;2.839177;
90.161461;2.838936;
90.186012;2.838686;
90.210587;2.838417;
90.235123;2.838235;
90.259697;2.837906;
90.284241;2.837689;
90.308815;2.837453;
90.333328;2.837209;
90.357903;2.837015;
90.382439;2.836722;
90.407005;2.836474;
90.431557;2.836156;
90.456108;2.835894;
90.480667;2.835566;
90.505203;2.835324;
90.529785;2.835087;
90.554321;2.834790;
90.578896;2.834467;
90.603432;2.834172;
90.628014;2.833826;
