"Piezo Voltage (V)";"Fine In 1 (V)";
80.118729;2.659642;
80.157944;2.659263;
80.197151;2.658865;
80.236366;2.658394;
80.275566;2.658026;
80.314735;2.657388;
80.353951;2.656979;
80.393158;2.656530;
80.432373;2.656007;
80.471581;2.655508;
80.510796;2.655077;
80.549995;2.654515;
80.589172;2.654013;
80.628380;2.653549;
80.667595;2.652973;
80.706802;2.652437;
80.746010;2.651975;
80.785225;2.651443;
80.824425;2.650995;
80.863617;2.650389;
80.902809;2.649889;
80.942024;2.649381;
80.981232;2.648832;
81.020447;2.648341;
81.059654;2.647893;
81.098854;2.647360;
81.138031;2.646833;
81.177238;2.646373;
81.216454;2.645878;
81.255661;2.645349;
81.294876;2.644908;
81.334084;2.644474;
81.373299;2.643980;
81.412460;2.643550;
81.451698;2.643149;
81.490883;2.642813;
81.530090;2.642417;
81.569305;2.641943;
81.608513;2.641504;
81.647728;2.641153;
81.686890;2.640813;
81.726105;2.640409;
81.765312;2.640124;
81.804527;2.639773;
81.843735;2.639442;
81.882950;2.639102;
81.922157;2.638749;
81.961334;2.638450;
82.000534;2.638213;
82.039742;2.637926;
82.078957;2.637550;
82.118164;2.637291;
82.157379;2.637021;
82.196587;2.636680;
82.235764;2.636393;
82.274963;2.636088;
82.314171;2.635798;
82.353386;2.635496;
82.392593;2.635260;
82.431808;2.634954;
82.471016;2.634725;
82.510193;2.634346;
82.549393;2.634064;
82.588608;2.633786;
82.627815;2.633486;
82.667030;2.633122;
82.706238;2.632815;
82.745445;2.632424;
82.784622;2.632079;
82.823822;2.631712;
82.863037;2.631337;
82.902245;2.630965;
82.941460;2.630497;
82.980667;2.630100;
83.019882;2.629636;
83.059052;2.629206;
83.098267;2.628803;
83.137466;2.628324;
83.176674;2.627795;
83.215889;2.627345;
83.255096;2.626842;
83.294312;2.626283;
83.333481;2.625824;
83.372711;2.625253;
83.411896;2.624733;
83.451111;2.624200;
83.490318;2.623620;
83.529526;2.623126;
83.568741;2.622525;
83.607910;2.621995;
83.647125;2.621426;
83.686325;2.620816;
83.725540;2.620332;
83.764748;2.619727;
83.803963;2.619120;
83.843170;2.618620;
83.882355;2.618068;
83.921555;2.617496;
83.960754;2.616970;
83.999969;2.616435;
84.039177;2.615917;
84.078392;2.615384;
84.117599;2.614897;
84.156776;2.614377;
84.195984;2.613811;
84.235199;2.613409;
84.274399;2.612900;
84.313614;2.612562;
84.352821;2.611996;
84.392029;2.611566;
84.431206;2.611086;
84.470413;2.610695;
84.509628;2.610270;
84.548828;2.609850;
84.588043;2.609446;
84.627251;2.609028;
84.666466;2.608656;
84.705635;2.608337;
84.744843;2.607932;
84.784058;2.607545;
84.823257;2.607215;
84.862473;2.606907;
84.901680;2.606572;
84.940895;2.606243;
84.980064;2.605912;
85.019279;2.605597;
85.058487;2.605336;
85.097702;2.604982;
85.136902;2.604716;
85.176109;2.604428;
85.215324;2.604115;
85.254494;2.603773;
85.293716;2.603514;
85.332916;2.603230;
85.372131;2.602899;
85.411331;2.602571;
85.450546;2.602216;
85.489754;2.601854;
85.528931;2.601606;
85.568138;2.601230;
85.607346;2.600777;
85.646561;2.600447;
85.685760;2.600049;
85.724976;2.599666;
85.764183;2.599175;
85.803383;2.598709;
85.842567;2.598291;
85.881783;2.597902;
85.920990;2.597352;
85.960190;2.596869;
85.999405;2.596345;
86.038612;2.595806;
86.077789;2.595416;
86.116997;2.594832;
86.156212;2.594290;
86.195419;2.593735;
86.234634;2.593220;
86.273834;2.592642;
86.313049;2.592030;
86.352219;2.591498;
86.391434;2.590929;
86.430641;2.590324;
86.469849;2.589707;
86.509064;2.589123;
86.548264;2.588471;
86.587479;2.587907;
86.626648;2.587282;
86.665863;2.586720;
86.705070;2.586152;
86.744278;2.585479;
86.783493;2.584913;
86.822693;2.584351;
86.861908;2.583837;
86.901077;2.583152;
86.940292;2.582597;
86.979500;2.582080;
87.018715;2.581504;
87.057922;2.580996;
87.097137;2.580505;
87.136337;2.579940;
87.175507;2.579487;
87.214729;2.578995;
87.253929;2.578503;
87.293144;2.578088;
87.332352;2.577579;
87.371567;2.577087;
87.410767;2.576685;
87.449944;2.576263;
87.489151;2.575849;
87.528366;2.575463;
