"Piezo Voltage (V)";"Fine In 1 (V)";
85.728233;2.928941;
85.752724;2.928540;
85.777222;2.928280;
85.801720;2.928068;
85.826241;2.927883;
85.850700;2.927761;
85.875214;2.927600;
85.899727;2.927407;
85.924217;2.927281;
85.948723;2.927062;
85.973236;2.926906;
85.997749;2.926722;
86.022209;2.926526;
86.046722;2.926386;
86.071236;2.926131;
86.095726;2.925836;
86.120232;2.925726;
86.144745;2.925491;
86.169258;2.925242;
86.193718;2.925025;
86.218216;2.924798;
86.242744;2.924535;
86.267227;2.924277;
86.291740;2.923997;
86.316246;2.923711;
86.340767;2.923489;
86.365227;2.923207;
86.389725;2.922976;
86.414253;2.922678;
86.438736;2.922344;
86.463249;2.921975;
86.487755;2.921741;
86.512276;2.921376;
86.536736;2.921097;
86.561234;2.920767;
86.585762;2.920440;
86.610245;2.920145;
86.634743;2.919782;
86.659271;2.919454;
86.683777;2.919144;
86.708237;2.918766;
86.732742;2.918376;
86.757263;2.918054;
86.781754;2.917745;
86.806252;2.917323;
86.830780;2.916916;
86.855286;2.916574;
86.879745;2.916197;
86.904251;2.915849;
86.928772;2.915557;
86.953262;2.915069;
86.977760;2.914712;
87.002281;2.914364;
87.026794;2.913940;
87.051254;2.913525;
87.075752;2.913204;
87.100281;2.912904;
87.124763;2.912509;
87.149269;2.912138;
87.173790;2.911745;
87.198288;2.911400;
87.222763;2.911081;
87.247261;2.910670;
87.271790;2.910352;
87.296272;2.910033;
87.320778;2.909683;
87.345299;2.909333;
87.369797;2.908996;
87.394264;2.908652;
87.418770;2.908377;
87.443291;2.907947;
87.467781;2.907669;
87.492279;2.907358;
87.516808;2.907016;
87.541298;2.906730;
87.565773;2.906435;
87.590279;2.906158;
87.614799;2.905845;
87.639290;2.905630;
87.663788;2.905365;
87.688316;2.905024;
87.712807;2.904746;
87.737282;2.904523;
87.761787;2.904301;
87.786308;2.904081;
87.810791;2.903841;
87.835297;2.903625;
87.859818;2.903466;
87.884308;2.903230;
87.908791;2.902994;
87.933296;2.902796;
87.957817;2.902581;
87.982300;2.902364;
88.006805;2.902231;
88.031326;2.902017;
88.055817;2.901778;
88.080299;2.901623;
88.104805;2.901470;
88.129326;2.901337;
88.153809;2.901161;
88.178307;2.901004;
88.202835;2.900846;
88.227318;2.900734;
88.251793;2.900528;
88.276314;2.900407;
88.300827;2.900287;
88.325317;2.900083;
88.349815;2.899953;
88.374344;2.899825;
88.398827;2.899709;
88.423302;2.899579;
88.447830;2.899380;
88.472336;2.899270;
88.496826;2.899147;
88.521324;2.898965;
88.545845;2.898795;
88.570335;2.898585;
88.594810;2.898394;
88.619331;2.898250;
88.643845;2.898062;
88.668320;2.897856;
88.692833;2.897686;
88.717354;2.897492;
88.741844;2.897285;
88.766319;2.897102;
88.790840;2.896860;
88.815353;2.896663;
88.839828;2.896430;
88.864342;2.896245;
88.888863;2.895982;
88.913353;2.895738;
88.937820;2.895573;
88.962349;2.895281;
88.986847;2.895027;
89.011337;2.894695;
89.035843;2.894466;
89.060371;2.894178;
89.084846;2.893804;
89.109329;2.893600;
89.133858;2.893332;
89.158356;2.892952;
89.182846;2.892649;
89.207352;2.892314;
89.231880;2.891966;
89.256355;2.891595;
89.280838;2.891159;
89.305367;2.890847;
89.329865;2.890445;
89.354347;2.890070;
89.378860;2.889722;
89.403374;2.889304;
89.427864;2.888930;
89.452347;2.888496;
89.476868;2.888057;
89.501373;2.887666;
89.525856;2.887285;
89.550369;2.886784;
89.574883;2.886318;
89.599373;2.885928;
89.623856;2.885508;
89.648376;2.885038;
89.672882;2.884685;
89.697365;2.884180;
89.721863;2.883837;
89.746391;2.883291;
89.770874;2.882897;
89.795357;2.882470;
89.819885;2.882013;
89.844383;2.881545;
89.868874;2.881005;
89.893372;2.880624;
