"Piezo Voltage (V)";"Fine In 1 (V)";
77.018799;3.196180;
77.058014;3.195667;
77.097221;3.195098;
77.136398;3.194650;
77.175606;3.194199;
77.214806;3.193643;
77.254021;3.193118;
77.293228;3.192685;
77.332443;3.192112;
77.371651;3.191604;
77.410828;3.191141;
77.450035;3.190523;
77.489250;3.190003;
77.528450;3.189420;
77.567665;3.188916;
77.606873;3.188398;
77.646080;3.187840;
77.685257;3.187292;
77.724464;3.186772;
77.763680;3.186172;
77.802879;3.185722;
77.842094;3.185128;
77.881302;3.184666;
77.920517;3.184188;
77.959686;3.183674;
77.998894;3.183128;
78.038109;3.182586;
78.077309;3.182173;
78.116524;3.181631;
78.155731;3.181129;
78.194946;3.180680;
78.234116;3.180192;
78.273331;3.179775;
78.312538;3.179317;
78.351753;3.178984;
78.390953;3.178534;
78.430161;3.178232;
78.469376;3.177754;
78.508545;3.177433;
78.547760;3.177074;
78.586967;3.176708;
78.626183;3.176352;
78.665382;3.176054;
78.704597;3.175734;
78.743805;3.175396;
78.783005;3.175166;
78.822189;3.174876;
78.861397;3.174498;
78.900612;3.174203;
78.939812;3.173936;
78.979027;3.173668;
79.018234;3.173414;
79.057411;3.173173;
79.096619;3.172868;
79.135834;3.172605;
79.175041;3.172283;
79.214241;3.172117;
79.253456;3.171804;
79.292664;3.171406;
79.331841;3.171165;
79.371048;3.170884;
79.410263;3.170561;
79.449471;3.170332;
79.488686;3.169963;
79.527885;3.169671;
79.567101;3.169345;
79.606270;3.168969;
79.645477;3.168545;
79.684692;3.168149;
79.723900;3.167857;
79.763115;3.167421;
79.802315;3.166984;
79.841530;3.166589;
79.880707;3.166200;
79.919914;3.165658;
79.959122;3.165312;
79.998329;3.164757;
80.037544;3.164286;
80.076744;3.163764;
80.115959;3.163267;
80.155128;3.162762;
80.194344;3.162151;
80.233551;3.161728;
80.272766;3.161184;
80.311974;3.160663;
80.351189;3.160087;
80.390388;3.159602;
80.429558;3.158900;
80.468773;3.158384;
80.507980;3.157815;
80.547195;3.157292;
80.586403;3.156755;
80.625618;3.156102;
80.664818;3.155568;
80.704010;3.155028;
80.743202;3.154470;
80.782417;3.153955;
80.821625;3.153436;
80.860832;3.152909;
80.900047;3.152344;
80.939247;3.151870;
80.978424;3.151346;
81.017632;3.150856;
81.056847;3.150196;
81.096054;3.149890;
81.135269;3.149481;
81.174477;3.149050;
81.213676;3.148619;
81.252853;3.148327;
81.292061;3.147884;
81.331276;3.147391;
81.370483;3.147150;
81.409698;3.146794;
81.448906;3.146425;
81.488121;3.146127;
81.527283;3.145772;
81.566498;3.145501;
81.605705;3.145238;
81.644913;3.144957;
81.684128;3.144614;
81.723335;3.144438;
81.762550;3.144173;
81.801735;3.143905;
81.840927;3.143702;
81.880135;3.143466;
81.919350;3.143200;
81.958557;3.143000;
81.997772;3.142778;
82.036980;3.142519;
82.076141;3.142298;
82.115356;3.142022;
82.154564;3.141822;
82.193779;3.141548;
82.232986;3.141278;
82.272202;3.141001;
82.311409;3.140762;
82.350586;3.140506;
82.389786;3.140198;
82.428993;3.139913;
82.468208;3.139612;
82.507416;3.139239;
82.546631;3.138854;
82.585838;3.138468;
82.625015;3.138105;
82.664215;3.137687;
82.703430;3.137323;
82.742638;3.136961;
82.781853;3.136477;
82.821060;3.136014;
82.860268;3.135531;
82.899445;3.135074;
82.938644;3.134632;
82.977859;3.134114;
83.017067;3.133578;
83.056282;3.133103;
83.095490;3.132579;
83.134705;3.131952;
83.173874;3.131470;
83.213089;3.130929;
83.252289;3.130334;
83.291496;3.129837;
83.330711;3.129289;
83.369919;3.128727;
83.409134;3.128152;
83.448303;3.127706;
83.487518;3.127172;
83.526718;3.126577;
83.565933;3.125996;
83.605141;3.125510;
83.644348;3.124990;
83.683563;3.124538;
83.722748;3.123994;
83.761948;3.123535;
83.801147;3.123095;
83.840363;3.122512;
83.879570;3.122169;
83.918785;3.121746;
83.957993;3.121330;
83.997169;3.120931;
84.036377;3.120567;
84.075577;3.120236;
84.114792;3.119807;
84.153999;3.119491;
84.193214;3.119163;
84.232422;3.118821;
84.271599;3.118584;
84.310806;3.118256;
84.350021;3.118090;
84.389221;3.117734;
84.428436;3.117423;
84.467644;3.117191;
84.506851;3.116973;
84.546028;3.116790;
84.585236;3.116490;
84.624451;3.116367;
84.663651;3.116132;
84.702866;3.115933;
84.742073;3.115668;
84.781288;3.115507;
84.820457;3.115265;
84.859665;3.115088;
84.898880;3.114829;
84.938080;3.114610;
84.977295;3.114350;
85.016502;3.114140;
85.055717;3.113900;
85.094887;3.113596;
85.134102;3.113299;
85.173309;3.113014;
85.212524;3.112820;
85.251724;3.112440;
85.290932;3.112103;
85.330147;3.111791;
85.369316;3.111403;
85.408531;3.111006;
85.447739;3.110610;
85.486954;3.110167;
85.526154;3.109753;
85.565369;3.109320;
85.604576;3.108870;
85.643761;3.108324;
85.682961;3.107883;
85.722168;3.107365;
85.761383;3.106847;
