"Piezo Voltage (V)";"Fine In 1 (V)";
77.018723;3.177908;
77.057938;3.177163;
77.097107;3.176643;
77.136337;3.176483;
77.175529;3.176091;
77.214729;3.175732;
77.253944;3.175531;
77.293152;3.175259;
77.332367;3.174910;
77.371536;3.174642;
77.410751;3.174442;
77.449959;3.174067;
77.489174;3.173780;
77.528374;3.173543;
77.567589;3.173263;
77.606796;3.172920;
77.645973;3.172668;
77.685181;3.172332;
77.724388;3.172009;
77.763603;3.171703;
77.802803;3.171422;
77.842018;3.171013;
77.881226;3.170575;
77.920403;3.170300;
77.959610;3.169913;
77.998817;3.169535;
78.038033;3.169161;
78.077232;3.168761;
78.116447;3.168298;
78.155655;3.167940;
78.194832;3.167456;
78.234039;3.167011;
78.273254;3.166568;
78.312462;3.166112;
78.351677;3.165585;
78.390877;3.165071;
78.430084;3.164656;
78.469269;3.164088;
78.508469;3.163577;
78.547684;3.162964;
78.586891;3.162548;
78.626106;3.161976;
78.665306;3.161488;
78.704521;3.160864;
78.743690;3.160429;
78.782906;3.159774;
78.822113;3.159285;
78.861320;3.158725;
78.900536;3.158097;
78.939735;3.157623;
78.978951;3.157062;
79.018120;3.156542;
79.057358;3.155976;
79.096542;3.155476;
79.135757;3.154895;
79.174965;3.154387;
79.214165;3.153847;
79.253380;3.153372;
79.292549;3.152946;
79.331764;3.152379;
79.370972;3.151934;
79.410187;3.151472;
79.449394;3.150955;
79.488609;3.150600;
79.527809;3.150118;
79.567001;3.149723;
79.606194;3.149301;
79.645401;3.148913;
79.684616;3.148501;
79.723824;3.148133;
79.763039;3.147819;
79.802238;3.147433;
79.841415;3.147123;
79.880623;3.146825;
79.919838;3.146480;
79.959045;3.146220;
79.998260;3.145964;
80.037468;3.145646;
80.076668;3.145408;
80.115845;3.145098;
80.155052;3.144842;
80.194267;3.144573;
80.233475;3.144271;
80.272690;3.144106;
80.311897;3.143812;
80.351112;3.143555;
80.390274;3.143232;
80.429482;3.143062;
80.468697;3.142729;
80.507904;3.142405;
80.547119;3.142190;
80.586327;3.141848;
80.625542;3.141523;
80.664703;3.141315;
80.703918;3.140957;
80.743126;3.140635;
80.782341;3.140316;
80.821548;3.140016;
80.860756;3.139576;
80.899971;3.139230;
