"Piezo Voltage (V)";"Fine In 1 (V)";
77.018799;3.181636;
77.058014;3.181071;
77.097221;3.180510;
77.136436;3.180055;
77.175644;3.179671;
77.214844;3.179221;
77.254059;3.178760;
77.293228;3.178387;
77.332443;3.177815;
77.371651;3.177303;
77.410866;3.176916;
77.450073;3.176408;
77.489288;3.175897;
77.528488;3.175424;
77.567665;3.174889;
77.606895;3.174317;
77.646080;3.173841;
77.685295;3.173324;
77.724503;3.172754;
77.763718;3.172271;
77.802917;3.171684;
77.842094;3.171198;
77.881302;3.170711;
77.920517;3.170151;
77.959724;3.169605;
77.998932;3.169077;
78.038147;3.168521;
78.077347;3.168040;
78.116539;3.167568;
78.155731;3.167030;
78.194946;3.166587;
78.234154;3.166140;
78.273369;3.165668;
78.312576;3.165227;
78.351791;3.164775;
78.390953;3.164342;
78.430161;3.163951;
78.469376;3.163554;
78.508583;3.163153;
78.547798;3.162792;
78.587006;3.162432;
78.626221;3.162047;
78.665382;3.161656;
78.704597;3.161416;
78.743805;3.161029;
78.783020;3.160721;
78.822227;3.160386;
78.861435;3.160094;
78.900650;3.159810;
78.939812;3.159495;
78.979027;3.159232;
79.018234;3.158885;
79.057449;3.158578;
79.096657;3.158283;
79.135872;3.158090;
79.175079;3.157836;
79.214241;3.157501;
79.253456;3.157264;
79.292664;3.157066;
79.331879;3.156790;
79.371086;3.156531;
79.410301;3.156276;
79.449509;3.155962;
79.488686;3.155735;
79.527901;3.155413;
79.567101;3.155106;
79.606308;3.154797;
79.645515;3.154591;
79.684731;3.154211;
79.723938;3.153852;
79.763115;3.153613;
79.802315;3.153244;
79.841530;3.152863;
79.880737;3.152500;
79.919952;3.152068;
79.959160;3.151756;
79.998367;3.151334;
80.037560;3.150830;
80.076744;3.150481;
80.115959;3.150016;
80.155167;3.149553;
80.194382;3.149055;
80.233589;3.148622;
80.272804;3.148167;
80.311974;3.147633;
80.351189;3.147115;
80.390388;3.146607;
80.429596;3.146199;
80.468811;3.145540;
80.508018;3.145015;
80.547234;3.144503;
80.586403;3.143965;
80.625618;3.143450;
80.664818;3.142845;
80.704033;3.142326;
80.743240;3.141753;
80.782455;3.141243;
80.821663;3.140709;
80.860832;3.140173;
80.900047;3.139644;
80.939247;3.139133;
80.978462;3.138628;
81.017670;3.138175;
81.056885;3.137513;
81.096092;3.137123;
81.135269;3.136609;
81.174477;3.136089;
81.213676;3.135772;
81.252892;3.135399;
81.292099;3.134825;
81.331314;3.134390;
81.370522;3.134060;
81.409698;3.133592;
81.448906;3.133220;
81.488121;3.132905;
81.527321;3.132574;
81.566536;3.132144;
81.605743;3.131856;
81.644951;3.131490;
81.684128;3.131263;
81.723335;3.131037;
81.762550;3.130646;
81.801750;3.130450;
81.840965;3.130210;
81.880173;3.129885;
81.919388;3.129616;
81.958572;3.129370;
81.997772;3.129159;
82.036980;3.128942;
82.076180;3.128682;
82.115395;3.128461;
82.154602;3.128271;
82.193817;3.128090;
82.232986;3.127820;
82.272202;3.127562;
82.311409;3.127400;
82.350624;3.127156;
82.389824;3.126895;
82.429031;3.126690;
82.468246;3.126346;
82.507416;3.126172;
82.546638;3.125913;
82.585838;3.125562;
82.625053;3.125337;
82.664253;3.124989;
82.703468;3.124638;
82.742676;3.124289;
82.781853;3.123902;
82.821060;3.123541;
82.860268;3.123178;
82.899483;3.122755;
82.938683;3.122340;
82.977898;3.121936;
83.017105;3.121454;
83.056282;3.120969;
83.095490;3.120530;
83.134705;3.120063;
83.173912;3.119579;
