"Piezo Voltage (V)";"Fine In 1 (V)";
77.018951;3.195726;
77.058167;3.195049;
77.097374;3.194591;
77.136551;3.194239;
77.175758;3.193859;
77.214958;3.193500;
77.254173;3.193121;
77.293381;3.192909;
77.332596;3.192589;
77.371803;3.192246;
77.410995;3.192048;
77.450188;3.191717;
77.489403;3.191446;
77.528603;3.191194;
77.567810;3.190953;
77.607025;3.190630;
77.646233;3.190408;
77.685410;3.190098;
77.724617;3.189874;
77.763832;3.189550;
77.803032;3.189279;
77.842247;3.189087;
77.881454;3.188810;
77.920670;3.188471;
77.959839;3.188161;
77.999054;3.187864;
78.038261;3.187503;
78.077461;3.187274;
78.116676;3.186876;
78.155884;3.186532;
78.195099;3.186217;
78.234268;3.185833;
78.273483;3.185432;
78.312691;3.185121;
78.351906;3.184783;
78.391106;3.184301;
78.430313;3.184026;
78.469528;3.183537;
78.508698;3.183131;
78.547913;3.182717;
78.587120;3.182293;
78.626335;3.181799;
78.665535;3.181335;
78.704750;3.180887;
78.743958;3.180418;
78.783127;3.179829;
78.822350;3.179322;
78.861549;3.178843;
78.900764;3.178396;
78.939964;3.177792;
78.979179;3.177283;
79.018387;3.176763;
79.057564;3.176157;
79.096771;3.175734;
79.135986;3.175119;
79.175194;3.174577;
79.214394;3.174070;
79.253609;3.173496;
79.292816;3.172922;
79.332016;3.172483;
79.371201;3.171950;
79.410416;3.171413;
79.449623;3.170838;
79.488838;3.170369;
79.528038;3.169792;
79.567245;3.169323;
79.606422;3.168855;
79.645630;3.168332;
79.684845;3.167860;
79.724052;3.167406;
79.763268;3.166970;
79.802467;3.166447;
79.841682;3.166044;
79.880852;3.165613;
79.920074;3.165203;
79.959274;3.164840;
79.998489;3.164518;
80.037697;3.164066;
80.076897;3.163717;
80.116112;3.163380;
80.155281;3.163015;
80.194496;3.162747;
80.233704;3.162387;
80.272919;3.162072;
80.312126;3.161860;
80.351341;3.161552;
80.390541;3.161219;
80.429710;3.160978;
80.468925;3.160688;
80.508133;3.160424;
80.547348;3.160173;
80.586555;3.159876;
80.625771;3.159652;
80.664970;3.159386;
80.704147;3.159151;
80.743355;3.158915;
80.782562;3.158702;
80.821777;3.158437;
80.860985;3.158196;
80.900200;3.157903;
80.939400;3.157615;
80.978577;3.157307;
81.017784;3.157012;
81.056999;3.156625;
81.096207;3.156426;
81.135422;3.156038;
81.174629;3.155763;
81.213829;3.155439;
81.253029;3.154978;
81.292213;3.154622;
81.331429;3.154254;
81.370636;3.153821;
81.409851;3.153361;
81.449059;3.152933;
81.488274;3.152530;
81.527435;3.152089;
81.566650;3.151633;
81.605858;3.151150;
81.645065;3.150686;
81.684280;3.150179;
81.723488;3.149674;
81.762703;3.149151;
81.801865;3.148583;
81.841103;3.148048;
81.880287;3.147484;
81.919502;3.146966;
81.958710;3.146465;
81.997917;3.145858;
82.037132;3.145371;
82.076294;3.144828;
82.115509;3.144312;
82.154716;3.143725;
82.193932;3.143220;
82.233139;3.142664;
82.272354;3.142149;
82.311562;3.141647;
82.350739;3.141077;
82.389938;3.140592;
82.429153;3.140046;
82.468361;3.139593;
82.507568;3.139060;
82.546783;3.138619;
82.585991;3.138163;
82.625168;3.137733;
82.664368;3.137307;
82.703583;3.136871;
82.742790;3.136464;
82.782005;3.136085;
82.821213;3.135674;
82.860420;3.135245;
82.899597;3.134866;
82.938797;3.134582;
82.978012;3.134260;
83.017220;3.133974;
83.056435;3.133662;
83.095642;3.133402;
83.134857;3.133136;
83.174042;3.132899;
83.213226;3.132576;
83.252441;3.132393;
83.291649;3.132107;
83.330864;3.131817;
83.370071;3.131632;
83.409286;3.131394;
83.448456;3.131230;
83.487671;3.130963;
83.526871;3.130726;
83.566086;3.130529;
83.605293;3.130323;
83.644501;3.130052;
83.683716;3.129799;
83.722885;3.129569;
83.762115;3.129278;
83.801300;3.129071;
83.840515;3.128808;
83.879723;3.128435;
83.918938;3.128208;
83.958145;3.127916;
83.997322;3.127561;
84.036530;3.127232;
84.075729;3.126880;
84.114944;3.126548;
84.154152;3.126212;
84.193367;3.125826;
84.232574;3.125403;
84.271751;3.124908;
84.310959;3.124452;
84.350174;3.124012;
84.389374;3.123590;
84.428589;3.123160;
84.467796;3.122615;
84.507004;3.122144;
84.546181;3.121566;
84.585388;3.121051;
84.624603;3.120559;
84.663803;3.120031;
84.703018;3.119456;
84.742226;3.118906;
84.781441;3.118383;
84.820610;3.117867;
84.859818;3.117304;
84.899033;3.116761;
84.938232;3.116179;
84.977448;3.115682;
85.016655;3.115192;
85.055870;3.114639;
85.095047;3.114096;
85.134254;3.113671;
85.173462;3.113141;
85.212662;3.112608;
85.251877;3.112139;
85.291084;3.111728;
85.330299;3.111216;
85.369469;3.110749;
85.408684;3.110395;
85.447891;3.109910;
85.487106;3.109528;
85.526306;3.109252;
85.565521;3.108786;
85.604729;3.108392;
85.643898;3.108133;
85.683128;3.107794;
85.722321;3.107472;
85.761536;3.107160;
85.800735;3.106845;
85.839951;3.106511;
85.879158;3.106297;
85.918335;3.105979;
85.957542;3.105681;
85.996758;3.105417;
86.035965;3.105152;
86.075165;3.104860;
86.114380;3.104587;
86.153587;3.104310;
86.192772;3.104020;
86.231972;3.103791;
86.271187;3.103425;
86.310394;3.103092;
86.349609;3.102819;
86.388809;3.102472;
86.428017;3.102024;
86.467194;3.101731;
86.506401;3.101263;
86.545616;3.100855;
86.584824;3.100356;
86.624039;3.099899;
86.663239;3.099406;
86.702454;3.098820;
86.741623;3.098254;
86.780838;3.097623;
86.820045;3.096984;
86.859261;3.096322;
86.898468;3.095615;
86.937668;3.094908;
86.976883;3.094150;
87.016052;3.093304;
87.055267;3.092458;
87.094475;3.091673;
87.133690;3.090773;
87.172897;3.089954;
87.212112;3.088945;
87.251312;3.088037;
87.290482;3.087041;
87.329697;3.086030;
87.368904;3.085075;
87.408119;3.084007;
87.447327;3.083035;
87.486542;3.081930;
87.525742;3.080925;
87.564919;3.079915;
87.604149;3.078760;
87.643333;3.077757;
87.682549;3.076722;
87.721756;3.075661;
87.760971;3.074581;
87.800171;3.073578;
87.839348;3.072506;
87.878555;3.071521;
87.917770;3.070504;
87.956978;3.069469;
87.996193;3.068560;
88.035400;3.067604;
88.074600;3.066723;
88.113792;3.065821;
88.152985;3.064918;
88.192200;3.064040;
88.231407;3.063279;
88.270622;3.062490;
88.309830;3.061719;
88.349045;3.060937;
88.388206;3.060230;
88.427422;3.059561;
88.466629;3.058866;
88.505836;3.058165;
88.545052;3.057595;
88.584259;3.056975;
88.623474;3.056401;
88.662636;3.055875;
88.701851;3.055253;
88.741058;3.054796;
88.780273;3.054284;
88.819481;3.053691;
88.858696;3.053234;
88.897903;3.052835;
88.937065;3.052272;
88.976280;3.051879;
89.015488;3.051406;
89.054703;3.050985;
89.093910;3.050518;
89.133125;3.050145;
89.172333;3.049698;
89.211510;3.049190;
89.250710;3.048820;
89.289917;3.048317;
89.329132;3.047991;
89.368340;3.047513;
89.407555;3.046988;
89.446762;3.046584;
89.485939;3.046148;
89.525154;3.045698;
89.564354;3.045184;
89.603561;3.044770;
89.642776;3.044225;
89.681984;3.043777;
89.721191;3.043317;
89.760368;3.042783;
89.799568;3.042285;
89.838783;3.041833;
89.877991;3.041360;
89.917206;3.040842;
89.956413;3.040408;
89.995628;3.039915;
90.034813;3.039539;
90.073997;3.039129;
90.113213;3.038638;
90.152420;3.038257;
90.191635;3.037809;
90.230843;3.037478;
90.270058;3.037069;
90.309227;3.036786;
90.348442;3.036453;
90.387650;3.036137;
90.426865;3.035961;
90.466064;3.035687;
90.505272;3.035480;
90.544487;3.035268;
90.583656;3.035138;
90.622871;3.035031;
90.662079;3.034833;
90.701294;3.034753;
90.740494;3.034723;
90.779709;3.034697;
90.818916;3.034663;
90.858093;3.034789;
90.897301;3.034870;
90.936508;3.035007;
90.975723;3.035172;
91.014923;3.035325;
91.054138;3.035630;
91.093346;3.035886;
91.132523;3.036069;
91.171730;3.036336;
91.210945;3.036659;
91.250153;3.036868;
91.289352;3.037102;
91.328568;3.037510;
91.367775;3.037775;
91.406952;3.038126;
91.446159;3.038434;
91.485374;3.038722;
91.524582;3.038973;
91.563797;3.039277;
91.602997;3.039542;
91.642212;3.039881;
91.681381;3.040110;
91.720589;3.040302;
91.759804;3.040521;
91.799011;3.040787;
91.838226;3.040757;
91.877426;3.040945;
91.916641;3.040954;
91.955833;3.041031;
91.995026;3.041046;
92.034233;3.041021;
92.073441;3.040957;
92.112656;3.040882;
92.151855;3.040711;
92.191071;3.040635;
92.230240;3.040465;
92.269455;3.040236;
92.308662;3.039966;
92.347878;3.039686;
92.387085;3.039469;
92.426300;3.039019;
92.465500;3.038692;
92.504669;3.038420;
92.543892;3.037953;
92.583092;3.037535;
92.622307;3.037195;
92.661514;3.036761;
92.700729;3.036346;
92.739929;3.035889;
92.779106;3.035404;
92.818314;3.035012;
92.857529;3.034468;
92.896736;3.034103;
92.935944;3.033690;
92.975159;3.033173;
93.014359;3.032771;
93.053535;3.032340;
93.092743;3.031918;
93.131958;3.031540;
93.171165;3.031177;
93.210381;3.030770;
93.249588;3.030376;
93.288803;3.029998;
93.327965;3.029709;
93.367172;3.029369;
93.406387;3.029092;
93.445595;3.028670;
93.484810;3.028370;
93.524017;3.028127;
93.563232;3.027779;
93.602394;3.027515;
93.641609;3.027229;
93.680817;3.027049;
93.720024;3.026725;
93.759239;3.026468;
93.798447;3.026204;
93.837662;3.025976;
93.876846;3.025753;
93.916039;3.025425;
93.955246;3.025250;
93.994461;3.024950;
94.033669;3.024674;
94.072884;3.024447;
94.112091;3.024098;
94.151253;3.023845;
94.190468;3.023526;
94.229675;3.023122;
94.268890;3.022899;
94.308098;3.022498;
94.347313;3.022135;
94.386520;3.021706;
94.425697;3.021384;
94.464920;3.020906;
94.504105;3.020450;
94.543320;3.019972;
94.582527;3.019483;
94.621742;3.018996;
94.660950;3.018451;
94.700127;3.017839;
94.739326;3.017330;
94.778542;3.016623;
94.817749;3.016013;
94.856964;3.015412;
94.896172;3.014771;
94.935379;3.014066;
94.974556;3.013434;
95.013756;3.012726;
95.052971;3.012097;
95.092178;3.011445;
95.131393;3.010686;
95.170601;3.009968;
95.209816;3.009374;
95.248985;3.008620;
95.288200;3.007885;
95.327400;3.007163;
95.366608;3.006452;
95.405823;3.005753;
95.445030;3.005093;
95.484245;3.004438;
95.523415;3.003784;
95.562630;3.003027;
95.601830;3.002400;
95.641045;3.001743;
95.680252;3.001130;
95.719460;3.000563;
95.758675;2.999913;
95.797852;2.999314;
95.837059;2.998754;
95.876259;2.998120;
95.915474;2.997633;
95.954681;2.997054;
95.993896;2.996489;
96.033104;2.995995;
96.072281;2.995404;
96.111488;2.994946;
96.150688;2.994308;
96.189903;2.993804;
96.229111;2.993238;
96.268326;2.992808;
96.307533;2.992299;
96.346710;2.991834;
96.385933;2.991195;
96.425133;2.990698;
96.464333;2.990142;
96.503540;2.989520;
96.542755;2.988988;
96.581963;2.988353;
96.621140;2.987719;
96.660347;2.986997;
96.699562;2.986291;
96.738762;2.985585;
96.777977;2.984819;
96.817184;2.984085;
96.856400;2.983299;
96.895569;2.982360;
96.941574;2.981527;
96.973991;2.980590;
97.013191;2.979637;
97.052406;2.978661;
97.091614;2.977726;
97.130829;2.976612;
97.169998;2.975514;
97.209213;2.974423;
97.248421;2.973251;
97.287636;2.972074;
97.326836;2.970942;
97.366043;2.969708;
97.405258;2.968518;
97.444427;2.967274;
97.483643;2.966016;
97.522850;2.964758;
97.562065;2.963537;
97.601265;2.962246;
97.640480;2.961059;
97.679688;2.959780;
97.718864;2.958554;
97.758072;2.957330;
97.797279;2.956089;
97.836494;2.954894;
97.875694;2.953733;
97.914909;2.952537;
97.954117;2.951420;
97.993294;2.950301;
98.032501;2.949287;
98.071716;2.948224;
98.110924;2.947233;
98.150124;2.946260;
98.189339;2.945376;
98.228546;2.944394;
98.267723;2.943530;
98.306946;2.942742;
98.346146;2.941979;
98.385353;2.941135;
98.424568;2.940417;
98.463768;2.939798;
98.502983;2.939042;
98.542152;2.938495;
98.581360;2.937840;
98.620575;2.937283;
98.659782;2.936779;
98.698997;2.936248;
98.738197;2.935747;
98.777412;2.935246;
98.816589;2.934807;
98.855797;2.934311;
98.895004;2.933965;
98.934212;2.933585;
98.973427;2.933102;
99.012627;2.932735;
99.051842;2.932234;
99.091011;2.931853;
99.130226;2.931452;
99.169434;2.930991;
99.208649;2.930618;
99.247856;2.930168;
99.287071;2.929787;
99.326271;2.929374;
99.365440;2.928940;
99.404655;2.928508;
99.443863;2.928055;
99.483078;2.927651;
99.522285;2.927242;
99.561501;2.926731;
99.600700;2.926248;
99.639877;2.925733;
99.679085;2.925372;
99.718300;2.924915;
99.757507;2.924402;
99.796715;2.924005;
99.835930;2.923570;
99.875130;2.923121;
99.914307;2.922733;
99.953514;2.922263;
99.992729;2.921875;
100.031937;2.921493;
100.071152;2.921112;
100.110359;2.920732;
100.149559;2.920477;
100.188736;2.920135;
100.227951;2.919892;
100.267159;2.919472;
100.306366;2.919301;
100.345581;2.919060;
100.384789;2.918894;
100.424004;2.918710;
100.463165;2.918598;
100.502380;2.918518;
100.541588;2.918411;
100.580795;2.918353;
100.620010;2.918367;
100.659218;2.918387;
100.698433;2.918451;
100.737617;2.918508;
100.776810;2.918567;
100.816017;2.918690;
100.855232;2.918850;
100.894440;2.919078;
100.933647;2.919228;
100.972862;2.919454;
101.012024;2.919652;
101.051239;2.919827;
101.090446;2.920100;
101.129662;2.920289;
101.168869;2.920517;
101.208084;2.920707;
101.247292;2.920899;
101.286469;2.921115;
101.325668;2.921381;
101.364876;2.921449;
101.404091;2.921636;
101.443298;2.921684;
101.482513;2.921783;
101.521721;2.921872;
101.560898;2.921925;
101.600098;2.921882;
101.639313;2.921897;
101.678520;2.921829;
101.717735;2.921667;
101.756943;2.921536;
101.796150;2.921382;
101.835327;2.921089;
101.874527;2.920822;
101.913742;2.920534;
101.952950;2.920208;
101.992165;2.919818;
102.031372;2.919423;
102.070587;2.919158;
102.109756;2.918566;
102.148972;2.917977;
102.188171;2.917455;
102.227379;2.916894;
102.266594;2.916445;
102.305801;2.915846;
102.345016;2.915154;
102.384186;2.914574;
102.423401;2.913847;
102.462601;2.913263;
102.501816;2.912684;
102.541023;2.912038;
102.580231;2.911431;
102.619446;2.910822;
102.658630;2.910145;
102.697830;2.909497;
102.737030;2.908903;
102.776245;2.908226;
102.815453;2.907690;
102.854668;2.907138;
102.893875;2.906546;
102.933052;2.905961;
102.972260;2.905386;
103.011459;2.904933;
103.050674;2.904457;
103.089882;2.903946;
103.129097;2.903493;
103.168304;2.903073;
103.207481;2.902690;
103.246696;2.902192;
103.285904;2.901793;
103.325104;2.901452;
103.364311;2.900940;
103.403526;2.900710;
103.442734;2.900417;
103.481911;2.899950;
103.521118;2.899686;
103.560333;2.899362;
103.599533;2.899073;
103.638748;2.898640;
103.677956;2.898371;
103.717171;2.898039;
103.756340;2.897705;
103.795547;2.897323;
103.834763;2.896967;
103.873962;2.896564;
103.913177;2.896214;
103.952385;2.895855;
103.991600;2.895395;
104.030769;2.894905;
104.069992;2.894581;
104.109192;2.894084;
104.148407;2.893554;
104.187607;2.893097;
104.226814;2.892643;
104.266029;2.892040;
