"Piezo Voltage (V)";"Fine In 1 (V)";
77.018951;2.954020;
77.058167;2.953344;
77.097336;2.952873;
77.136551;2.952739;
77.175758;2.952408;
77.214958;2.952113;
77.254173;2.951935;
77.293381;2.951911;
77.332596;2.951578;
77.371765;2.951324;
77.410995;2.951158;
77.450188;2.950956;
77.489403;2.950745;
77.528603;2.950559;
77.567810;2.950337;
77.607025;2.950058;
77.646194;2.949862;
77.685410;2.949650;
77.724617;2.949393;
77.763832;2.949081;
77.803032;2.948842;
77.842247;2.948658;
77.881454;2.948258;
77.920631;2.947854;
77.959839;2.947615;
77.999054;2.947285;
78.038261;2.946907;
78.077461;2.946588;
78.116676;2.946265;
78.155884;2.945851;
78.195061;2.945346;
78.234268;2.944925;
78.273483;2.944504;
78.312691;2.944107;
78.351906;2.943685;
78.391106;2.943259;
78.430313;2.942766;
78.469490;2.942303;
78.508698;2.941758;
78.547913;2.941306;
78.587120;2.940762;
78.626335;2.940272;
78.665535;2.939761;
78.704750;2.939278;
78.743942;2.938781;
78.783127;2.938253;
78.822342;2.937750;
78.861549;2.937239;
78.900764;2.936680;
78.939964;2.936145;
78.979179;2.935691;
79.018349;2.935158;
79.057564;2.934646;
79.096771;2.934174;
79.135986;2.933667;
79.175194;2.933193;
79.214394;2.932823;
79.253609;2.932335;
79.292778;2.931875;
79.332016;2.931429;
79.371201;2.930992;
79.410416;2.930574;
79.449623;2.930217;
79.488838;2.929883;
79.528038;2.929542;
79.567215;2.929137;
79.606422;2.928833;
79.645630;2.928422;
79.684845;2.928146;
79.724052;2.927869;
79.763268;2.927619;
79.802467;2.927321;
79.841644;2.926992;
79.880852;2.926739;
79.920067;2.926511;
79.959274;2.926362;
79.998489;2.926089;
80.037697;2.925831;
80.076897;2.925627;
80.116074;2.925491;
80.155281;2.925220;
80.194496;2.925123;
80.233704;2.924909;
80.272919;2.924741;
80.312126;2.924538;
80.351341;2.924321;
80.390503;2.924094;
80.429710;2.923907;
80.468925;2.923760;
80.508133;2.923455;
80.547348;2.923241;
80.586555;2.922988;
80.625771;2.922851;
80.664948;2.922527;
80.704147;2.922162;
80.743355;2.921942;
80.782562;2.921606;
80.821777;2.921298;
80.860985;2.920956;
80.900200;2.920686;
80.939362;2.920307;
80.978577;2.919988;
81.017784;2.919594;
81.056999;2.919162;
81.096207;2.918867;
81.135422;2.918407;
81.174629;2.917889;
81.213791;2.917516;
81.253029;2.916989;
81.292213;2.916497;
81.331429;2.916028;
81.370636;2.915507;
81.409851;2.914989;
81.449059;2.914489;
81.488235;2.913979;
81.527435;2.913501;
81.566650;2.912927;
81.605858;2.912371;
81.645065;2.911871;
81.684280;2.911360;
81.723488;2.910723;
81.762672;2.910169;
81.801865;2.909608;
81.841080;2.909106;
81.880287;2.908575;
81.919502;2.908056;
81.958710;2.907589;
81.997917;2.907029;
82.037094;2.906487;
82.076294;2.906025;
82.115509;2.905531;
82.154716;2.905010;
82.193932;2.904585;
82.233139;2.904145;
82.272354;2.903637;
82.311523;2.903219;
82.350739;2.902742;
82.389938;2.902403;
82.429153;2.902062;
82.468361;2.901652;
82.507568;2.901271;
82.546783;2.900980;
82.585953;2.900656;
82.625168;2.900317;
82.664368;2.900071;
82.703583;2.899765;
82.742790;2.899549;
82.782005;2.899232;
82.821213;2.898931;
82.860382;2.898739;
82.899597;2.898500;
82.938797;2.898224;
82.978012;2.898023;
83.017220;2.897840;
83.056435;2.897608;
83.095642;2.897434;
83.134819;2.897125;
83.174042;2.896884;
83.213226;2.896725;
83.252441;2.896514;
83.291649;2.896263;
83.330864;2.896054;
83.370071;2.895789;
83.409248;2.895616;
83.448456;2.895278;
83.487671;2.895076;
83.526871;2.894689;
83.566086;2.894380;
83.605293;2.894116;
83.644501;2.893755;
83.683693;2.893420;
83.722885;2.892973;
83.762100;2.892614;
83.801300;2.892239;
83.840515;2.891798;
83.879723;2.891412;
83.918938;2.890891;
83.958107;2.890409;
83.997322;2.889967;
84.036530;2.889387;
84.075729;2.888932;
84.114944;2.888505;
84.154152;2.887868;
84.193367;2.887325;
84.232536;2.886782;
84.271751;2.886238;
84.310959;2.885645;
84.350174;2.885088;
84.389374;2.884429;
84.428589;2.883848;
84.467796;2.883361;
84.506966;2.882759;
84.546181;2.882165;
84.585388;2.881525;
84.624603;2.880928;
84.663803;2.880279;
84.703018;2.879709;
84.742226;2.879172;
84.781403;2.878670;
84.820610;2.878099;
84.859818;2.877514;
84.899033;2.876919;
84.938232;2.876420;
84.977448;2.875960;
85.016655;2.875402;
85.055832;2.874842;
85.095047;2.874411;
85.134254;2.873960;
85.173462;2.873522;
85.212662;2.873080;
85.251877;2.872585;
85.291084;2.872145;
85.330261;2.871763;
85.369469;2.871428;
85.408684;2.870983;
85.447891;2.870715;
85.487106;2.870335;
85.526306;2.869952;
85.565521;2.869637;
85.604713;2.869261;
85.643898;2.868871;
85.683113;2.868581;
85.722321;2.868271;
85.761536;2.867952;
85.800735;2.867639;
85.839951;2.867320;
85.879120;2.866946;
85.918335;2.866660;
85.957542;2.866292;
85.996758;2.865981;
86.035965;2.865575;
86.075165;2.865250;
86.114380;2.864866;
86.153549;2.864532;
86.192772;2.864140;
86.231972;2.863692;
86.271187;2.863306;
86.310394;2.862794;
86.349609;2.862305;
86.388809;2.861860;
86.427979;2.861407;
86.467194;2.860802;
86.506401;2.860309;
86.545616;2.859816;
86.584824;2.859201;
86.624039;2.858690;
86.663239;2.858069;
86.702415;2.857390;
86.741623;2.856841;
86.780838;2.856241;
86.820045;2.855526;
86.859261;2.854893;
86.898468;2.854173;
86.937668;2.853650;
86.976845;2.852908;
87.016052;2.852238;
87.055267;2.851496;
87.094475;2.850837;
87.133690;2.850083;
87.172897;2.849380;
87.212112;2.848709;
87.251274;2.848054;
87.290482;2.847357;
87.329697;2.846656;
87.368904;2.846071;
87.408119;2.845441;
87.447327;2.844717;
87.486542;2.844112;
87.525726;2.843480;
87.564919;2.842890;
87.604126;2.842313;
87.643333;2.841677;
87.682549;2.841200;
87.721756;2.840670;
87.760971;2.840077;
87.800133;2.839485;
87.839348;2.839107;
87.878555;2.838587;
87.917770;2.838130;
87.956978;2.837678;
87.996193;2.837238;
88.035400;2.836773;
88.074562;2.836371;
88.113792;2.835980;
88.152985;2.835677;
88.192200;2.835350;
88.231407;2.835006;
88.270622;2.834727;
88.309830;2.834361;
88.349007;2.834065;
88.388206;2.833852;
88.427422;2.833530;
88.466629;2.833199;
88.505836;2.832872;
88.545052;2.832650;
88.584259;2.832407;
88.623436;2.832097;
88.662636;2.831726;
88.701851;2.831532;
88.741058;2.831184;
88.780273;2.830876;
88.819481;2.830552;
88.858696;2.830272;
88.897865;2.829929;
88.937065;2.829569;
88.976280;2.829230;
89.015488;2.828770;
89.054703;2.828397;
89.093910;2.827936;
89.133125;2.827546;
89.172295;2.827157;
89.211510;2.826730;
89.250710;2.826236;
89.289917;2.825889;
89.329132;2.825355;
89.368340;2.824797;
89.407555;2.824263;
89.446739;2.823752;
89.485939;2.823281;
89.525139;2.822703;
89.564354;2.822087;
89.603561;2.821551;
89.642776;2.820978;
89.681984;2.820422;
89.721153;2.819812;
89.760368;2.819305;
89.799568;2.818752;
89.838783;2.818105;
89.877991;2.817555;
89.917206;2.816990;
89.956413;2.816391;
89.995590;2.815938;
90.034813;2.815312;
90.073997;2.814754;
90.113213;2.814291;
90.152420;2.813695;
90.191635;2.813124;
90.230843;2.812664;
90.270020;2.812217;
90.309227;2.811707;
90.348442;2.811274;
90.387650;2.810839;
90.426865;2.810381;
90.466064;2.809943;
90.505272;2.809551;
90.544449;2.809148;
90.583656;2.808787;
90.622871;2.808310;
90.662079;2.808074;
90.701294;2.807756;
90.740494;2.807371;
90.779709;2.807073;
90.818878;2.806762;
90.858093;2.806437;
90.897301;2.806147;
90.936508;2.805892;
90.975723;2.805585;
91.014923;2.805269;
91.054138;2.804960;
91.093307;2.804657;
91.132523;2.804365;
91.171730;2.804043;
91.210945;2.803765;
91.250153;2.803499;
91.289352;2.803236;
91.328568;2.802891;
91.367744;2.802570;
91.406952;2.802168;
91.446159;2.801869;
91.485374;2.801470;
91.524582;2.801161;
91.563797;2.800748;
91.602997;2.800332;
91.642174;2.799909;
91.681381;2.799460;
91.720589;2.798997;
91.759804;2.798529;
91.799011;2.798017;
91.838226;2.797467;
91.877426;2.796923;
91.916603;2.796378;
91.955833;2.795809;
91.995026;2.795194;
92.034233;2.794621;
92.073441;2.794024;
92.112656;2.793427;
92.151855;2.792745;
92.191032;2.792100;
92.230240;2.791431;
92.269455;2.790803;
92.308662;2.790109;
92.347878;2.789461;
92.387085;2.788764;
92.426300;2.788109;
92.465477;2.787576;
92.504669;2.786907;
92.543884;2.786222;
92.583092;2.785590;
92.622307;2.784978;
92.661514;2.784370;
92.700729;2.783662;
92.739891;2.783220;
92.779106;2.782598;
92.818314;2.781954;
92.857529;2.781372;
92.896736;2.780881;
92.935944;2.780404;
92.975159;2.779845;
93.014320;2.779402;
93.053535;2.778931;
93.092743;2.778458;
93.131958;2.778075;
93.171165;2.777545;
93.210381;2.777216;
93.249588;2.776877;
93.288765;2.776431;
93.327965;2.776090;
93.367172;2.775811;
93.406387;2.775442;
93.445595;2.775118;
93.484810;2.774895;
93.524017;2.774555;
93.563194;2.774235;
93.602394;2.773985;
93.641609;2.773653;
93.680817;2.773333;
93.720024;2.773110;
93.759239;2.772809;
93.798447;2.772451;
93.837624;2.772189;
93.876846;2.771849;
93.916039;2.771525;
93.955246;2.771193;
93.994461;2.770770;
94.033669;2.770376;
94.072884;2.770002;
94.112053;2.769557;
94.151253;2.769196;
94.190468;2.768698;
94.229675;2.768227;
94.268890;2.767705;
94.308098;2.767259;
94.347313;2.766755;
94.386490;2.766141;
94.425697;2.765628;
94.464897;2.765088;
94.504105;2.764431;
94.543320;2.763890;
94.582527;2.763185;
94.621742;2.762563;
94.660912;2.762003;
94.700127;2.761321;
94.739326;2.760662;
94.778542;2.759922;
94.817749;2.759293;
94.856964;2.758656;
94.896172;2.758023;
94.935341;2.757358;
94.974556;2.756741;
95.013756;2.756078;
95.052971;2.755480;
95.092178;2.754827;
95.131393;2.754192;
95.170601;2.753601;
95.209778;2.752954;
95.248985;2.752420;
95.288200;2.751756;
95.327400;2.751321;
95.366608;2.750727;
95.405823;2.750163;
95.445030;2.749672;
95.484207;2.749213;
95.523415;2.748688;
95.562630;2.748311;
95.601830;2.747887;
95.641045;2.747452;
95.680252;2.747064;
95.719460;2.746644;
95.758636;2.746263;
95.797852;2.745933;
95.837059;2.745606;
95.876259;2.745241;
95.915474;2.744982;
95.954681;2.744645;
95.993896;2.744330;
96.033066;2.744046;
96.072281;2.743782;
96.111488;2.743453;
96.150688;2.743263;
96.189903;2.742897;
96.229111;2.742618;
96.268326;2.742389;
96.307510;2.742010;
96.346710;2.741732;
96.385918;2.741432;
96.425133;2.741071;
96.464333;2.740762;
96.503540;2.740371;
96.542755;2.740043;
96.581924;2.739646;
96.621140;2.739267;
96.660347;2.738825;
96.699562;2.738377;
96.738762;2.737914;
96.777977;2.737442;
96.817184;2.737023;
96.856361;2.736502;
96.895569;2.735998;
96.941574;2.735436;
96.973991;2.734842;
97.013191;2.734351;
97.052406;2.733752;
97.091614;2.733126;
97.130791;2.732519;
97.169998;2.731892;
97.209213;2.731258;
97.248421;2.730686;
97.287636;2.730041;
97.326836;2.729457;
97.366043;2.728817;
97.405220;2.728174;
97.444427;2.727557;
97.483643;2.726939;
97.522850;2.726398;
97.562065;2.725775;
97.601265;2.725192;
97.640480;2.724673;
97.679649;2.724077;
97.718864;2.723524;
97.758072;2.722995;
97.797279;2.722466;
97.836494;2.721982;
97.875694;2.721453;
97.914909;2.721063;
97.954079;2.720617;
97.993294;2.720200;
98.032501;2.719887;
98.071716;2.719448;
98.110924;2.719065;
98.150124;2.718743;
98.189339;2.718368;
98.228531;2.718048;
98.267723;2.717772;
98.306931;2.717488;
98.346146;2.717224;
98.385353;2.717013;
98.424568;2.716671;
98.463768;2.716482;
98.502945;2.716219;
98.542152;2.716040;
98.581360;2.715803;
98.620575;2.715592;
98.659782;2.715393;
98.698997;2.715161;
98.738197;2.714902;
98.777374;2.714657;
98.816589;2.714378;
98.855797;2.714015;
98.895004;2.713775;
98.934212;2.713593;
98.973427;2.713184;
99.012627;2.712788;
99.051804;2.712500;
99.091011;2.712090;
99.130226;2.711676;
99.169434;2.711264;
99.208649;2.710839;
99.247856;2.710418;
99.287071;2.709972;
99.326233;2.709382;
99.365440;2.708889;
99.404655;2.708406;
99.443863;2.707849;
99.483078;2.707350;
99.522285;2.706791;
99.561501;2.706208;
99.600662;2.705567;
99.639877;2.705014;
99.679085;2.704359;
99.718300;2.703821;
99.757507;2.703185;
99.796715;2.702562;
99.835930;2.701988;
99.875092;2.701421;
99.914307;2.700787;
99.953514;2.700228;
99.992729;2.699608;
100.031937;2.699084;
100.071152;2.698523;
