"Piezo Voltage (V)";"Fine In 1 (V)";
77.018761;2.955529;
77.057976;2.955043;
77.097145;2.954438;
77.136360;2.953983;
77.175568;2.953620;
77.214767;2.953156;
77.253983;2.952738;
77.293190;2.952286;
77.332405;2.951701;
77.371574;2.951272;
77.410789;2.950871;
77.449997;2.950372;
77.489212;2.949958;
77.528412;2.949466;
77.567627;2.948915;
77.606834;2.948494;
77.646004;2.947969;
77.685219;2.947474;
77.724426;2.947009;
77.763641;2.946501;
77.802841;2.946014;
77.842056;2.945569;
77.881264;2.945032;
77.920441;2.944508;
77.959663;2.944053;
77.998856;2.943616;
78.038071;2.943102;
78.077271;2.942640;
78.116486;2.942266;
78.155693;2.941795;
78.194870;2.941426;
78.234077;2.940970;
78.273293;2.940573;
78.312500;2.940252;
78.351715;2.939856;
78.390915;2.939506;
78.430122;2.939167;
78.469307;2.938822;
78.508507;2.938483;
78.547722;2.938100;
78.586929;2.937831;
78.626144;2.937496;
78.665344;2.937238;
78.704559;2.936952;
78.743729;2.936657;
78.782944;2.936431;
78.822151;2.936198;
78.861359;2.935889;
78.900574;2.935701;
78.939774;2.935445;
78.978989;2.935225;
79.018158;2.934955;
79.057373;2.934722;
79.096581;2.934493;
79.135796;2.934284;
79.175003;2.934103;
79.214218;2.933923;
79.253418;2.933664;
79.292587;2.933371;
79.331802;2.933153;
79.371010;2.932948;
79.410225;2.932639;
79.449432;2.932400;
79.488647;2.932177;
79.527847;2.931909;
79.567024;2.931605;
79.606232;2.931331;
79.645439;2.930973;
79.684654;2.930658;
79.723862;2.930399;
79.763077;2.930096;
79.802277;2.929633;
79.841454;2.929291;
79.880669;2.928881;
79.919876;2.928532;
79.959084;2.928129;
79.998299;2.927579;
80.037506;2.927159;
80.076706;2.926722;
80.115883;2.926195;
80.155090;2.925741;
80.194305;2.925299;
80.233513;2.924810;
80.272728;2.924271;
80.311935;2.923749;
80.351151;2.923226;
80.390335;2.922740;
80.429520;2.922165;
80.468735;2.921609;
80.507942;2.921093;
80.547157;2.920534;
80.586365;2.919955;
80.625580;2.919353;
80.664742;2.918806;
80.703957;2.918247;
80.743164;2.917739;
80.782379;2.917232;
80.821587;2.916570;
80.860794;2.916142;
80.900009;2.915621;
80.939171;2.915091;
80.978386;2.914531;
81.017593;2.914041;
81.056808;2.913574;
81.096016;2.913130;
81.135231;2.912668;
81.174438;2.912162;
81.213615;2.911807;
81.252815;2.911349;
81.292023;2.910933;
81.331238;2.910505;
81.370445;2.910166;
81.409660;2.909779;
81.448868;2.909468;
81.488045;2.909091;
81.527245;2.908756;
81.566460;2.908419;
81.605667;2.908133;
81.644875;2.907847;
81.684090;2.907572;
81.723297;2.907282;
81.762474;2.906995;
81.801674;2.906728;
81.840889;2.906503;
81.880096;2.906285;
81.919312;2.906051;
81.958519;2.905846;
81.997734;2.905563;
82.036903;2.905391;
82.076103;2.905177;
82.115318;2.904940;
82.154526;2.904681;
82.193741;2.904389;
82.232948;2.904130;
82.272163;2.903883;
82.311348;2.903595;
82.350548;2.903368;
82.389748;2.903054;
82.428955;2.902680;
82.468170;2.902426;
82.507378;2.902047;
82.546593;2.901693;
82.585762;2.901350;
82.624977;2.900957;
82.664177;2.900578;
82.703392;2.900156;
82.742599;2.899711;
82.781815;2.899325;
82.821022;2.898878;
82.860191;2.898339;
82.899414;2.897830;
82.938606;2.897331;
82.977821;2.896880;
83.017029;2.896322;
83.056244;2.895797;
83.095451;2.895190;
83.134628;2.894610;
83.173836;2.894022;
83.213051;2.893459;
83.252251;2.892850;
83.291458;2.892273;
83.330673;2.891649;
83.369881;2.890960;
83.409058;2.890419;
83.448265;2.889790;
83.487480;2.889260;
83.526680;2.888648;
83.565895;2.887952;
83.605103;2.887338;
83.644318;2.886794;
83.683487;2.886174;
83.722694;2.885648;
83.761909;2.885032;
83.801109;2.884466;
83.840324;2.883878;
83.879532;2.883315;
83.918747;2.882778;
83.957916;2.882266;
83.997131;2.881749;
84.036339;2.881121;
84.075539;2.880729;
84.114754;2.880172;
84.153961;2.879697;
84.193176;2.879272;
84.232361;2.878710;
84.271561;2.878250;
84.310768;2.877823;
84.349983;2.877416;
84.389183;2.876896;
84.428398;2.876485;
84.467606;2.876044;
84.506775;2.875623;
84.545990;2.875165;
84.585197;2.874694;
84.624413;2.874234;
84.663612;2.873684;
84.702827;2.873203;
84.742035;2.872723;
84.781212;2.872213;
84.820435;2.871701;
84.859627;2.871109;
84.898842;2.870526;
84.938042;2.869858;
84.977257;2.869212;
85.016464;2.868508;
85.055641;2.867749;
85.094849;2.867038;
85.134064;2.866255;
85.173271;2.865345;
85.212486;2.864434;
85.251686;2.863515;
85.290894;2.862526;
85.330070;2.861500;
85.369278;2.860432;
85.408493;2.859298;
85.447701;2.858057;
85.486916;2.856886;
