"Piezo Voltage (V)";"Fine In 1 (V)";
77.018990;2.953673;
77.058205;2.953041;
77.097412;2.952580;
77.136589;2.952245;
77.175797;2.951809;
77.214996;2.951452;
77.254211;2.951049;
77.293419;2.950749;
77.332634;2.950357;
77.371841;2.950015;
77.411018;2.949829;
77.450226;2.949423;
77.489441;2.949042;
77.528641;2.948836;
77.567848;2.948435;
77.607063;2.948164;
77.646271;2.947880;
77.685448;2.947627;
77.724655;2.947442;
77.763870;2.947144;
77.803070;2.946906;
77.842285;2.946607;
77.881493;2.946378;
77.920708;2.946210;
77.959877;2.946021;
77.999084;2.945700;
78.038300;2.945568;
78.077499;2.945375;
78.116714;2.945199;
78.155922;2.945003;
78.195137;2.944774;
78.234322;2.944634;
78.273521;2.944438;
78.312729;2.944269;
78.351929;2.944040;
78.391144;2.943854;
78.430351;2.943590;
78.469566;2.943426;
78.508736;2.943254;
78.547951;2.942992;
78.587158;2.942724;
78.626373;2.942480;
78.665573;2.942230;
78.704788;2.941963;
78.743996;2.941669;
78.783165;2.941361;
78.822388;2.941071;
78.861588;2.940762;
78.900803;2.940454;
78.940002;2.940103;
78.979218;2.939694;
79.018425;2.939343;
79.057602;2.938993;
79.096809;2.938577;
79.136024;2.938180;
79.175232;2.937725;
79.214432;2.937305;
79.253647;2.936830;
79.292854;2.936393;
79.332031;2.935888;
79.371239;2.935388;
79.410454;2.934915;
79.449661;2.934474;
79.488876;2.933997;
79.528076;2.933440;
79.567291;2.932872;
79.606461;2.932380;
79.645668;2.931967;
79.684883;2.931381;
79.724091;2.930868;
79.763306;2.930336;
79.802505;2.929796;
79.841721;2.929314;
79.880890;2.928765;
79.920105;2.928297;
79.959312;2.927748;
79.998520;2.927277;
80.037735;2.926816;
80.076935;2.926366;
80.116150;2.925874;
80.155342;2.925401;
80.194534;2.924973;
80.233742;2.924581;
80.272957;2.924108;
80.312164;2.923703;
80.351379;2.923311;
80.390579;2.922912;
80.429749;2.922550;
80.468964;2.922216;
80.508171;2.921858;
80.547386;2.921541;
80.586594;2.921259;
