"Piezo Voltage (V)";"Fine In 1 (V)";
77.018761;2.959343;
77.057976;2.958693;
77.097145;2.958263;
77.136360;2.957973;
77.175568;2.957707;
77.214767;2.957302;
77.253983;2.956998;
77.293190;2.956755;
77.332405;2.956354;
77.371574;2.956018;
77.410789;2.955756;
77.449997;2.955399;
77.489212;2.954983;
77.528412;2.954706;
77.567627;2.954233;
77.606834;2.953840;
77.646004;2.953406;
77.685219;2.953023;
77.724426;2.952614;
77.763641;2.952151;
77.802841;2.951750;
77.842056;2.951332;
77.881264;2.950929;
77.920441;2.950387;
77.959663;2.949996;
77.998856;2.949491;
78.038071;2.949043;
78.077271;2.948631;
78.116486;2.948155;
78.155693;2.947674;
78.194870;2.947243;
78.234077;2.946743;
78.273293;2.946261;
78.312500;2.945792;
78.351715;2.945390;
78.390915;2.944953;
78.430122;2.944515;
78.469307;2.944037;
78.508507;2.943617;
78.547722;2.943248;
78.586929;2.942832;
78.626144;2.942384;
78.665344;2.942003;
78.704559;2.941701;
78.743729;2.941306;
78.782944;2.940901;
78.822151;2.940541;
78.861359;2.940249;
78.900574;2.939953;
78.939774;2.939659;
78.978989;2.939421;
79.018158;2.939115;
79.057373;2.938912;
79.096581;2.938612;
79.135796;2.938404;
79.175003;2.938154;
79.214218;2.937957;
79.253418;2.937717;
79.292587;2.937552;
79.331802;2.937373;
79.371010;2.937213;
79.410225;2.936952;
79.449432;2.936786;
79.488647;2.936650;
79.527847;2.936397;
79.567024;2.936261;
79.606232;2.936049;
79.645439;2.935947;
79.684654;2.935709;
79.723862;2.935580;
79.763077;2.935363;
79.802277;2.935221;
79.841454;2.935053;
79.880669;2.934836;
79.919876;2.934641;
79.959084;2.934423;
79.998299;2.934218;
80.037506;2.933982;
80.076706;2.933714;
80.115883;2.933534;
80.155090;2.933197;
80.194305;2.932871;
80.233513;2.932573;
80.272728;2.932264;
80.311935;2.931955;
80.351151;2.931561;
80.390335;2.931177;
80.429520;2.930823;
80.468735;2.930493;
80.507942;2.930051;
80.547157;2.929576;
