"Piezo Voltage (V)";"Fine In 1 (V)";
77.018913;2.947895;
77.058128;2.947319;
77.097298;2.946850;
77.136513;2.946371;
77.175720;2.946000;
77.214920;2.945522;
77.254135;2.945073;
77.293343;2.944638;
77.332558;2.944174;
77.371727;2.943660;
77.410942;2.943279;
77.450150;2.942832;
77.489365;2.942361;
77.528564;2.941974;
77.567772;2.941442;
77.606987;2.940945;
77.646156;2.940572;
77.685371;2.940087;
77.724579;2.939695;
77.763794;2.939333;
77.802994;2.938898;
77.842209;2.938455;
77.881416;2.938091;
77.920616;2.937670;
77.959801;2.937266;
77.999008;2.936949;
78.038223;2.936565;
78.077423;2.936230;
78.116638;2.935884;
78.155846;2.935507;
78.195023;2.935257;
78.234230;2.934909;
78.273445;2.934622;
78.312653;2.934318;
78.351868;2.934006;
78.391068;2.933802;
78.430275;2.933450;
78.469452;2.933174;
78.508675;2.933034;
78.547874;2.932833;
78.587082;2.932560;
78.626297;2.932354;
78.665497;2.932168;
78.704712;2.931932;
78.743881;2.931758;
78.783089;2.931537;
78.822304;2.931394;
78.861511;2.931188;
78.900726;2.930951;
78.939926;2.930775;
78.979141;2.930535;
79.018311;2.930346;
79.057526;2.930151;
79.096733;2.930001;
79.135948;2.929693;
79.175156;2.929564;
79.214355;2.929367;
79.253571;2.929096;
79.292740;2.928891;
79.331955;2.928653;
79.371162;2.928384;
79.410378;2.928095;
79.449585;2.927807;
79.488800;2.927501;
79.528000;2.927188;
79.567177;2.926815;
79.606384;2.926470;
79.645592;2.926157;
79.684807;2.925720;
79.724014;2.925342;
79.763229;2.924922;
79.802429;2.924527;
79.841629;2.924100;
79.880814;2.923736;
79.920029;2.923223;
79.959236;2.922796;
79.998444;2.922326;
80.037659;2.921795;
80.076859;2.921330;
80.116035;2.920840;
80.155243;2.920391;
80.194458;2.919892;
80.233665;2.919317;
80.272881;2.918798;
80.312088;2.918336;
80.351303;2.917858;
80.390465;2.917310;
80.429695;2.916753;
80.468887;2.916262;
80.508095;2.915771;
80.547310;2.915200;
80.586517;2.914787;
80.625732;2.914236;
80.664894;2.913781;
80.704109;2.913331;
80.743317;2.912770;
80.782532;2.912403;
80.821739;2.912001;
80.860947;2.911527;
80.900162;2.911040;
80.939323;2.910630;
80.978539;2.910287;
81.017746;2.909834;
81.056961;2.909478;
81.096169;2.909084;
81.135384;2.908749;
81.174591;2.908394;
81.213753;2.908138;
81.252968;2.907831;
81.292175;2.907481;
81.331390;2.907182;
81.370598;2.906951;
81.409813;2.906663;
81.449020;2.906393;
81.488197;2.906245;
81.527397;2.905994;
81.566612;2.905749;
81.605820;2.905487;
81.645027;2.905280;
81.684242;2.905110;
81.723450;2.904959;
81.762634;2.904775;
81.801826;2.904540;
81.841042;2.904470;
81.880249;2.904164;
81.919464;2.903998;
81.958672;2.903731;
81.997879;2.903632;
82.037056;2.903401;
82.076256;2.903104;
82.115471;2.902910;
82.154678;2.902614;
82.193893;2.902400;
82.233101;2.902077;
82.272316;2.901834;
82.311485;2.901490;
82.350716;2.901145;
82.389900;2.900883;
82.429108;2.900565;
82.468323;2.900230;
82.507530;2.899767;
82.546745;2.899313;
82.585915;2.898921;
82.625130;2.898525;
82.664330;2.898078;
82.703545;2.897622;
82.742752;2.897137;
82.781967;2.896629;
82.821175;2.896186;
82.860352;2.895699;
82.899559;2.895162;
82.938759;2.894585;
82.977974;2.894008;
83.017181;2.893542;
83.056396;2.893017;
83.095604;2.892409;
83.134781;2.891818;
83.173988;2.891237;
83.213188;2.890728;
83.252403;2.890155;
83.291611;2.889534;
83.330826;2.889021;
83.370033;2.888451;
83.409210;2.887895;
83.448418;2.887359;
83.487633;2.886894;
83.526833;2.886267;
83.566048;2.885783;
83.605255;2.885280;
83.644463;2.884796;
83.683640;2.884279;
83.722847;2.883894;
83.762062;2.883439;
83.801262;2.882992;
83.840477;2.882580;
83.879684;2.882112;
83.918900;2.881701;
83.958069;2.881286;
83.997284;2.880905;
84.036491;2.880533;
84.075691;2.880151;
84.114906;2.879832;
84.154114;2.879462;
84.193329;2.879175;
84.232498;2.878834;
84.271729;2.878441;
84.310921;2.878221;
84.350136;2.877864;
84.389336;2.877470;
84.428543;2.877210;
84.467758;2.876832;
84.506927;2.876516;
84.546143;2.876203;
84.585350;2.875818;
84.624565;2.875508;
84.663765;2.875196;
84.702980;2.874761;
84.742188;2.874326;
84.781372;2.873861;
84.820572;2.873358;
84.859779;2.872945;
84.898994;2.872416;
84.938194;2.871842;
84.977409;2.871357;
85.016617;2.870758;
85.055794;2.870139;
85.095001;2.869448;
85.134216;2.868650;
85.173424;2.867877;
85.212639;2.867230;
85.251839;2.866266;
85.291046;2.865387;
85.330223;2.864499;
85.369431;2.863618;
85.408646;2.862598;
85.447853;2.861598;
85.487068;2.860533;
85.526268;2.859412;
85.565483;2.858287;
85.604652;2.857102;
85.643860;2.855891;
85.683075;2.854660;
85.722282;2.853419;
85.761497;2.852212;
85.800697;2.850798;
85.839912;2.849421;
85.879082;2.848106;
85.918297;2.846717;
85.957504;2.845338;
85.996719;2.843963;
86.035927;2.842501;
86.075127;2.841111;
86.114342;2.839648;
86.153511;2.838293;
86.192734;2.836712;
86.231934;2.835251;
86.271149;2.833928;
86.310356;2.832491;
86.349571;2.831124;
86.388771;2.829705;
86.427948;2.828371;
86.467155;2.827036;
86.506363;2.825593;
86.545578;2.824299;
86.584785;2.822992;
86.624001;2.821664;
86.663200;2.820380;
86.702400;2.819172;
86.741585;2.817981;
86.780800;2.816737;
86.820007;2.815583;
86.859215;2.814510;
86.898430;2.813371;
86.937630;2.812412;
86.976807;2.811259;
87.016014;2.810308;
87.055229;2.809258;
87.094437;2.808288;
87.133652;2.807271;
87.172859;2.806340;
87.212074;2.805423;
87.251236;2.804489;
87.290451;2.803671;
87.329659;2.802788;
87.368866;2.801930;
87.408081;2.801166;
87.447289;2.800380;
87.486504;2.799557;
87.525665;2.798833;
87.564880;2.797995;
87.604088;2.797304;
87.643295;2.796558;
