"Piezo Voltage (V)";"Fine In 1 (V)";
77.018837;2.942384;
77.058052;2.941834;
77.097260;2.941349;
77.136436;2.941026;
77.175644;2.940627;
77.214844;2.940232;
77.254059;2.939861;
77.293266;2.939562;
77.332481;2.939079;
77.371689;2.938721;
77.410866;2.938319;
77.450073;2.937846;
77.489288;2.937510;
77.528488;2.937057;
77.567703;2.936587;
77.606911;2.936146;
77.646118;2.935761;
77.685303;2.935342;
77.724503;2.934902;
77.763718;2.934437;
77.802917;2.933941;
77.842133;2.933576;
77.881340;2.933140;
77.920555;2.932660;
77.959724;2.932204;
77.998932;2.931783;
78.038147;2.931334;
78.077347;2.930880;
78.116562;2.930494;
78.155769;2.930089;
78.194984;2.929634;
78.234154;2.929292;
78.273369;2.928878;
78.312576;2.928524;
78.351791;2.928221;
78.390991;2.927798;
78.430199;2.927500;
78.469414;2.927221;
78.508583;2.926798;
78.547798;2.926504;
78.587006;2.926245;
78.626221;2.925944;
78.665421;2.925711;
78.704636;2.925474;
78.743843;2.925194;
78.783020;2.924926;
78.822227;2.924659;
78.861435;2.924463;
78.900650;2.924210;
78.939850;2.924028;
78.979065;2.923836;
79.018272;2.923605;
79.057449;2.923463;
79.096657;2.923324;
79.135872;2.923133;
79.175079;2.923010;
79.214279;2.922894;
79.253494;2.922738;
79.292702;2.922550;
79.331879;2.922409;
79.371086;2.922286;
79.410301;2.922059;
79.449509;2.921951;
79.488724;2.921795;
79.527924;2.921700;
79.567139;2.921475;
79.606308;2.921206;
79.645515;2.920994;
79.684731;2.920857;
79.723938;2.920560;
79.763153;2.920320;
79.802353;2.920094;
79.841568;2.919825;
79.880737;2.919598;
79.919952;2.919332;
79.959160;2.919028;
79.998367;2.918724;
80.037582;2.918437;
80.076782;2.918104;
80.115997;2.917701;
80.155167;2.917314;
80.194382;2.916902;
80.233589;2.916548;
80.272804;2.916152;
80.312012;2.915754;
80.351227;2.915396;
80.390427;2.914903;
80.429596;2.914405;
80.468811;2.913945;
80.508018;2.913465;
80.547234;2.912991;
80.586441;2.912547;
80.625656;2.912090;
80.664856;2.911600;
80.704048;2.911074;
80.743240;2.910662;
80.782455;2.910137;
80.821663;2.909644;
80.860870;2.909160;
80.900085;2.908631;
80.939247;2.908208;
80.978462;2.907712;
81.017670;2.907248;
81.056885;2.906788;
81.096092;2.906296;
81.135307;2.905933;
81.174515;2.905515;
81.213676;2.905075;
81.252892;2.904726;
81.292099;2.904320;
81.331314;2.903978;
81.370522;2.903608;
81.409737;2.903287;
81.448944;2.902938;
81.488121;2.902573;
81.527321;2.902327;
81.566536;2.902016;
81.605743;2.901750;
81.644951;2.901462;
81.684166;2.901196;
81.723373;2.900906;
81.762550;2.900782;
81.801750;2.900573;
81.840965;2.900379;
81.880173;2.900192;
81.919388;2.899991;
81.958595;2.899855;
81.997810;2.899663;
82.036995;2.899462;
82.076180;2.899379;
82.115395;2.899189;
82.154602;2.898997;
82.193817;2.898875;
82.233025;2.898716;
82.272240;2.898571;
82.311409;2.898457;
82.350624;2.898279;
82.389824;2.898091;
82.429031;2.897890;
82.468246;2.897715;
82.507454;2.897473;
82.546669;2.897282;
82.585838;2.897076;
82.625069;2.896780;
82.664253;2.896516;
82.703468;2.896341;
82.742676;2.895959;
82.781891;2.895698;
82.821098;2.895331;
82.860268;2.895007;
82.899483;2.894670;
82.938683;2.894383;
82.977898;2.893969;
83.017105;2.893493;
83.056320;2.893157;
83.095528;2.892676;
83.134705;2.892313;
83.173912;2.891896;
83.213127;2.891409;
83.252327;2.890845;
83.291534;2.890452;
83.330750;2.889891;
83.369957;2.889404;
83.409134;2.888926;
83.448341;2.888447;
83.487556;2.888021;
83.526756;2.887419;
83.565971;2.886934;
83.605179;2.886430;
83.644386;2.885866;
83.683563;2.885338;
83.722771;2.884868;
83.761986;2.884397;
83.801186;2.883919;
83.840401;2.883348;
83.879608;2.882927;
83.918823;2.882452;
83.958000;2.882057;
83.997208;2.881643;
84.036415;2.881127;
84.075615;2.880788;
84.114830;2.880322;
84.154037;2.879945;
84.193253;2.879608;
84.232422;2.879228;
84.271637;2.878897;
84.310844;2.878582;
84.350060;2.878294;
84.389259;2.877932;
84.428467;2.877648;
84.467682;2.877382;
84.506851;2.877161;
84.546082;2.876918;
84.585274;2.876720;
84.624489;2.876417;
84.663689;2.876187;
84.702904;2.876003;
84.742111;2.875857;
84.781288;2.875620;
84.820496;2.875426;
84.859703;2.875283;
84.898918;2.875052;
84.938118;2.874819;
84.977333;2.874663;
85.016541;2.874420;
85.055717;2.874197;
85.094925;2.873976;
85.134140;2.873715;
85.173347;2.873446;
85.212563;2.873212;
85.251762;2.872864;
85.290970;2.872659;
85.330147;2.872306;
85.369354;2.871999;
85.408569;2.871637;
85.447777;2.871212;
85.486992;2.870801;
85.526192;2.870395;
85.565407;2.870019;
85.604576;2.869576;
85.643784;2.869065;
85.682999;2.868614;
85.722206;2.868107;
85.761421;2.867574;
85.800621;2.867038;
85.839836;2.866446;
85.879005;2.865835;
85.918221;2.865330;
85.957428;2.864681;
85.996643;2.864056;
86.035851;2.863388;
86.075050;2.862768;
86.114265;2.862066;
86.153435;2.861445;
86.192650;2.860833;
86.231857;2.860114;
86.271072;2.859405;
86.310280;2.858827;
86.349495;2.858069;
86.388695;2.857451;
86.427872;2.856841;
86.467102;2.856167;
86.506287;2.855564;
86.545502;2.854918;
86.584709;2.854233;
86.623924;2.853661;
86.663124;2.853101;
86.702301;2.852586;
86.741508;2.852031;
86.780724;2.851522;
86.819931;2.851031;
86.859138;2.850462;
86.898354;2.849967;
86.937553;2.849652;
86.976746;2.849070;
87.015938;2.848634;
87.055153;2.848196;
87.094360;2.847884;
87.133575;2.847477;
87.172783;2.847083;
87.211998;2.846754;
87.251160;2.846383;
87.290367;2.846076;
87.329582;2.845783;
87.368790;2.845509;
87.408005;2.845251;
87.447212;2.845066;
87.486427;2.844784;
87.525589;2.844494;
87.564804;2.844275;
87.604012;2.843934;
87.643227;2.843756;
87.682434;2.843500;
87.721642;2.843261;
87.760857;2.842994;
87.800018;2.842711;
87.839233;2.842426;
87.878441;2.842188;
87.917656;2.841930;
87.956863;2.841583;
87.996078;2.841289;
88.035286;2.840967;
88.074448;2.840636;
88.113663;2.840301;
88.152870;2.839923;
88.192085;2.839515;
88.231293;2.839165;
88.270508;2.838698;
88.309715;2.838224;
88.348892;2.837803;
88.388107;2.837316;
88.427307;2.836749;
88.466515;2.836288;
88.505722;2.835730;
88.544937;2.835235;
88.584145;2.834667;
88.623322;2.834123;
88.662521;2.833540;
88.701736;2.832969;
88.740944;2.832377;
88.780159;2.831753;
88.819366;2.831156;
88.858574;2.830537;
88.897766;2.829903;
88.936951;2.829284;
88.976166;2.828638;
89.015373;2.828050;
89.054588;2.827408;
89.093796;2.826821;
89.133011;2.826109;
89.172180;2.825548;
89.211395;2.824920;
89.250595;2.824311;
89.289803;2.823701;
89.329018;2.823191;
89.368225;2.822646;
89.407440;2.822106;
89.446609;2.821577;
89.485825;2.821105;
89.525024;2.820579;
89.564240;2.820117;
89.603447;2.819615;
89.642662;2.819164;
89.681870;2.818827;
89.721039;2.818334;
89.760254;2.818036;
89.799454;2.817611;
89.838669;2.817252;
89.877876;2.816947;
89.917091;2.816642;
89.956299;2.816294;
89.995476;2.816030;
90.034683;2.815692;
90.073883;2.815517;
90.113098;2.815225;
90.152306;2.814998;
90.191521;2.814818;
90.230728;2.814564;
90.269905;2.814287;
90.309120;2.814076;
90.348328;2.813873;
90.387535;2.813675;
90.426750;2.813430;
90.465950;2.813160;
90.505157;2.812929;
90.544334;2.812727;
90.583542;2.812474;
90.622757;2.812197;
90.661964;2.811933;
90.701180;2.811578;
90.740379;2.811253;
90.779594;2.810841;
90.818787;2.810558;
90.857979;2.810222;
90.897186;2.809889;
90.936394;2.809447;
90.975609;2.809033;
91.014809;2.808637;
91.054024;2.808198;
91.093193;2.807725;
91.132408;2.807296;
91.171616;2.806788;
91.210831;2.806375;
91.250038;2.805922;
91.289238;2.805495;
91.328453;2.805013;
91.367622;2.804510;
91.406845;2.804065;
91.446045;2.803506;
91.485260;2.803118;
91.524467;2.802573;
91.563683;2.802067;
91.602882;2.801658;
91.642059;2.801210;
91.681267;2.800686;
91.720474;2.800277;
91.759689;2.799893;
91.798897;2.799457;
91.838112;2.799072;
91.877312;2.798666;
91.916489;2.798286;
91.955696;2.797968;
91.994911;2.797622;
92.034119;2.797216;
92.073334;2.796844;
92.112541;2.796548;
92.151741;2.796241;
92.190918;2.795980;
92.230125;2.795717;
92.269341;2.795461;
92.308548;2.795234;
92.347763;2.794970;
92.386971;2.794728;
92.426186;2.794482;
92.465347;2.794283;
92.504555;2.794046;
92.543770;2.793905;
92.582977;2.793661;
92.622192;2.793385;
92.661400;2.793252;
92.700615;2.793023;
92.739799;2.792775;
