"Piezo Voltage (V)";"Fine In 1 (V)";
77.018799;2.958414;
77.058014;2.957901;
77.097221;2.957515;
77.136436;2.957047;
77.175606;2.956659;
77.214806;2.956160;
77.254021;2.955814;
77.293228;2.955431;
77.332443;2.954979;
77.371651;2.954531;
77.410866;2.954119;
77.450050;2.953691;
77.489250;2.953287;
77.528450;2.952935;
77.567665;2.952477;
77.606873;2.952082;
77.646080;2.951648;
77.685295;2.951283;
77.724464;2.950909;
77.763680;2.950519;
77.802879;2.950167;
77.842094;2.949885;
77.881302;2.949463;
77.920517;2.949137;
77.959724;2.948817;
77.998894;2.948509;
78.038116;2.948138;
78.077309;2.947873;
78.116524;2.947622;
78.155731;2.947309;
78.194946;2.947045;
78.234154;2.946821;
78.273331;2.946539;
78.312538;2.946315;
78.351753;2.946179;
78.390953;2.945915;
78.430161;2.945719;
78.469376;2.945584;
78.508583;2.945323;
78.547760;2.945211;
78.586967;2.945050;
78.626183;2.944839;
78.665382;2.944712;
78.704597;2.944478;
78.743805;2.944388;
78.783020;2.944203;
78.822189;2.944138;
78.861397;2.943958;
78.900612;2.943802;
78.939812;2.943696;
78.979027;2.943528;
79.018234;2.943391;
79.057449;2.943190;
79.096619;2.943027;
79.135834;2.942866;
79.175041;2.942683;
79.214241;2.942520;
79.253456;2.942322;
79.292664;2.942153;
79.331879;2.941933;
79.371063;2.941659;
79.410263;2.941441;
79.449471;2.941185;
79.488686;2.940891;
79.527885;2.940586;
79.567101;2.940282;
79.606308;2.940008;
79.645477;2.939696;
79.684692;2.939328;
79.723900;2.939032;
79.763115;2.938580;
79.802315;2.938185;
79.841530;2.937814;
79.880737;2.937442;
79.919914;2.936944;
79.959137;2.936599;
79.998329;2.936147;
80.037544;2.935649;
80.076744;2.935303;
80.115959;2.934865;
80.155167;2.934355;
80.194344;2.933885;
80.233551;2.933437;
80.272766;2.932945;
80.311974;2.932384;
80.351189;2.932024;
80.390388;2.931500;
80.429596;2.931062;
80.468773;2.930645;
80.507980;2.930130;
80.547195;2.929662;
80.586403;2.929242;
80.625618;2.928818;
80.664818;2.928413;
80.704033;2.928007;
80.743202;2.927569;
80.782417;2.927155;
80.821625;2.926776;
80.860832;2.926403;
80.900047;2.926056;
80.939247;2.925694;
80.978462;2.925335;
81.017632;2.924978;
81.056847;2.924717;
81.096054;2.924417;
81.135269;2.924126;
81.174477;2.923893;
81.213676;2.923607;
81.252892;2.923357;
81.292084;2.923152;
81.331276;2.922935;
81.370483;2.922679;
81.409698;2.922542;
81.448906;2.922300;
81.488121;2.922166;
81.527321;2.922021;
81.566498;2.921805;
81.605705;2.921692;
81.644913;2.921577;
81.684128;2.921426;
81.723335;2.921313;
81.762550;2.921156;
81.801750;2.921012;
81.840927;2.920824;
81.880157;2.920691;
81.919350;2.920536;
81.958557;2.920395;
81.997772;2.920226;
82.036980;2.920039;
82.076180;2.919880;
82.115356;2.919706;
82.154564;2.919433;
82.193779;2.919217;
82.232986;2.918973;
82.272202;2.918717;
82.311409;2.918528;
82.350624;2.918199;
82.389786;2.917884;
82.428993;2.917589;
82.468208;2.917367;
82.507416;2.916891;
82.546631;2.916630;
82.585838;2.916270;
82.625053;2.915867;
82.664215;2.915419;
82.703430;2.914975;
82.742638;2.914575;
82.781853;2.914132;
82.821060;2.913654;
82.860268;2.913220;
82.899483;2.912714;
82.938644;2.912245;
82.977859;2.911815;
83.017067;2.911342;
83.056282;2.910795;
83.095490;2.910298;
83.134705;2.909862;
83.173912;2.909339;
83.213104;2.908772;
83.252289;2.908256;
83.291496;2.907833;
83.330711;2.907362;
83.369919;2.906849;
83.409134;2.906320;
83.448341;2.905875;
83.487518;2.905467;
83.526718;2.905019;
83.565933;2.904600;
83.605141;2.904174;
83.644348;2.903714;
83.683563;2.903370;
83.722771;2.903053;
83.761948;2.902585;
83.801170;2.902262;
83.840363;2.901913;
83.879570;2.901606;
83.918785;2.901260;
83.957993;2.901055;
83.997208;2.900807;
84.036377;2.900465;
84.075577;2.900166;
84.114792;2.899961;
84.153999;2.899707;
84.193214;2.899517;
84.232422;2.899337;
84.271637;2.899080;
84.310814;2.898919;
84.350021;2.898721;
84.389221;2.898534;
84.428436;2.898405;
84.467644;2.898255;
84.506851;2.898056;
84.546066;2.897917;
84.585236;2.897781;
84.624451;2.897601;
84.663651;2.897399;
84.702866;2.897197;
84.742073;2.896973;
84.781288;2.896820;
84.820496;2.896553;
84.859665;2.896367;
84.898880;2.896128;
84.938080;2.895844;
84.977295;2.895550;
85.016502;2.895252;
85.055717;2.894953;
85.094925;2.894594;
85.134109;2.894297;
85.173309;2.893939;
85.212524;2.893521;
85.251724;2.893133;
85.290932;2.892726;
85.330147;2.892283;
85.369354;2.891804;
85.408531;2.891339;
85.447739;2.890877;
85.486954;2.890321;
85.526154;2.889834;
85.565369;2.889232;
85.604576;2.888668;
85.643784;2.888064;
85.682961;2.887474;
85.722183;2.886897;
85.761383;2.886227;
85.800583;2.885695;
85.839798;2.885155;
85.879005;2.884408;
85.918221;2.883845;
85.957390;2.883205;
85.996605;2.882581;
86.035812;2.882020;
86.075012;2.881410;
86.114227;2.880800;
86.153435;2.880179;
86.192650;2.879621;
86.231834;2.879042;
86.271034;2.878479;
86.310242;2.877917;
86.349457;2.877345;
86.388657;2.876826;
86.427872;2.876301;
86.467079;2.875826;
86.506248;2.875354;
86.545464;2.874913;
86.584671;2.874422;
86.623886;2.874019;
86.663086;2.873690;
86.702301;2.873281;
86.741508;2.872846;
86.780685;2.872496;
86.819893;2.872158;
86.859100;2.871814;
86.898315;2.871495;
86.937515;2.871348;
86.976730;2.870923;
87.015938;2.870561;
87.055115;2.870348;
87.094322;2.870096;
87.133537;2.869807;
87.172745;2.869568;
87.211960;2.869293;
87.251160;2.869065;
87.290367;2.868830;
87.329544;2.868646;
87.368752;2.868327;
87.407967;2.868107;
87.447174;2.867791;
87.486389;2.867507;
87.525589;2.867277;
87.564804;2.866939;
87.603973;2.866602;
87.643211;2.866288;
87.682396;2.865965;
87.721603;2.865538;
87.760818;2.865229;
87.800018;2.864835;
87.839233;2.864503;
87.878403;2.864085;
87.917618;2.863662;
87.956825;2.863262;
87.996040;2.862754;
88.035248;2.862270;
88.074448;2.861719;
88.113663;2.861294;
88.152855;2.860730;
88.192047;2.860202;
88.231255;2.859653;
88.270470;2.859044;
88.309677;2.858433;
88.348892;2.857913;
88.388092;2.857347;
88.427269;2.856741;
88.466476;2.856154;
88.505684;2.855531;
88.544899;2.855004;
88.584106;2.854410;
88.623322;2.853886;
88.662521;2.853248;
88.701698;2.852672;
88.740906;2.852085;
88.780121;2.851535;
88.819328;2.850913;
88.858543;2.850423;
88.897751;2.849869;
88.936951;2.849346;
88.976128;2.848829;
89.015335;2.848434;
89.054550;2.847871;
89.093758;2.847454;
89.132973;2.847022;
89.172180;2.846503;
89.211395;2.846148;
89.250557;2.845716;
89.289764;2.845346;
89.328979;2.845031;
89.368187;2.844618;
89.407402;2.844296;
89.446609;2.843942;
89.485825;2.843645;
89.524986;2.843349;
89.564217;2.843162;
89.603409;2.842854;
89.642624;2.842590;
89.681831;2.842323;
89.721039;2.842043;
89.760254;2.841888;
89.799416;2.841637;
89.838631;2.841366;
89.877838;2.841206;
89.917053;2.840972;
89.956261;2.840708;
89.995476;2.840534;
90.034683;2.840291;
90.073875;2.840007;
90.113060;2.839791;
90.152267;2.839479;
90.191483;2.839237;
90.230690;2.838857;
90.269905;2.838621;
90.309113;2.838259;
90.348289;2.837976;
90.387497;2.837586;
90.426712;2.837230;
90.465912;2.836873;
90.505119;2.836490;
90.544334;2.836098;
90.583542;2.835669;
90.622719;2.835245;
90.661934;2.834727;
90.701141;2.834264;
90.740341;2.833801;
90.779556;2.833276;
90.818764;2.832793;
90.857979;2.832325;
90.897148;2.831802;
90.936356;2.831214;
90.975571;2.830665;
91.014771;2.830154;
91.053986;2.829555;
91.093193;2.829046;
91.132408;2.828527;
91.171577;2.827869;
91.210793;2.827411;
91.250000;2.826854;
91.289200;2.826224;
91.328415;2.825747;
91.367622;2.825301;
91.406837;2.824777;
91.446007;2.824298;
91.485222;2.823790;
91.524429;2.823309;
91.563644;2.822886;
91.602844;2.822456;
91.642059;2.822025;
91.681267;2.821650;
91.720436;2.821167;
91.759651;2.820855;
91.798859;2.820501;
91.838074;2.820149;
91.877274;2.819859;
91.916489;2.819610;
91.955696;2.819183;
91.994896;2.819033;
92.034081;2.818743;
92.073296;2.818439;
92.112503;2.818237;
92.151703;2.818011;
92.190918;2.817803;
92.230125;2.817670;
92.269302;2.817373;
92.308510;2.817182;
92.347725;2.816978;
92.386932;2.816759;
92.426147;2.816588;
92.465347;2.816259;
92.504555;2.816064;
92.543732;2.815857;
92.582939;2.815569;
92.622154;2.815329;
92.661362;2.815054;
92.700577;2.814825;
92.739777;2.814506;
92.778992;2.814204;
92.818161;2.813923;
92.857376;2.813536;
92.896584;2.813181;
92.935791;2.812826;
92.975006;2.812315;
93.014206;2.811892;
93.053421;2.811479;
93.092590;2.811003;
93.131805;2.810488;
93.171013;2.810013;
93.210228;2.809387;
93.249435;2.808833;
93.288651;2.808326;
93.327850;2.807724;
93.367020;2.807085;
93.406235;2.806446;
93.445442;2.805844;
93.484657;2.805205;
93.523865;2.804578;
93.563080;2.803890;
93.602280;2.803205;
93.641457;2.802586;
93.680664;2.801840;
93.719872;2.801215;
93.759087;2.800596;
93.798294;2.799947;
93.837509;2.799242;
93.876709;2.798512;
93.915909;2.797861;
93.955093;2.797228;
93.994308;2.796545;
94.033516;2.795842;
94.072731;2.795236;
94.111938;2.794609;
94.151138;2.794067;
94.190315;2.793436;
94.229523;2.792804;
94.268738;2.792256;
94.307945;2.791715;
94.347160;2.791158;
94.386368;2.790568;
94.425583;2.790082;
94.464745;2.789520;
94.503960;2.788964;
94.543167;2.788459;
94.582375;2.787973;
94.621590;2.787479;
94.660797;2.786949;
94.700012;2.786425;
94.739174;2.785979;
94.778389;2.785419;
94.817596;2.784913;
94.856812;2.784343;
94.896019;2.783792;
94.935226;2.783223;
94.974442;2.782686;
95.013603;2.782065;
95.052818;2.781399;
95.092026;2.780721;
95.131241;2.779996;
95.170448;2.779281;
95.209663;2.778562;
95.248871;2.777676;
95.288048;2.776770;
95.327248;2.775950;
95.366455;2.774946;
95.405670;2.773952;
95.444878;2.772993;
95.484093;2.771887;
95.523300;2.770801;
95.562477;2.769624;
95.601677;2.768401;
95.640892;2.767086;
95.680099;2.765782;
95.719307;2.764527;
95.758522;2.763181;
95.797729;2.761824;
95.836914;2.760404;
95.876106;2.758904;
95.915321;2.757397;
95.954529;2.755887;
95.993744;2.754448;
96.032951;2.752876;
96.072166;2.751273;
96.111336;2.749815;
96.150536;2.748175;
96.189751;2.746655;
96.228958;2.745144;
96.268173;2.743593;
96.307381;2.742034;
96.346596;2.740506;
96.385765;2.738973;
96.424980;2.737522;
96.464180;2.736104;
96.503395;2.734706;
96.542603;2.733273;
96.581810;2.731949;
96.621025;2.730676;
96.660194;2.729329;
96.699409;2.728098;
96.738609;2.726855;
96.777824;2.725836;
96.817032;2.724678;
96.856247;2.723663;
96.895454;2.722655;
96.941574;2.721687;
96.973839;2.720810;
97.013039;2.719984;
97.052254;2.719072;
97.091461;2.718337;
97.130676;2.717607;
97.169884;2.716902;
97.209061;2.716220;
97.248268;2.715542;
97.287483;2.714983;
97.326683;2.714506;
97.365891;2.713897;
97.405106;2.713371;
97.444313;2.712920;
97.483490;2.712445;
97.522697;2.711929;
97.561913;2.711497;
97.601112;2.711101;
97.640327;2.710725;
97.679535;2.710348;
97.718750;2.709988;
97.757919;2.709682;
97.797127;2.709262;
97.836342;2.708987;
97.875542;2.708641;
97.914757;2.708266;
97.953964;2.707970;
97.993179;2.707752;
98.032349;2.707433;
98.071564;2.707132;
98.110771;2.706873;
98.149971;2.706527;
98.189186;2.706198;
98.228394;2.705978;
98.267609;2.705726;
98.306778;2.705492;
98.345993;2.705226;
98.385201;2.705095;
98.424416;2.704873;
98.463615;2.704699;
98.502831;2.704568;
98.542038;2.704463;
98.581207;2.704365;
98.620422;2.704234;
98.659630;2.704193;
98.698845;2.704232;
98.738045;2.704239;
98.777260;2.704294;
98.816467;2.704421;
98.855652;2.704571;
98.894852;2.704686;
98.934067;2.704942;
98.973274;2.705117;
99.012474;2.705471;
99.051689;2.705845;
99.090897;2.706194;
99.130074;2.706539;
99.169281;2.706978;
99.208496;2.707440;
99.247704;2.708039;
99.286919;2.708575;
99.326118;2.709205;
99.365326;2.709816;
99.404503;2.710533;
99.443710;2.711164;
99.482925;2.711876;
99.522133;2.712587;
99.561348;2.713475;
99.600548;2.714169;
99.639763;2.714926;
99.678932;2.715776;
99.718147;2.716574;
99.757355;2.717363;
99.796562;2.718168;
99.835777;2.718965;
99.874977;2.719734;
99.914192;2.720452;
99.953362;2.721339;
99.992577;2.721976;
100.031784;2.722625;
100.070999;2.723265;
100.110207;2.723821;
100.149422;2.724376;
100.188622;2.724911;
100.227791;2.725387;
100.267006;2.725766;
100.306213;2.726139;
100.345428;2.726442;
100.384636;2.726760;
100.423851;2.726925;
100.463051;2.727119;
100.502228;2.727242;
100.541435;2.727233;
100.580643;2.727221;
100.619858;2.727217;
100.659065;2.727151;
100.698280;2.726997;
100.737480;2.726956;
100.776680;2.726765;
100.815865;2.726494;
100.855080;2.726290;
100.894287;2.725939;
100.933502;2.725653;
100.972710;2.725351;
101.011909;2.725081;
101.051086;2.724719;
101.090294;2.724402;
101.129509;2.723938;
101.168716;2.723588;
101.207932;2.723259;
101.247139;2.722874;
101.286354;2.722495;
101.325516;2.722135;
101.364731;2.721760;
101.403938;2.721402;
101.443146;2.721109;
101.482361;2.720702;
101.521568;2.720472;
101.560783;2.720197;
101.599945;2.719810;
101.639160;2.719595;
101.678368;2.719313;
101.717583;2.719032;
101.756790;2.718879;
101.795998;2.718613;
101.835213;2.718465;
101.874374;2.718214;
101.913589;2.718071;
101.952797;2.717872;
101.992012;2.717715;
102.031219;2.717570;
102.070435;2.717370;
102.109642;2.717211;
102.148819;2.717042;
102.188019;2.716970;
102.227226;2.716763;
102.266441;2.716639;
102.305649;2.716561;
102.344864;2.716353;
102.384071;2.716185;
102.423248;2.715988;
102.462448;2.715848;
102.501663;2.715605;
102.540871;2.715315;
102.580078;2.715102;
102.619293;2.714846;
102.658501;2.714520;
102.697693;2.714246;
102.736877;2.713938;
102.776093;2.713531;
102.815300;2.713150;
102.854515;2.712749;
102.893723;2.712297;
102.932938;2.711929;
102.972107;2.711468;
103.011307;2.711020;
103.050522;2.710503;
103.089729;2.709983;
103.128944;2.709490;
103.168152;2.708966;
103.207367;2.708397;
103.246536;2.707824;
103.285751;2.707349;
103.324951;2.706764;
103.364166;2.706241;
103.403374;2.705677;
103.442581;2.705104;
103.481796;2.704630;
103.520966;2.704063;
103.560181;2.703469;
103.599380;2.702908;
103.638596;2.702455;
103.677803;2.701948;
103.717018;2.701462;
103.756226;2.701021;
103.795395;2.700519;
103.834610;2.700182;
103.873810;2.699758;
103.913025;2.699418;
103.952232;2.699054;
103.991447;2.698675;
104.030655;2.698276;
104.069832;2.698052;
104.109039;2.697844;
104.148254;2.697540;
104.187454;2.697321;
104.226662;2.697115;
104.265877;2.696882;
104.305084;2.696779;
104.344261;2.696605;
104.383469;2.696370;
104.422684;2.696244;
104.461884;2.696092;
104.501099;2.695867;
104.540306;2.695857;
104.579521;2.695675;
104.618706;2.695548;
104.657898;2.695385;
104.697113;2.695279;
104.736313;2.695053;
104.775528;2.694857;
104.814735;2.694728;
104.853951;2.694529;
104.893120;2.694292;
104.932335;2.694117;
104.971542;2.693781;
105.010742;2.693461;
105.049957;2.693142;
105.089165;2.692861;
105.128380;2.692499;
105.167549;2.692137;
105.206764;2.691680;
105.245972;2.691257;
105.285187;2.690862;
105.324387;2.690407;
105.363602;2.689906;
105.402771;2.689431;
105.441978;2.688912;
105.481194;2.688323;
105.520401;2.687738;
105.559616;2.687223;
105.598816;2.686722;
105.638031;2.686074;
105.677200;2.685558;
105.716415;2.684966;
105.755623;2.684433;
105.794838;2.683820;
105.834045;2.683253;
105.873245;2.682760;
105.912460;2.682204;
105.951630;2.681722;
105.990845;2.681135;
106.030052;2.680651;
106.069267;2.680080;
106.108475;2.679638;
106.147690;2.679195;
106.186890;2.678752;
106.226059;2.678373;
106.265274;2.677997;
106.304482;2.677589;
106.343697;2.677281;
106.382904;2.676995;
106.422119;2.676624;
106.461319;2.676364;
106.500496;2.676171;
106.539711;2.675885;
106.578918;2.675678;
106.618126;2.675422;
106.657333;2.675298;
106.696548;2.675097;
106.735748;2.674939;
106.774925;2.674818;
106.814133;2.674566;
106.853348;2.674465;
106.892555;2.674256;
106.931770;2.674153;
106.970978;2.674035;
107.010178;2.673832;
107.049377;2.673687;
107.088562;2.673503;
107.127777;2.673270;
107.166985;2.673074;
107.206200;2.672902;
107.245407;2.672652;
107.284622;2.672365;
107.323784;2.672079;
107.362999;2.671798;
107.402206;2.671470;
107.441414;2.671150;
107.480629;2.670704;
107.519836;2.670326;
107.559052;2.669898;
107.598213;2.669550;
107.637428;2.669094;
107.676636;2.668617;
107.715851;2.668148;
107.755058;2.667548;
107.794273;2.667063;
107.833481;2.666475;
107.872643;2.665940;
107.911858;2.665318;
107.951065;2.664709;
107.990280;2.664133;
108.029488;2.663558;
108.068703;2.662966;
108.107910;2.662345;
108.147087;2.661749;
108.186287;2.661163;
108.225494;2.660559;
108.264709;2.660081;
108.303917;2.659469;
108.343132;2.658981;
108.382339;2.658462;
108.421516;2.657966;
108.460732;2.657461;
108.499931;2.657032;
108.539139;2.656556;
108.578354;2.656199;
108.617561;2.655748;
108.656769;2.655353;
108.695946;2.654976;
108.735146;2.654651;
108.774361;2.654298;
108.813568;2.654027;
108.852783;2.653733;
108.891991;2.653465;
108.931206;2.653214;
108.970390;2.652984;
109.009590;2.652754;
109.048790;2.652480;
109.087997;2.652360;
109.127213;2.652152;
109.166420;2.651985;
109.205635;2.651749;
109.244804;2.651618;
109.284019;2.651401;
109.323219;2.651200;
109.362434;2.651069;
109.401642;2.650820;
109.440849;2.650555;
109.480064;2.650289;
109.519234;2.650007;
109.558456;2.649752;
109.597649;2.649478;
109.636864;2.649115;
109.676071;2.648821;
109.715286;2.648480;
109.754494;2.648034;
109.793671;2.647622;
109.832878;2.647160;
109.872078;2.646752;
109.911293;2.646242;
109.950500;2.645696;
109.989716;2.645125;
110.028923;2.644611;
110.068100;2.643994;
110.107307;2.643536;
110.146523;2.642881;
110.185722;2.642236;
110.224937;2.641680;
110.264145;2.641052;
110.303352;2.640384;
110.342529;2.639728;
110.381737;2.639104;
110.420952;2.638474;
110.460159;2.637787;
110.499374;2.637119;
110.538574;2.636564;
110.577789;2.635851;
110.616959;2.635262;
110.656166;2.634668;
110.695381;2.634096;
110.734589;2.633565;
110.773804;2.632937;
110.813004;2.632369;
110.852219;2.631872;
110.891411;2.631393;
110.930603;2.630861;
110.969810;2.630449;
111.009026;2.630022;
111.048233;2.629576;
111.087433;2.629298;
111.126648;2.628877;
111.165817;2.628554;
111.205032;2.628212;
111.244240;2.627837;
111.283455;2.627555;
111.322662;2.627336;
111.361877;2.627040;
111.401077;2.626781;
111.440254;2.626522;
111.479485;2.626257;
111.518669;2.625978;
111.557884;2.625739;
111.597092;2.625472;
111.636307;2.625208;
111.675507;2.624950;
111.714684;2.624685;
111.753891;2.624337;
111.793106;2.624052;
111.832314;2.623684;
111.871521;2.623363;
111.910736;2.622945;
111.949936;2.622628;
111.989113;2.622284;
112.028320;2.621825;
112.067535;2.621357;
112.106743;2.620885;
112.145958;2.620433;
112.185165;2.619885;
112.224380;2.619399;
112.263542;2.618813;
112.302750;2.618258;
112.341965;2.617642;
112.381172;2.616999;
112.420387;2.616362;
112.459595;2.615737;
112.498810;2.615124;
112.537971;2.614405;
112.577187;2.613753;
112.616394;2.613028;
112.655602;2.612304;
112.694817;2.611646;
112.734024;2.610932;
112.773239;2.610250;
112.812424;2.609467;
112.851616;2.608780;
112.890823;2.608099;
112.930038;2.607482;
112.969246;2.606762;
113.008461;2.606060;
113.047668;2.605448;
113.086830;2.604792;
113.126045;2.604244;
113.165253;2.603613;
113.204468;2.603041;
113.243675;2.602488;
113.282890;2.601873;
113.322098;2.601337;
113.361275;2.600877;
113.400497;2.600455;
113.439690;2.600104;
113.478897;2.599610;
113.518105;2.599142;
113.557320;2.598766;
113.596527;2.598386;
113.635704;2.598007;
113.674904;2.597661;
113.714119;2.597258;
113.753326;2.596954;
113.792542;2.596609;
113.831749;2.596224;
113.870956;2.595982;
113.910133;2.595635;
113.949333;2.595260;
113.988548;2.595058;
114.027756;2.594668;
114.066971;2.594343;
114.106178;2.593917;
114.145393;2.593551;
114.184563;2.593274;
114.223778;2.592759;
114.262978;2.592387;
114.302185;2.592014;
114.341400;2.591491;
114.380608;2.591064;
114.419823;2.590486;
114.458992;2.590035;
114.498207;2.589452;
114.537407;2.588944;
114.576622;2.588281;
114.615829;2.587722;
114.655045;2.587093;
114.694252;2.586518;
114.733429;2.585787;
114.772636;2.585075;
114.811836;2.584423;
114.851051;2.583644;
114.890259;2.582978;
114.929474;2.582241;
114.968681;2.581379;
115.007858;2.580631;
115.047066;2.579902;
115.086266;2.579117;
115.125481;2.578406;
115.164688;2.577667;
115.203903;2.576901;
115.243111;2.576192;
115.282288;2.575429;
115.321510;2.574830;
115.360710;2.574085;
115.399910;2.573435;
115.439125;2.572730;
115.478333;2.572107;
115.517540;2.571458;
115.556717;2.570820;
115.595924;2.570265;
115.635139;2.569719;
115.674339;2.569177;
115.713554;2.568665;
115.752762;2.568184;
115.791977;2.567719;
115.831154;2.567221;
115.870361;2.566770;
115.909569;2.566320;
115.948769;2.565910;
115.987984;2.565540;
116.027191;2.565063;
116.066406;2.564770;
116.105576;2.564435;
116.144791;2.564076;
116.183998;2.563742;
116.223213;2.563455;
116.262413;2.563029;
116.301620;2.562746;
116.340836;2.562401;
116.380005;2.562005;
116.419220;2.561689;
116.458427;2.561316;
116.497643;2.560991;
116.536842;2.560594;
116.576057;2.560186;
116.615265;2.559747;
116.654449;2.559321;
116.693649;2.558785;
116.732857;2.558323;
116.772072;2.557827;
116.811272;2.557312;
116.850487;2.556726;
116.889694;2.556200;
