#Thorlabs FTS
[SpectrumHeader]
#Date;20180720
#Time;11044769
#GMTTime;10044769
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;1700.000000
#TriggerMode;0
#InterferometerSerial;M253319
#Source;
#AirMeasureOpt;0
#WnrMin;13448.183594
#WnrMax;30997.445313
#Length;3648
#Resolution;0.0000000000e+000
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.226072388e+002;2.756910399e-004
3.227119141e+002;2.293994650e-003
3.228166199e+002;-9.668990970e-006
3.229213257e+002;-1.050137915e-003
3.230260315e+002;-5.710120313e-004
3.231307373e+002;9.255167097e-004
3.232354736e+002;-1.204174012e-003
3.233402100e+002;9.686460719e-003
3.234449463e+002;-1.226934604e-003
3.235497131e+002;2.147550695e-003
3.236544800e+002;5.179774016e-004
3.237592468e+002;6.153797731e-004
3.238640442e+002;-4.563806579e-005
3.239688416e+002;7.683021948e-003
3.240736389e+002;1.577679068e-004
3.241784363e+002;8.901553228e-004
3.242832642e+002;1.411570236e-003
3.243880920e+002;1.502788626e-003
3.244929504e+002;2.576107159e-003
3.245977783e+002;3.049062565e-003
3.247026367e+002;2.534072846e-003
3.248075256e+002;1.025767066e-003
3.249123840e+002;1.005383208e-003
3.250172729e+002;3.891085275e-003
3.251221619e+002;-2.374750096e-003
3.252270813e+002;6.605172530e-004
3.253320007e+002;2.628475428e-003
3.254369202e+002;2.369684167e-003
3.255418396e+002;1.306999009e-003
3.256467896e+002;1.868871041e-003
3.257517395e+002;1.045094803e-003
3.258567200e+002;9.277090430e-004
3.259616699e+002;1.583574340e-003
3.260666504e+002;-3.597671166e-003
3.261716614e+002;4.065467045e-003
3.262766418e+002;1.254380681e-003
3.263816528e+002;5.663069896e-004
3.264866638e+002;2.357771620e-003
3.265917053e+002;3.972833045e-003
3.266967468e+002;3.299605567e-003
3.268017883e+002;3.514507553e-003
3.269068298e+002;2.565833740e-003
3.270119019e+002;4.203574732e-003
3.271169739e+002;2.363619395e-003
3.272220459e+002;9.676697664e-004
3.273271484e+002;4.308554344e-004
3.274322510e+002;4.162080586e-005
3.275373535e+002;-7.982105017e-004
3.276424561e+002;3.593461588e-003
3.277475891e+002;2.432046458e-003
3.278527222e+002;-9.391745552e-004
3.279578857e+002;-7.624020800e-004
3.280630188e+002;2.785706893e-004
3.281681824e+002;1.484123990e-003
3.282733765e+002;-8.610263467e-005
3.283785400e+002;1.370472834e-003
3.284837341e+002;-3.856876865e-004
3.285889587e+002;2.750079148e-003
3.286941528e+002;-1.622930169e-003
3.287993774e+002;4.073170014e-003
3.289046021e+002;3.932220861e-004
3.290098572e+002;4.750053398e-003
3.291150818e+002;1.897310838e-003
3.292203369e+002;3.638935275e-003
3.293256226e+002;-1.132444013e-003
3.294308777e+002;4.815608263e-004
3.295361633e+002;7.479223423e-003
3.296414795e+002;6.565950811e-003
3.297467651e+002;2.697436605e-003
3.298520813e+002;3.317686729e-003
3.299573975e+002;2.178926952e-003
3.300627441e+002;-1.538487151e-003
3.301680603e+002;-4.888181575e-004
3.302734070e+002;5.224554799e-003
3.303787842e+002;3.124633804e-003
3.304841309e+002;3.975420259e-004
3.305895081e+002;2.161566634e-003
3.306948853e+002;4.415437579e-004
3.308002930e+002;4.210110754e-003
3.309057007e+002;2.344787121e-003
3.310111084e+002;9.272497147e-003
3.311165161e+002;4.348634742e-003
3.312219543e+002;6.121648476e-004
3.313273926e+002;5.097582471e-003
3.314328613e+002;-1.078498084e-003
3.315382996e+002;1.529901288e-003
3.316437683e+002;2.684446052e-003
3.317492371e+002;4.406267777e-003
3.318547363e+002;-1.176061109e-003
3.319602356e+002;4.073139280e-003
3.320657349e+002;6.758028641e-003
3.321712341e+002;2.387797087e-002
3.322767639e+002;5.244635046e-003
3.323822937e+002;6.132459268e-003
3.324878235e+002;4.763206467e-003
3.325933838e+002;1.076576207e-002
3.326989441e+002;2.162950579e-003
3.328045044e+002;1.232246868e-002
3.329100952e+002;3.947159275e-003
3.330156860e+002;3.792939242e-003
3.331212769e+002;2.840889152e-003
3.332268677e+002;4.371427000e-003
3.333324890e+002;2.475231886e-004
3.334381104e+002;6.078378297e-003
3.335437317e+002;9.651500732e-004
3.336493835e+002;6.124954671e-003
3.337550354e+002;7.796481252e-003
3.338606873e+002;3.366735298e-003
3.339663391e+002;3.381439950e-003
3.340720215e+002;5.885045044e-003
3.341777039e+002;1.787589863e-003
3.342834167e+002;4.249079619e-003
3.343890991e+002;9.795501828e-004
3.344948120e+002;9.588866495e-003
3.346005249e+002;5.441200919e-003
3.347062683e+002;3.067423590e-003
3.348120117e+002;-1.295808237e-003
3.349177551e+002;1.663729176e-002
3.350234985e+002;3.491436131e-003
3.351292725e+002;1.643250138e-002
3.352350464e+002;2.214960288e-003
3.353408508e+002;5.695454776e-003
3.354466248e+002;2.531824633e-003
3.355524292e+002;1.146926172e-002
3.356582336e+002;-6.434866227e-004
3.357640686e+002;4.576193169e-003
3.358699036e+002;2.802833915e-004
3.359757385e+002;9.898537770e-003
3.360815735e+002;4.073185846e-004
3.361874390e+002;2.476799302e-003
3.362933044e+002;1.366121694e-003
3.363991699e+002;7.685990073e-003
3.365050659e+002;1.752282958e-003
3.366109619e+002;5.510435440e-003
3.367168579e+002;1.427378505e-003
3.368227539e+002;6.072673947e-003
3.369286804e+002;2.108893124e-003
3.370346069e+002;3.289605491e-003
3.371405334e+002;-5.772206932e-004
3.372464905e+002;2.222215757e-003
3.373524475e+002;2.497655805e-003
3.374584045e+002;-4.123030230e-004
3.375643921e+002;5.003780127e-003
3.376703796e+002;5.792441312e-003
3.377763672e+002;1.580278855e-003
3.378823547e+002;1.285288483e-002
3.379883728e+002;3.243163228e-004
3.380943909e+002;1.081951614e-002
